idx,our_relevance,our_utilization,our_completeness,our_adherence,ref_relevance,ref_utilization,ref_completeness,ref_adherence
112,0.0526,0.0789,1.0,0,0.2631578947368421,0.05263157894736842,0.2,1
113,0.5556,0.5556,1.0,0,0.2222222222222222,0.2222222222222222,1.0,0
114,0.3636,0.1818,0.5,1,0.2727272727272727,0.18181818181818182,0.6666666666666666,1
115,0.1,0.1,1.0,0,0.2,0.05,0.25,1
116,0.0556,0.0556,0.0,1,0.1111111111111111,0.1111111111111111,1.0,1
117,0.0769,0.0769,1.0,0,0.23076923076923078,0.15384615384615385,0.3333333333333333,0
118,0.2,0.2,0.0,0,0.2,0.13333333333333333,0.6666666666666666,1
119,0.625,0.625,1.0,0,0.25,0.25,1.0,1
120,0.1667,0.1667,1.0,0,0.16666666666666666,0.16666666666666666,1.0,1
121,0.3,0.3,1.0,1,0.2,0.2,1.0,1
122,0.2,0.2,1.0,0,0.15,0.0,0.0,0
123,0.4545,0.4545,1.0,0,0.18181818181818182,0.18181818181818182,1.0,1
124,0.0714,0.0714,1.0,1,0.14285714285714285,0.14285714285714285,1.0,1
125,0.0667,0.1333,1.0,0,0.2,0.13333333333333333,0.6666666666666666,1
126,0.1818,0.1818,1.0,0,0.18181818181818182,0.09090909090909091,0.5,1
127,0.6154,0.6154,1.0,0,0.23076923076923078,0.23076923076923078,1.0,1
128,0.0769,0.1538,1.0,0,0.23076923076923078,0.07692307692307693,0.3333333333333333,1
129,0.3077,0.1538,0.0,0,0.3076923076923077,0.15384615384615385,0.5,0
130,0.0769,0.0769,1.0,1,0.15384615384615385,0.15384615384615385,1.0,1
131,0.1429,0.1429,0.0,0,0.21428571428571427,0.21428571428571427,1.0,1
132,0.1176,0.1176,1.0,0,0.17647058823529413,0.058823529411764705,0.3333333333333333,0
133,0.4,0.2667,0.1667,0,0.13333333333333333,0.13333333333333333,1.0,1
134,0.2353,0.2353,1.0,0,0.17647058823529413,0.058823529411764705,0.3333333333333333,0
135,0.0435,0.0435,0.0,1,0.08695652173913043,0.043478260869565216,0.5,1
136,0.1667,0.1667,1.0,1,0.1111111111111111,0.1111111111111111,1.0,1
137,0.1667,0.1667,1.0,0,0.16666666666666666,0.16666666666666666,1.0,1
138,0.12,0.12,1.0,0,0.12,0.08,0.6666666666666666,1
139,0.3077,0.3077,1.0,0,0.3076923076923077,0.15384615384615385,0.5,1
140,0.0526,0.0526,1.0,1,0.21052631578947367,0.05263157894736842,0.25,1
141,0.0909,0.0909,1.0,0,0.09090909090909091,0.06060606060606061,0.6666666666666666,1
142,0.0833,0.0833,1.0,1,0.16666666666666666,0.16666666666666666,1.0,1
143,0.1538,0.1538,1.0,0,0.38461538461538464,0.15384615384615385,0.4,1
144,0.125,0.125,1.0,0,0.3125,0.125,0.4,1
145,0.2222,0.2222,1.0,0,0.1111111111111111,0.1111111111111111,1.0,1
146,0.1875,0.1875,1.0,1,0.1875,0.1875,1.0,1
147,0.2222,0.2222,0.0,1,0.3333333333333333,0.2222222222222222,0.6666666666666666,1
148,0.08,0.08,1.0,0,0.16,0.12,0.75,1
149,0.0833,0.1667,0.0,1,0.4166666666666667,0.4166666666666667,1.0,1
