id,model,ability,noise_ratio,query,model_response,accuracy
18,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When will American students start taking digital SAT exams?,"According to Document 2 and Document 3, American students, specifically U.S. students, will begin taking the digital SAT in Spring 2024.",1
19,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When do the Paralympic Winter Games 2022 start?,"The 2022 Paralympic Winter Games begin on Friday, March 4, 2022.",1
20,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Super Bowl 2022 date,"The Super Bowl 2022 will take place on Sunday, Feb. 13, 2022.",1
21,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the 2022 Nobel Prize for chemistry?,"Carolyn R. Bertozzi, Morten Meldal and K. Barry Sharpless won the 2022 Nobel Prize in Chemistry for the development of click chemistry and bioorthogonal chemistry.",1
22,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the Super Bowl 2022?,"The Los Angeles Rams won the 2022 Super Bowl, specifically Super Bowl LVI, with a 23-20 victory over the Cincinnati Bengals.",1
23,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won women's 500m speed skating at the 2022 Winter Olympics?,"Erin Jackson of the United States won the women's 500m speed skating event at the 2022 Winter Olympics, with a time of 37.04 seconds. She edged out Japan's Miho Takagi, who finished second with a time of 37.12 seconds, and Angelina Golikova of the ROC, who took bronze with a time of 37.21 seconds.",1
24,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When was Lost Ark game release on Steam?,"The Lost Ark game was released on Steam on February 11, 2022. (February 8 for Founders Pack owners)",1
25,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,"Jessie Diggins won two medals at the Beijing 2022 Olympic Games: 

1. Bronze medal in the women's individual sprint on February 8, 2022.
2. Silver medal in the 30-kilometer freestyle race. 

These medals made her the most decorated American cross-country skier of all time.",1
26,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What is the genre of The Endgame (TV show)?,Crime drama · Thriller.,1
27,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When did Russia invade Ukraine?,"On February 24, 2022.",1
28,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When was Elden Ring being released?,"Elden Ring was released on February 25, 2022, for PS4, PS5, Xbox One, Xbox Series X, and PC.",1
29,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who did Iga Swiatek defeat to win the Qatar Open 2022?,Anett Kontaveit.,1
30,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Which country won the most medals at the 2022 Winter Olympics?,"Norway won the most medals at the 2022 Winter Olympics, with a total of 37 medals. This comprised 16 gold medals, 8 silver medals, and 13 bronze medals.",1
31,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the Male Vocalist of the Year at the 2022 CMA ?,Chris Stapleton.,1
32,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the ACC Tournament in 2022?,The Virginia Tech Hokies won the tournament. They upset Duke 82-67 to win the title.,1
33,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What chip does the iPhone 14 have?,The iPhone 14 has the A15 Bionic chip.,1
34,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When is Google I/O 2022 scheduled to take place?,"May 11 and 12, 2022.",1
35,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,who will direct Irredeemable film?,Jeymes Samuel.,1
36,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What is the name of China's rover on Mars?,Zhurong.,1
37,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who is being honored with the 2022 Warrior Award?,Shad Gaspard.,1
38,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What is the weight of the Surface Laptop SE?,"2.45 lb (1,112.4 g).",1
39,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who stars in The Lost City?,"Sandra Bullock, Channing Tatum, and Daniel Radcliffe star in the rom-com adventure “The Lost City.”  Additionally, Da'Vine Joy Randolph and Brad Pitt also star in the film.",1
40,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What happened at the Academy Awards involving Will Smith and Chris Rock?,"During the 94th Academy Awards on March 27, 2022, actor Will Smith walked onstage and slapped comedian Chris Rock across the face during Rock's presentation for Best Documentary Feature. The slap was in response to Rock's joke about Smith's wife Jada Pinkett Smith's shaved head, which she had been shaving since 2021 due to alopecia areata.",1
41,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When did Apple M2 chip?,"The Apple M2 chip was unveiled on June 6, 2022, at Apple's WWDC 2022 keynote.",1
42,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What film won the 2022 Academy Award for Best Picture?,CODA.,1
43,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When will the 94th Academy Awards be held?,"The 94th Academy Awards will be held on Sunday, March 27. According to the documents, this date applies to both 2022 (Document 3 and Document 4) and the general information about the event (Document 2).",1
44,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When was A House Between the Earth and the Moon published?,"March 29, 2022. 

According to Document 2, the book was also published on March 28, 2023, but it appears to be a paperback or re-release date, as the initial publication date is listed as March 29, 2022, across multiple documents.",1
45,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Which alnum won the Album of the Year GRAMMYs 2022,Jon Batiste's 'WE ARE' won the GRAMMY for Album Of The Year at the 2022 GRAMMYs.,1
46,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When is the final of the 2022 FIFA World Cup?,The final of the 2022 FIFA World Cup was played on 18 December 2022.,1
47,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,How many vehicles did Tesla deliver in the first quarter of 2022?,"310,048. 

This information is consistently reported across multiple documents: Document 1 states that Tesla delivered 310,048 electric vehicles in the first quarter of 2022. Document 3 also reports that electric vehicle deliveries (total) were 310,048. Document 4 mentions that in the first quarter of 2022, Tesla delivered 310,048 vehicles.",1
48,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who acquired Twitter?,"Elon Musk acquired Twitter. He closed his $44 billion deal to buy the social media service on October 27, 2022, and immediately became Twitter's new owner and CEO.",1
49,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,How much did Elon Musk bought Twitter?,"According to the documents, Elon Musk bought Twitter for $44 billion. This information is mentioned in Documents 4 and 5. Additionally, Document 3 also confirms that Musk used some of his cash to buy Twitter for $44 billion.",1
50,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the 2022 Masters Tournament?,Scottie Scheffler won the 2022 Masters Tournament.,1
51,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the women's singles Australian Open 2022?,"Ashleigh Barty. She defeated Danielle Collins in the final with a score of 6-3, 7-6(7-2)  or  6-3 7.",1
52,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the women's singles Australian Open 2023?,Aryna Sabalenka.,1
53,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the men's singles Australian Open 2022?,Rafael Nadal.,1
54,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the men's singles Australian Open 2023?,Novak Djokovic.,1
55,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the women's singles French Open 2022?,"Iga Swiatek beats Coco Gauff to win second career Grand Slam title. 

or 

Iga Swiatek.",1
56,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the women's singles French Open 2023?,Iga Swiatek.,1
57,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who is the runner-up in the women's singles at the 2023 French Open?,Karolina Muchova.,1
58,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the men's singles French Open 2022?,Rafael Nadal.,1
59,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the men's singles French Open 2023?,Novak Djokovic.,1
60,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,who the women's singles wimbledon 2022?,"Elena Rybakina. She defeated Ons Jabeur in the final, 3–6, 6–2, 6–2 to win the ladies' singles tennis title at the 2022 Wimbledon Championships.",1
61,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,who the women's singles wimbledon 2023?,Marketa Vondrousova.,1
62,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the men's singles wimbledon 2022?,Novak Djokovic.,1
63,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the men's singles wimbledon 2023?,Carlos Alcaraz won the men's singles Wimbledon 2023.,1
64,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,How many titles has Swiatek won in 2022 season?,"According to Document 2 and Document 4, Świątek won eight titles in the 2022 season. Document 4 also mentions that she became the first player since Serena Williams in 2013 to claim the most titles (8), to win the most matches (67) and to achieve the most 'bagels' in a year (22).",1
65,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,who the women's singles U.S. Open 2022?,"Iga Swiatek. 
According to Document 2, she won 6-2, 7-6 (5) against Ons Jabeur. 
Document 4 also confirms that Swiatek beat Jabeur in straight sets to capture her first U.S. Open singles title.",1
66,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the men's singles U.S. Open 2022?,Carlos Alcaraz of Spain won the men's singles U.S. Open championship in 2022 by beating Casper Ruud of Norway in four sets.,1
67,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who is the new head coach of the Virginia Tech football team in 2022?,Brent Pry.,1
68,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Where is Consensus 2022 taking place?,"Austin, Texas. 

(Document 2 and Document 3 mention the location of Consensus 2022 as Austin, Texas, and Document 4 also confirms it.)",1
69,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When did the 148th Kentucky Derby take place?,"The 148th Kentucky Derby took place on Saturday, May 7, 2022.",1
70,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What was Tesla's revenue in Q1 2022?,Tesla's revenue in Q1 2022 was $18.76 billion.,1
71,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When will Splatoon 3 be released?,"September 9, 2022.",1
72,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who acquired STX Entertainment?,The Najafi Companies acquired STX Entertainment for $173 million.,1
73,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When did Orrin G. Hatch pass away?,"Orrin G. Hatch passed away on Saturday, April 23, 2022, at 5:30 p.m. in Salt Lake City, Utah, surrounded by family. He was 88 years old.",1
74,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who was the new CEO of CNN?,Chris Licht,1
75,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the French Presidential Election 2022?,"Emmanuel Macron. 

According to Document 2, Emmanuel Macron beat Marine Le Pen in the presidential runoff and will serve another term as president of France, winning 58.6% of the vote. Document 4 also confirms that Emmanuel Macron was re-elected as the president of France, securing 58.5% of the vote over Marine Le Pen. Document 5 reports that Macron appeared to comfortably win re-election in a runoff, according to polling agencies.",1
76,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What is the megapixel in main camera on the iPhone 14 Pro?,The main camera on the iPhone 14 Pro has a 48MP sensor.,1
77,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,How much does it cost to rent a tool kit for Apple device repairs?,"According to the documents, it costs $49 to rent a tool kit for Apple device repairs. This is mentioned in Documents 2, 3, and 4. The rental kit includes all the tools and parts needed to make repairs on specific devices, and the cost includes shipping, as stated in Document 3.",1
78,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Where will the 2022 Met Gala take place?,"The 2022 Met Gala will take place at the Metropolitan Museum of Art in New York City, specifically in the American Wing period rooms.",1
79,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the Champions League in the 2022-2023 season?,"Manchester City won the Champions League in the 2022-2023 season, defeating Inter Milan 1-0 in the final, with Rodri scoring the lone goal of the game.",1
80,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Which teams are playing in the 2021-22 NBA Finals?,The Golden State Warriors and the Boston Celtics.,1
81,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What is the prize money for the Squid Game-inspired reality competition?,"The prize money for the Squid Game-inspired reality competition, called ""Squid Game: The Challenge,"" is $4.56 million. This is claimed to be the largest lump sum cash prize in reality TV history.",1
82,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When was Overwatch 2 released?,"Overwatch 2 was released in early access on October 4, 2022, for Nintendo Switch, PlayStation 4, PlayStation 5, Windows, Xbox One, and Xbox Series X/S.",1
83,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the 2022 Tour de France?,Jonas Vingegaard (Team Jumbo–Visma) won the 2022 Tour de France.,1
84,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,How much was Apple's revenue in Q3? 2022,"According to Document 3 and Documents 4 and 5, Apple's revenue for Q3 2022 was $83.0 billion.",1
85,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the 2022 Atlanta Open?,"Alex de Minaur. He defeated Jenson Brooksby in the final with a score of 6-3, 6-3.",1
86,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What was the revenue of AWS in Q2 2022?,"$19.7 billion. 

This information is found in Document 1 and Document 4. Both documents state that AWS posted a 33 percent increase in its revenue to $19.7 billion in the second quarter of 2022. Additionally, Document 5 also confirms that AWS revenue grew by 33.3% year-over-year (YOY) to reach $19.7 billion.",1
87,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,when was xenoblade chronicles 3 released?,"July 29, 2022.",1
88,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,"What is the name of the horse in the movie ""Nope""?","The names of the horses in the movie ""Nope"" are: Ghost, Lucky, and Clover.",1
89,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When did Neal Lemlein pass away?,"July 22, 2022.",1
90,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who is the lead actor in the film Carter?,"Joo Won as Carter Lee, later revealed as also going by the name Michael Bane.",1
91,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When was BlenderBot 3 released?,"Aug 5, 2022. 

This information is corroborated by multiple documents: Document 1 states ""On 5 August 2022 Meta AI announced that it has built and released BlenderBot 3"", Document 4 mentions ""By releasing the chatbot to the general public, Meta wants to collect feedback on the ..."" and is dated Aug 5, 2022, and Document 5 states ""Blender Bot 3 was released by the social networking giant on Friday, August 5.""",1
92,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,which company invented BlenderBot 3?,"Meta. 

According to Document 2 and Document 5, BlenderBot 3 was developed by Meta, which is the parent company of Facebook.",1
93,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When was ChatGPT released?,"ChatGPT was released on November 30, 2022. (According to Documents 1, 3, and 4)",1
94,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When was GPT4 released?,"March 14, 2023. 

This information is supported by Documents 1 and 4. Document 1 mentions the release date as Mar 14, 2023, and Document 4 confirms it, stating that GPT-4 was launched on March 14, 2023.",1
95,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,How much did Amazon agree to pay to acquire iRobot?,"Amazon agreed to pay $61 per share in an all-cash transaction valued at approximately $1.7 billion, including iRobot's net debt, to acquire iRobot.",1
96,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What is the location of the Major League Baseball Field of Dreams Game 2022?,"The location of the Major League Baseball Field of Dreams Game 2022 is the Field of Dreams ballpark in Dyersville, Iowa.",1
97,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When did Microsoft release Windows 11 22H2?,"September 20, 2022.",1
98,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When did AMD unveil Ryzen 7000 processors?,"AMD unveiled the Ryzen 7000 desktop processor lineup on August 29, 2022.",1
99,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,Konnor McClain won the senior women’s all-around title at the 2022 OOFOS U.S. Gymnastics Championships with a combined eight-rotation score of 112.750.,1
100,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What is the new price of Tesla's Full-Self Driving (FSD) software?,"$15,000.",1
101,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What is the date of the premiere of House of the Dragon?,"The premiere date of House of the Dragon is August 21, 2022.",1
102,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When is the release date for Sony's PlayStation VR2 headset?,"February 22, 2023.",1
103,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What is the new venture launched by Tiger Woods and Rory McIlroy?,TMRW Sports.,1
104,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Which company recently acquired Super.tech?,ColdQuanta recently acquired Super.tech.,1
105,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who is the Heisman Trophy winner in 2022?,"Caleb Williams, the USC Trojans quarterback, is the 2022 Heisman Trophy winner.",1
106,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When does The Amazing Race Season 34 premiere?,"The Amazing Race Season 34 premiered on Wednesday, September 21, 2022. (Document 2 and Document 4)",1
107,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who is the chairman of Toulouse and under whose ownership are they currently?,"The chairman of Toulouse FC is Damien Comolli. They are currently under the ownership of RedBird Capital Partners, a United States-based investment fund valued at over $6billion (£5.1bn).",1
108,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When will the TGL (Tech-Infused Golf League) season start?,January 2024.,1
109,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who is the director of BioShock movie?,"Francis Lawrence. He has directed movies such as I Am Legend, The Hunger Games: Catching Fire, and Slumberland.",1
110,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What is the premiere date of New Amsterdam Season 5?,"September 20, 2022.",1
111,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who won the World Cup Final in 2022?,Argentina won the World Cup Final in 2022. They defeated France in a penalty shoot-out 4-2 after the match ended 3-3 after extra time.,1
112,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who is the chief meteorologist for KPLR-TV?,John Fuller.,1
113,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who is the new head of development at Riff Raff Entertainment?,Katie Sinclair.,1
114,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,How much money did Texas Tech pay Marlene Stollings in the settlement?,"According to the documents, Texas Tech paid Marlene Stollings approximately $740,000 in the settlement of her lawsuit. The breakdown of the payment is as follows: $300,000 for alleged compensatory damages, $300,000 for attorneys' fees and expenses, and $140,666.00 for back wages.",1
115,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who acquired a stake in FromSoftware?,"Tencent and Sony acquired stakes in FromSoftware. Specifically, Tencent acquired 16.25% of FromSoftware's shares through its subsidiary Sixjoy, while Sony acquired 14.09%.",1
116,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who is the new Coach for The Voice Season 22?,Camila Cabello.,1
117,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What was the unemployment rate in August 2022 in U.S.?,"According to Document 1 and Document 2, the U.S. unemployment rate in August 2022 was 3.8% (not seasonally adjusted) or 3.7% (seasonally adjusted).",1
118,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who did Serena Williams lose to in her last match at the U.S. Open?,Ajla Tomljanovic.,1
119,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,Eight people were injured in the shuttle van accident on Palisades Interstate Parkway.,1
120,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who is the head coach of Virginia Tech football?,Brent Pry.,1
121,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,How did Tanya Pardazi die?,"Tanya Pardazi died in a skydiving accident on August 27. According to Skydive Toronto, she released a quickly-rotating main parachute at a low altitude without the time or altitude required for the reserve parachute to inflate. This was her first solo dive after completing a skydiving course with Skydive Toronto.",1
122,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Who was named interim coach for Nebraska's 2022 season?,Mickey Joseph was named interim coach for Nebraska's 2022 season.,1
123,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,What is the release date of Jackie Evancho's album Carousel of Time?,"September 9, 2022.",1
124,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Which companies are part of MATANA?,"The companies that are part of MATANA are:

1. Microsoft (NASDAQ: MSFT)
2. Apple (NASDAQ: AAPL)
3. Tesla (NASDAQ: TSLA)
4. Alphabet (NASDAQ: GOOG)
5. Nvidia (NASDAQ: NVDA)
6. Amazon (NASDAQ: AMZN)

These companies are also referred to by their ticker symbols: MSFT, AAPL, TSLA, GOOG, NVDA, and AMZN.",1
125,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Which animated series won the Emmy Award for Best Animated Program?,"Arcane. 

According to Document 1, Arcane won the Emmy Award for Best Animated Program at the Creative Arts ceremony, beating other contenders such as Bob's Burgers, Rick and Morty, The Simpsons, and What If…?. This information is corroborated by Documents 4 and 5, which also state that Arcane won the Emmy Award for Best Animated Program.",1
126,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,How many teams will be included in the expanded College Football Playoff?,12 teams will be included in the expanded College Football Playoff.,1
127,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,"Ecuador. 

According to Document 1 and Document 4, the first match of the tournament was held between Qatar and Ecuador in Group A, and Ecuador won 2-0.",1
128,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Where did Leonard Francis escape from?,"San Diego. Specifically, from his home in the Torrey Highlands community of San Diego.",1
129,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When does the 2022 NFL Football Season begin?,"The 2022 NFL season began on September 8, 2022.",1
130,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When did Meta Connect take place?,Meta Connect 2022 took place on October 11.,1
131,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,"The fine that Meta is facing for failing to safeguard children's information on Instagram is 405 million euros, or just over $400 million.",1
132,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When was Gotham Knights released?,"Gotham Knights was released on October 21, 2022.",1
133,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,How did Bernard Shaw die?,pneumonia.,1
134,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,When did Queen Elizabeth II die?,"8 September 2022. 

According to multiple documents, specifically Document 2, Document 4, and Document 5, Queen Elizabeth II died on 8 September 2022 at the age of 96, at Balmoral Castle in Scotland. The exact time of her death is reported as 15:10 BST (Document 2) or 3:10 p.m. UK time (Document 5).",1
135,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,Where did Queen Elizabeth II die?,"Balmoral Castle in Ballater, Scotland.",1
136,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,Frances Tiafoe.,1
137,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.4,when did king charles iii get crowned?,"May 6, 2023. 

According to Documents 2, 3 and 5, King Charles III was crowned on May 6, 2023, in a ceremony at Westminster Abbey.",1
