id,model,ability,noise_ratio,query,model_response,accuracy
32,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the ACC Tournament in 2022?,Virginia Tech. They upset Duke 82-67 to win the title.,1
33,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What chip does the iPhone 14 have?,"The iPhone 14 has the A15 chip. According to Document 2, the iPhone 14 and 14 Plus are powered by Apple’s A15 Bionic chip. Document 4 also confirms that the iPhone 14's A15 chip has a 6-core CPU, 5-core GPU, and a 16-core Neural Engine, and is identical to the A15 in the previous year's iPhone 13 Pro and 13 Pro. Additionally, Document 3 states that only the iPhone 14 Pro and iPhone 14 Pro Max are equipped with the A16 chip, while the iPhone 14 and iPhone 14 Plus have the same A15 chip.",1
34,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When is Google I/O 2022 scheduled to take place?,"Google I/O 2022 is scheduled to take place on May 11 and 12, 2022.",1
35,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,who will direct Irredeemable film?,Jeymes Samuel.,1
36,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What is the name of China's rover on Mars?,Zhurong.,1
37,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who is being honored with the 2022 Warrior Award?,Shad Gaspard.,1
38,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What is the weight of the Surface Laptop SE?,"The weight of the Surface Laptop SE is 2.45 pounds (or 1,112.4 g).",1
39,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who stars in The Lost City?,"Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph, and Brad Pitt.",1
40,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What happened at the Academy Awards involving Will Smith and Chris Rock?,"During the 94th Academy Awards on March 27, 2022, Chris Rock made a joke about Will Smith's wife, Jada Pinkett Smith, who has alopecia areata and was attending the ceremony with a shaved head. Smith took the stage and slapped Rock in response. Smith then returned to his seat and shouted profanity at Rock. Later that evening, Smith won the Oscar for Best Actor and apologized to the Academy, but not to Rock, in his acceptance speech. He later apologized to Rock on social media. The incident received worldwide attention and was largely overshadowed the rest of the ceremony. Smith was subsequently banned from attending Academy events for 10 years, effective April 8.",1
41,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When did Apple M2 chip?,"The Apple M2 chip was unveiled on June 6, 2022, at Apple's WWDC 2022 keynote.",1
42,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What film won the 2022 Academy Award for Best Picture?,CODA.,1
43,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When will the 94th Academy Awards be held?,"The 94th Academy Awards will be held on Sunday, March 27, 2022.",1
44,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When was A House Between the Earth and the Moon published?,"March 29, 2022. 

Note that there are mentions of different publication dates for different formats:
- March 29, 2022 (hardcover and other formats)
- March 28, 2023 (paperback) 

However, the main publication date appears to be March 29, 2022.",1
45,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Which alnum won the Album of the Year GRAMMYs 2022,Jon Batiste's 'WE ARE',1
46,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When is the final of the 2022 FIFA World Cup?,The final of the 2022 FIFA World Cup was played on 18 December 2022.,1
47,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,How many vehicles did Tesla deliver in the first quarter of 2022?,"According to the documents, Tesla delivered 310,048 electric vehicles in the first quarter of 2022. This information is consistently mentioned across multiple documents, including Documents 1, 2, 3, and 4.",1
48,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who acquired Twitter?,"Elon Musk acquired Twitter. He completed his $44 billion deal to buy the social media service on October 27, 2022.",1
49,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,How much did Elon Musk bought Twitter?,$44 billion.,1
50,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the 2022 Masters Tournament?,Scottie Scheffler won the 2022 Masters Tournament.,1
51,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the women's singles Australian Open 2022?,Ashleigh Barty won the women's singles Australian Open 2022 by beating Danielle Collins in the final with a score of 6-3 7-6(2).,1
52,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the women's singles Australian Open 2023?,"Aryna Sabalenka won the women's singles Australian Open 2023. She defeated Elena Rybakina in the final with a score of 4-6, 6-3, 6-4.",1
53,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the men's singles Australian Open 2022?,"Rafael Nadal. He defeated Daniil Medvedev in the final, 2–6, 6–7(5–7), 6–4, 6–4, 7–5.",1
54,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the men's singles Australian Open 2023?,"Novak Djokovic. He defeated Stefanos Tsitsipas with a score of 6–3, 7–6(7–4), 7–6(7–5).",1
55,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the women's singles French Open 2022?,Iga Swiatek beat Coco Gauff to win the 2022 French Open women's singles final.,1
56,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the women's singles French Open 2023?,"Iga Swiatek won the French Open 2023 women’s singles title with a 6-2, 5-7, 6-4 win over Karolina Muchova in the final.",1
57,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who is the runner-up in the women's singles at the 2023 French Open?,Karolina Muchova.,1
58,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the men's singles French Open 2022?,"Rafael Nadal. He won his 14th French Open title and 22nd Grand Slam title, defeating Casper Ruud in the final.",1
59,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the men's singles French Open 2023?,Novak Djokovic.,1
60,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,who the women's singles wimbledon 2022?,"Elena Rybakina. She defeated Ons Jabeur in the final, 3–6, 6–2, 6–2 to win the ladies' singles tennis title at the 2022 Wimbledon Championships.",1
61,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,who the women's singles wimbledon 2023?,Marketa Vondrousova.,1
62,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the men's singles wimbledon 2022?,Novak Djokovic.,1
63,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the men's singles wimbledon 2023?,Carlos Alcaraz won the men's singles Wimbledon 2023. He beat Novak Djokovic in the final with a five-set victory.,1
64,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,How many titles has Swiatek won in 2022 season?,"According to Document 2 and Document 4, Iga Swiatek won eight titles in the 2022 season. Document 5 also confirms this, mentioning that she has won eight of nine finals played that season.",1
65,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,who the women's singles U.S. Open 2022?,Iga Swiatek.,1
66,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the men's singles U.S. Open 2022?,"Carlos Alcaraz. He defeated Casper Ruud in four sets, winning the men's singles final at the U.S. Open 2022.",1
67,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who is the new head coach of the Virginia Tech football team in 2022?,"Brent Pry. He was named the team's new head coach on November 30, 2021, and led the Hokies during the 2022 NCAA Division I FBS football season.",1
68,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Where is Consensus 2022 taking place?,"Austin, Texas. 

This information is consistently mentioned across multiple documents: 
- Document 1: ""The crypto conference took place June 9–12 in Austin, Texas""
- Document 3: ""The Consensus 2022 conference will be again held in person... This year, it will take place in Austin, Texas, US.""
- Document 4: ""Thousands of the world's brightest minds and impactful voices will take over Austin, Texas, June 9-12.""
- Document 5: ""The crypto conference took place June 9–12 in Austin, Texas""",1
69,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When did the 148th Kentucky Derby take place?,"The 148th Kentucky Derby took place on Saturday, May 7, 2022.",1
70,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What was Tesla's revenue in Q1 2022?,"According to Documents 1 and 3, Tesla's revenue in Q1 2022 was $18.76 billion.",1
71,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When will Splatoon 3 be released?,"September 9, 2022.",1
72,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who acquired STX Entertainment?,"The Najafi Companies acquired STX Entertainment. Specifically, an affiliate of Najafi Companies purchased all of the issued and outstanding shares of common stock of STX Entertainment, as part of a deal worth $173 million, which included STX Entertainment repaying $148 million in debt. (Source: Documents 2, 3, and 4)",1
73,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When did Orrin G. Hatch pass away?,"April 23, 2022.",1
74,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who was the new CEO of CNN?,Chris Licht.,1
75,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the French Presidential Election 2022?,"Emmanuel Macron. According to Documents 1, 3, 4, and 5, Emmanuel Macron won the French Presidential Election 2022, beating Marine Le Pen in the presidential runoff. He won 58.6% of the vote (Document 1) and became the first French president in two decades to win a second term (Document 4).",1
76,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What is the megapixel in main camera on the iPhone 14 Pro?,The main camera on the iPhone 14 Pro has a 48-megapixel sensor.,1
77,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,How much does it cost to rent a tool kit for Apple device repairs?,"According to multiple documents (1, 2, 3, and 4), it costs $49 to rent a tool kit for Apple device repairs.",1
78,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Where will the 2022 Met Gala take place?,The 2022 Met Gala will take place at the Metropolitan Museum of Art in New York City.,1
79,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the Champions League in the 2022-2023 season?,"Manchester City won the Champions League in the 2022-2023 season, defeating Inter Milan 1-0 in the final, with a goal by Rodri.",1
80,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Which teams are playing in the 2021-22 NBA Finals?,The Golden State Warriors and Boston Celtics are playing in the 2021-22 NBA Finals.,1
81,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What is the prize money for the Squid Game-inspired reality competition?,"The prize money for the Squid Game-inspired reality competition, ""Squid Game: The Challenge,"" is $4.56 million.",1
82,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When was Overwatch 2 released?,"October 4, 2022.",1
83,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the 2022 Tour de France?,"Jonas Vingegaard (Jumbo-Visma) won the 2022 Tour de France. He finished with a time of 79:33:20, beating Tadej Pogacar (UAE Team Emirates) by 2 minutes and 43 seconds.",1
84,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,How much was Apple's revenue in Q3? 2022,$83.0 billion.,1
85,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the 2022 Atlanta Open?,"Alex de Minaur won the 2022 Atlanta Open, defeating Jenson Brooksby in the final, 6-3, 6-3. This was his second Atlanta title, with the first being in 2019.",1
86,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What was the revenue of AWS in Q2 2022?,"The revenue of AWS in Q2 2022 was $19.7 billion. (According to Document 1, Document 2, and Document 4)",1
87,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,when was xenoblade chronicles 3 released?,"July 29, 2023.",1
88,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,"What is the name of the horse in the movie ""Nope""?","The names of the horses mentioned in the movie ""Nope"" are:

* Ghost
* Lucky
* Clover 

These horses played significant roles in the film.",1
89,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When did Neal Lemlein pass away?,"July 22, 2022.",1
90,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who is the lead actor in the film Carter?,Joo Won as Carter Lee / Michael Bane.,1
91,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When was BlenderBot 3 released?,"August 5, 2022.",1
92,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,which company invented BlenderBot 3?,"Meta. 

According to Document 1, Meta’s AI research labs created BlenderBot 3. Document 2 also mentions that researchers at Facebook’s parent company Meta released BlenderBot 3, and Document 5 explicitly states that Meta released BlenderBot 3.",1
93,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When was ChatGPT released?,"ChatGPT was released on November 30, 2022.",1
94,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When was GPT4 released?,"GPT-4 was released on March 14, 2023.",1
95,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,How much did Amazon agree to pay to acquire iRobot?,"Amazon agreed to acquire iRobot for approximately $1.7 billion, or $61 per share in an all-cash transaction, including iRobot's net debt.",1
96,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What is the location of the Major League Baseball Field of Dreams Game 2022?,"The location of the Major League Baseball Field of Dreams Game 2022 is the Field of Dreams ballpark in Dyersville, Iowa.",1
97,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When did Microsoft release Windows 11 22H2?,"September 20, 2022.",1
98,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When did AMD unveil Ryzen 7000 processors?,"August 29, 2022.",1
99,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,"Konnor McClain won the U.S. all-around title at the U.S. Gymnastics Nationals 2022, with a combined eight-rotation score of 112.750.",1
100,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What is the new price of Tesla's Full-Self Driving (FSD) software?,"$15,000.",1
101,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What is the date of the premiere of House of the Dragon?,"The premiere date of House of the Dragon is August 21, 2022.",1
102,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When is the release date for Sony's PlayStation VR2 headset?,"February 22, 2023.",1
103,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What is the new venture launched by Tiger Woods and Rory McIlroy?,"The new venture launched by Tiger Woods and Rory McIlroy is called TMRW Sports, which aims to develop ""progressive approaches to sports, media, and entertainment"" and may include staging one-day stadium-based events.",1
104,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Which company recently acquired Super.tech?,ColdQuanta.,1
105,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who is the Heisman Trophy winner in 2022?,"Caleb Williams, the USC quarterback, is the winner of the 2022 Heisman Trophy.",1
106,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When does The Amazing Race Season 34 premiere?,"The Amazing Race Season 34 premiered on September 21, 2022.",1
107,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who is the chairman of Toulouse and under whose ownership are they currently?,"The chairman of Toulouse FC is Damien Comolli. They are currently under the ownership of RedBird Capital Partners, a United States-based investment fund, which acquired an 85% majority stake in the club.",1
108,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When will the TGL (Tech-Infused Golf League) season start?,January 2024.,1
109,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who is the director of BioShock movie?,"Francis Lawrence. He is known for directing movies such as I Am Legend, The Hunger Games: Catching Fire, and Slumberland.",1
110,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What is the premiere date of New Amsterdam Season 5?,"New Amsterdam season 5 premiered on Tuesday, September 20, 2022, on NBC.",1
111,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who won the World Cup Final in 2022?,"Argentina won the World Cup Final in 2022, defeating France 4-2 in a penalty shootout after the match ended 3-3.",1
112,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who is the chief meteorologist for KPLR-TV?,John Fuller.,1
113,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who is the new head of development at Riff Raff Entertainment?,Katie Sinclair.,1
114,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,How much money did Texas Tech pay Marlene Stollings in the settlement?,"According to multiple documents (1, 2, 3, and 4), Texas Tech paid Marlene Stollings approximately $740,000 in settling her lawsuit. Document 4 provides a more detailed breakdown of the settlement, which includes $300,000 for alleged compensatory damages, $300,000 for attorneys' fees and expenses, and $140,666.00 for back wages.",1
115,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who acquired a stake in FromSoftware?,"Sony and Tencent acquired a stake in FromSoftware. Specifically, Sony Interactive Entertainment holds 14.09 percent of FromSoftware’s shares, and Sixjoy Hong Kong Limited (a subsidiary of Tencent) owns 16.25 percent, bringing the collective stake to 30.34 percent.",1
116,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who is the new Coach for The Voice Season 22?,Camila Cabello.,1
117,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What was the unemployment rate in August 2022 in U.S.?,The unemployment rate in August 2022 in the U.S. was 3.7% (seasonally adjusted) or 3.8% (not seasonally adjusted).,1
118,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who did Serena Williams lose to in her last match at the U.S. Open?,Ajla Tomljanovic.,1
119,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,Eight people were injured in the shuttle van accident on Palisades Interstate Parkway. The injuries ranged from severe head trauma to minor physical injuries.,1
120,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who is the head coach of Virginia Tech football?,Brent Pry.,1
121,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,How did Tanya Pardazi die?,"Tanya Pardazi died in a skydiving accident on August 27. According to Skydive Toronto, she ""succumbed to fatal injuries obtained from an emergency situation"" when the skydiver released a quickly rotating main parachute at a low altitude without the time/altitude required for the reserve parachute to inflate. This was her first solo dive after completing a skydiving course.",1
122,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Who was named interim coach for Nebraska's 2022 season?,Mickey Joseph.,1
123,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,What is the release date of Jackie Evancho's album Carousel of Time?,"September 9, 2022.",1
124,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Which companies are part of MATANA?,"The companies that are part of MATANA are:

1. Microsoft (MSFT)
2. Apple (AAPL)
3. Tesla (TSLA)
4. Alphabet (GOOG, GOOGL)
5. Nvidia (NVDA)
6. Amazon (AMZN)",1
125,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Which animated series won the Emmy Award for Best Animated Program?,"Arcane, a League of Legends-based animated series on Netflix, won the Emmy Award for Outstanding Animated Program (or Best Animated Program).",1
126,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,How many teams will be included in the expanded College Football Playoff?,12 teams.,1
127,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,"Ecuador. 

According to Document 2 and Document 4, the opening match of the 2022 World Cup was between Qatar and Ecuador, and Document 5 also confirms that the first match of the tournament was held between Qatar and Ecuador in Group A.",1
128,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Where did Leonard Francis escape from?,"San Diego, specifically from his home in the Torrey Highlands community of San Diego.",1
129,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When does the 2022 NFL Football Season begin?,"The 2022 NFL season begins Thursday, Sept. 8.",1
130,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When did Meta Connect take place?,October 11.,1
131,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,"The fine that Meta is facing for failing to safeguard children's information on Instagram is 405 million euros, or just over $400 million.",1
132,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When was Gotham Knights released?,"Gotham Knights was released on October 21, 2022.",1
133,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,How did Bernard Shaw die?,Bernard Shaw died from pneumonia.,1
134,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,When did Queen Elizabeth II die?,"Queen Elizabeth II died on September 8, 2022, at 15:10 BST (3:10 p.m. UK time) at the age of 96, at Balmoral Castle in Scotland. Her death was publicly announced at 18:30 BST.",1
135,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.2,Where did Queen Elizabeth II die?,Balmoral Castle.,1
