id,model,ability,noise_ratio,query,model_response,accuracy
17,llama-3.3-70b-versatile,noise_robustness,0.0,What is the name of Meta's AI supercomputer?,The name of Meta's AI supercomputer is the AI Research SuperCluster (RSC).,1
18,llama-3.3-70b-versatile,noise_robustness,0.0,When will American students start taking digital SAT exams?,American students will start taking digital SAT exams in the spring of 2024.,1
19,llama-3.3-70b-versatile,noise_robustness,0.0,When do the Paralympic Winter Games 2022 start?,"The 2022 Paralympic Winter Games start on Friday, March 4, 2022.",1
20,llama-3.3-70b-versatile,noise_robustness,0.0,Super Bowl 2022 date,"Sunday, February 13, 2022.",1
21,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the 2022 Nobel Prize for chemistry?,"The 2022 Nobel Prize in Chemistry was awarded to Carolyn R. Bertozzi, Morten Meldal, and K. Barry Sharpless for the development of click chemistry and bioorthogonal chemistry.",1
22,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the Super Bowl 2022?,"The Los Angeles Rams won the Super Bowl 2022, also known as Super Bowl LVI, by defeating the Cincinnati Bengals 23-20.",1
23,llama-3.3-70b-versatile,noise_robustness,0.0,Who won women's 500m speed skating at the 2022 Winter Olympics?,Erin Jackson (USA) won the women's 500m speed skating at the 2022 Winter Olympics with a time of 37.04 seconds.,1
24,llama-3.3-70b-versatile,noise_robustness,0.0,When was Lost Ark game release on Steam?,"February 11, 2022, (February 8 for Founders Pack owners)",1
25,llama-3.3-70b-versatile,noise_robustness,0.0,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,"In the Beijing 2022 Olympic Games, Jessie Diggins won two medals: a silver medal in the 30km mass start cross-country race and a bronze medal in the individual sprint.",1
26,llama-3.3-70b-versatile,noise_robustness,0.0,What is the genre of The Endgame (TV show)?,"Crime drama, Thriller.",1
27,llama-3.3-70b-versatile,noise_robustness,0.0,When did Russia invade Ukraine?,"February 24, 2022.",1
28,llama-3.3-70b-versatile,noise_robustness,0.0,When was Elden Ring being released?,"Elden Ring was released on February 25, 2022.",1
29,llama-3.3-70b-versatile,noise_robustness,0.0,Who did Iga Swiatek defeat to win the Qatar Open 2022?,Anett Kontaveit.,1
30,llama-3.3-70b-versatile,noise_robustness,0.0,Which country won the most medals at the 2022 Winter Olympics?,Norway,1
31,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the Male Vocalist of the Year at the 2022 CMA ?,Chris Stapleton won the Male Vocalist of the Year at the 2022 CMA Awards.,1
32,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the ACC Tournament in 2022?,The Virginia Tech Hokies won the 2022 ACC Tournament.,1
33,llama-3.3-70b-versatile,noise_robustness,0.0,What chip does the iPhone 14 have?,The iPhone 14 has the A15 Bionic chip.,1
34,llama-3.3-70b-versatile,noise_robustness,0.0,When is Google I/O 2022 scheduled to take place?,"Google I/O 2022 is scheduled to take place on May 11 and 12, 2022.",1
35,llama-3.3-70b-versatile,noise_robustness,0.0,who will direct Irredeemable film?,Jeymes Samuel will direct the Irredeemable film.,1
36,llama-3.3-70b-versatile,noise_robustness,0.0,What is the name of China's rover on Mars?,The name of China's rover on Mars is Zhurong.,1
37,llama-3.3-70b-versatile,noise_robustness,0.0,Who is being honored with the 2022 Warrior Award?,Shad Gaspard is being honored with the 2022 Warrior Award.,1
38,llama-3.3-70b-versatile,noise_robustness,0.0,What is the weight of the Surface Laptop SE?,The weight of the Surface Laptop SE is 2.45 pounds (or 2.45 lbs).,1
39,llama-3.3-70b-versatile,noise_robustness,0.0,Who stars in The Lost City?,"The stars of The Lost City include Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph, and Brad Pitt.",1
40,llama-3.3-70b-versatile,noise_robustness,0.0,What happened at the Academy Awards involving Will Smith and Chris Rock?,"At the 94th Academy Awards on March 27, 2022, actor Will Smith walked onstage and slapped comedian Chris Rock across the face during Rock's presentation. The incident occurred after Rock made a joke about Smith's wife, Jada Pinkett Smith, who was sitting in the audience with a shaved head. Rock had said, ""Jada, I love you. G.I. Jane 2, can't wait to see it,"" which prompted Smith to get up and slap him. After the slap, Smith returned to his seat and shouted at Rock to ""keep my wife's name out of your mouth."" Despite the incident, Smith went on to win the Oscar for Best Actor for his performance in ""King Richard"" later that night. As a result of his actions, Smith was banned from attending any Academy events, including the Oscars, for 10 years.",1
41,llama-3.3-70b-versatile,noise_robustness,0.0,When did Apple M2 chip?,"The Apple M2 chip was unveiled on June 6, 2022.",1
42,llama-3.3-70b-versatile,noise_robustness,0.0,What film won the 2022 Academy Award for Best Picture?,CODA,1
43,llama-3.3-70b-versatile,noise_robustness,0.0,When will the 94th Academy Awards be held?,"The 94th Academy Awards will be held on Sunday, March 27, 2022.",1
44,llama-3.3-70b-versatile,noise_robustness,0.0,When was A House Between the Earth and the Moon published?,"March 29, 2022.",1
45,llama-3.3-70b-versatile,noise_robustness,0.0,Which alnum won the Album of the Year GRAMMYs 2022,We Are by Jon Batiste won the Album of the Year GRAMMYs 2022.,1
46,llama-3.3-70b-versatile,noise_robustness,0.0,When is the final of the 2022 FIFA World Cup?,The final of the 2022 FIFA World Cup is on 18 December 2022.,1
47,llama-3.3-70b-versatile,noise_robustness,0.0,How many vehicles did Tesla deliver in the first quarter of 2022?,"310,048 vehicles.",1
48,llama-3.3-70b-versatile,noise_robustness,0.0,Who acquired Twitter?,Elon Musk acquired Twitter.,1
49,llama-3.3-70b-versatile,noise_robustness,0.0,How much did Elon Musk bought Twitter?,Elon Musk bought Twitter for $44 billion.,1
50,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the 2022 Masters Tournament?,Scottie Scheffler won the 2022 Masters Tournament.,1
51,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the women's singles Australian Open 2022?,Ashleigh Barty won the women's singles Australian Open 2022.,1
52,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the women's singles Australian Open 2023?,Aryna Sabalenka won the women's singles Australian Open 2023.,1
53,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the men's singles Australian Open 2022?,Rafael Nadal won the men's singles Australian Open 2022.,1
54,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the men's singles Australian Open 2023?,"Novak Djokovic (Serbia) won the men's singles Australian Open 2023, defeating Stefanos Tsitsipas (Greece) with a score of 6–3, 7–6(7–4), 7–6(7–5).",1
55,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the women's singles French Open 2022?,"Iga Swiatek won the women's singles French Open 2022, defeating Coco Gauff in the final with a score of 6-1, 6-3.",1
56,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the women's singles French Open 2023?,"Iga Swiatek won the women's singles French Open 2023, beating Karolina Muchova in the final with a score of 6-2, 5-7, 6-4.",1
57,llama-3.3-70b-versatile,noise_robustness,0.0,Who is the runner-up in the women's singles at the 2023 French Open?,Karolina Muchova.,1
58,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the men's singles French Open 2022?,Rafael Nadal won the men's singles French Open 2022.,1
59,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the men's singles French Open 2023?,Novak Djokovic won the men's singles French Open 2023.,1
60,llama-3.3-70b-versatile,noise_robustness,0.0,who the women's singles wimbledon 2022?,"Elena Rybakina won the ladies' singles title at the 2022 Wimbledon Championships, defeating Ons Jabeur in the final.",1
61,llama-3.3-70b-versatile,noise_robustness,0.0,who the women's singles wimbledon 2023?,"Markéta Vondroušová won the women's singles title at the 2023 Wimbledon Championships, defeating Ons Jabeur in the final with a score of 6-4, 6-4.",1
62,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the men's singles wimbledon 2022?,Novak Djokovic won the men's singles Wimbledon 2022.,1
63,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the men's singles wimbledon 2023?,Carlos Alcaraz won the men's singles Wimbledon 2023.,1
64,llama-3.3-70b-versatile,noise_robustness,0.0,How many titles has Swiatek won in 2022 season?,8 titles,1
65,llama-3.3-70b-versatile,noise_robustness,0.0,who the women's singles U.S. Open 2022?,"Iga Swiatek won the women's singles U.S. Open 2022, defeating Ons Jabeur 6-2, 7-6 (5).",1
66,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the men's singles U.S. Open 2022?,Carlos Alcaraz won the men's singles U.S. Open 2022.,1
67,llama-3.3-70b-versatile,noise_robustness,0.0,Who is the new head coach of the Virginia Tech football team in 2022?,Brent Pry,1
68,llama-3.3-70b-versatile,noise_robustness,0.0,Where is Consensus 2022 taking place?,"Austin, Texas, US.",1
69,llama-3.3-70b-versatile,noise_robustness,0.0,When did the 148th Kentucky Derby take place?,"The 148th Kentucky Derby took place on Saturday, May 7, 2022.",1
70,llama-3.3-70b-versatile,noise_robustness,0.0,What was Tesla's revenue in Q1 2022?,$18.76 billion.,1
71,llama-3.3-70b-versatile,noise_robustness,0.0,When will Splatoon 3 be released?,"September 9, 2022.",1
72,llama-3.3-70b-versatile,noise_robustness,0.0,Who acquired STX Entertainment?,The Najafi Companies acquired STX Entertainment.,1
73,llama-3.3-70b-versatile,noise_robustness,0.0,When did Orrin G. Hatch pass away?,"Orrin G. Hatch passed away on April 23, 2022, at 5:30 p.m. in Salt Lake City, Utah.",1
74,llama-3.3-70b-versatile,noise_robustness,0.0,Who was the new CEO of CNN?,Chris Licht.,1
75,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the French Presidential Election 2022?,"Emmanuel Macron won the French Presidential Election 2022, securing 58.5% of the vote in the second-round runoff.",1
76,llama-3.3-70b-versatile,noise_robustness,0.0,What is the megapixel in main camera on the iPhone 14 Pro?,48-megapixel,1
77,llama-3.3-70b-versatile,noise_robustness,0.0,How much does it cost to rent a tool kit for Apple device repairs?,The cost to rent a tool kit for Apple device repairs is $49 per week.,1
78,llama-3.3-70b-versatile,noise_robustness,0.0,Where will the 2022 Met Gala take place?,The 2022 Met Gala will take place at the Metropolitan Museum of Art in New York City.,1
79,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the Champions League in the 2022-2023 season?,Manchester City won the Champions League in the 2022-2023 season.,1
80,llama-3.3-70b-versatile,noise_robustness,0.0,Which teams are playing in the 2021-22 NBA Finals?,The teams playing in the 2021-22 NBA Finals are the Golden State Warriors and the Boston Celtics.,1
81,llama-3.3-70b-versatile,noise_robustness,0.0,What is the prize money for the Squid Game-inspired reality competition?,$4.56 million,1
82,llama-3.3-70b-versatile,noise_robustness,0.0,When was Overwatch 2 released?,"Overwatch 2 was released on October 4, 2022.",1
83,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the 2022 Tour de France?,Denmark's Jonas Vingegaard (Jumbo-Visma) won the 2022 Tour de France.,1
84,llama-3.3-70b-versatile,noise_robustness,0.0,How much was Apple's revenue in Q3? 2022,$83.0 billion,1
85,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the 2022 Atlanta Open?,Alex de Minaur won the 2022 Atlanta Open.,1
86,llama-3.3-70b-versatile,noise_robustness,0.0,What was the revenue of AWS in Q2 2022?,$19.7 billion,1
87,llama-3.3-70b-versatile,noise_robustness,0.0,when was xenoblade chronicles 3 released?,"Xenoblade Chronicles 3 was released on July 29, 2022.",1
88,llama-3.3-70b-versatile,noise_robustness,0.0,"What is the name of the horse in the movie ""Nope""?","The names of the horses in the movie ""Nope"" are Lucky, Clover, and Ghost.",1
89,llama-3.3-70b-versatile,noise_robustness,0.0,When did Neal Lemlein pass away?,"Neal Lemlein passed away on July 22, 2022.",1
90,llama-3.3-70b-versatile,noise_robustness,0.0,Who is the lead actor in the film Carter?,Joo Won is the lead actor in the film Carter.,1
91,llama-3.3-70b-versatile,noise_robustness,0.0,When was BlenderBot 3 released?,"BlenderBot 3 was released on August 5, 2022.",1
92,llama-3.3-70b-versatile,noise_robustness,0.0,which company invented BlenderBot 3?,Meta,1
93,llama-3.3-70b-versatile,noise_robustness,0.0,When was ChatGPT released?,"ChatGPT was released on November 30, 2022.",1
94,llama-3.3-70b-versatile,noise_robustness,0.0,When was GPT4 released?,"March 14, 2023.",1
95,llama-3.3-70b-versatile,noise_robustness,0.0,How much did Amazon agree to pay to acquire iRobot?,"Amazon agreed to pay approximately $1.7 billion to acquire iRobot, with an offer of $61 per share to iRobot shareholders.",1
96,llama-3.3-70b-versatile,noise_robustness,0.0,What is the location of the Major League Baseball Field of Dreams Game 2022?,"The location of the Major League Baseball Field of Dreams Game 2022 is Dyersville, Iowa, on a field that was built in the middle of a cornfield, in the same location where the classic 1989 film “Field of Dreams” was shot.",1
97,llama-3.3-70b-versatile,noise_robustness,0.0,When did Microsoft release Windows 11 22H2?,"Microsoft released Windows 11 22H2 on September 20, 2022.",1
98,llama-3.3-70b-versatile,noise_robustness,0.0,When did AMD unveil Ryzen 7000 processors?,"August 29, 2022.",1
99,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,Konnor McClain won the U.S. all-around title at the U.S. Gymnastics Nationals 2022.,1
100,llama-3.3-70b-versatile,noise_robustness,0.0,What is the new price of Tesla's Full-Self Driving (FSD) software?,"The new price of Tesla's Full-Self Driving (FSD) software is $15,000.",1
101,llama-3.3-70b-versatile,noise_robustness,0.0,What is the date of the premiere of House of the Dragon?,"August 21, 2022.",1
102,llama-3.3-70b-versatile,noise_robustness,0.0,When is the release date for Sony's PlayStation VR2 headset?,The release date for Sony's PlayStation VR2 headset is 22 February 2023.,1
103,llama-3.3-70b-versatile,noise_robustness,0.0,What is the new venture launched by Tiger Woods and Rory McIlroy?,"The new venture launched by Tiger Woods and Rory McIlroy is called TMRW Sports, a sports media and technology company that plans to use technology to bring golf to younger fans and develop progressive approaches to sports, media, and entertainment.",1
104,llama-3.3-70b-versatile,noise_robustness,0.0,Which company recently acquired Super.tech?,ColdQuanta recently acquired Super.tech.,1
105,llama-3.3-70b-versatile,noise_robustness,0.0,Who is the Heisman Trophy winner in 2022?,"Caleb Williams, the 20-year-old USC quarterback, is the 2022 Heisman Trophy winner.",1
106,llama-3.3-70b-versatile,noise_robustness,0.0,When does The Amazing Race Season 34 premiere?,"The Amazing Race Season 34 premiered on Wednesday, September 21. According to Document 1, it premiered at 9 p.m. ET, but Document 5 states it premiered at 10/9c on CBS.",1
107,llama-3.3-70b-versatile,noise_robustness,0.0,Who is the chairman of Toulouse and under whose ownership are they currently?,"The chairman of Toulouse FC is Damien Comolli. Toulouse FC is currently under the ownership of RedBird Capital Partners, a US-based investment firm, which has an 85% majority stake in the club, while previous owner Olivier Sadran retains a 15% stake.",1
108,llama-3.3-70b-versatile,noise_robustness,0.0,When will the TGL (Tech-Infused Golf League) season start?,The TGL season will start in January 2024.,1
109,llama-3.3-70b-versatile,noise_robustness,0.0,Who is the director of BioShock movie?,Francis Lawrence,1
110,llama-3.3-70b-versatile,noise_robustness,0.0,What is the premiere date of New Amsterdam Season 5?,"The premiere date of New Amsterdam Season 5 is Tuesday, September 20, 2022.",1
111,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the World Cup Final in 2022?,Argentina won the World Cup Final in 2022.,1
112,llama-3.3-70b-versatile,noise_robustness,0.0,Who is the chief meteorologist for KPLR-TV?,John Fuller is the chief meteorologist for KPLR-TV.,1
113,llama-3.3-70b-versatile,noise_robustness,0.0,Who is the new head of development at Riff Raff Entertainment?,Katie Sinclair.,1
114,llama-3.3-70b-versatile,noise_robustness,0.0,How much money did Texas Tech pay Marlene Stollings in the settlement?,"$740,000",1
115,llama-3.3-70b-versatile,noise_robustness,0.0,Who acquired a stake in FromSoftware?,"Tencent and Sony acquired a stake in FromSoftware. Specifically, Sixjoy, a Tencent subsidiary, acquired 16.25% of shares, while Sony acquired 14.09%.",1
116,llama-3.3-70b-versatile,noise_robustness,0.0,Who is the new Coach for The Voice Season 22?,Camila Cabello is the new Coach for The Voice Season 22.,1
117,llama-3.3-70b-versatile,noise_robustness,0.0,What was the unemployment rate in August 2022 in U.S.?,The unemployment rate in August 2022 in the U.S. was 3.7% (seasonally adjusted) and 3.8% (not seasonally adjusted).,1
118,llama-3.3-70b-versatile,noise_robustness,0.0,Who did Serena Williams lose to in her last match at the U.S. Open?,Ajla Tomljanovic.,1
119,llama-3.3-70b-versatile,noise_robustness,0.0,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,Eight people were injured in the shuttle van accident on Palisades Interstate Parkway. Their injuries ranged from severe head trauma to minor physical complaints.,1
120,llama-3.3-70b-versatile,noise_robustness,0.0,Who is the head coach of Virginia Tech football?,Brent Pry,1
121,llama-3.3-70b-versatile,noise_robustness,0.0,How did Tanya Pardazi die?,"Tanya Pardazi died in a skydiving accident. According to the skydiving company, she released her main parachute at a low altitude without the time/altitude required for the reserve parachute to inflate, resulting in fatal injuries. This occurred during her first solo jump after completing a skydiving course with Skydive Toronto.",1
122,llama-3.3-70b-versatile,noise_robustness,0.0,Who was named interim coach for Nebraska's 2022 season?,Mickey Joseph was named interim coach for Nebraska's 2022 season.,1
123,llama-3.3-70b-versatile,noise_robustness,0.0,What is the release date of Jackie Evancho's album Carousel of Time?,"September 9, 2022.",1
124,llama-3.3-70b-versatile,noise_robustness,0.0,Which companies are part of MATANA?,"The companies that are part of MATANA are: 

1. Microsoft (MSFT)
2. Apple (AAPL)
3. Tesla (TSLA)
4. Alphabet (GOOGL)
5. Nvidia (NVDA)
6. Amazon (AMZN)",1
125,llama-3.3-70b-versatile,noise_robustness,0.0,Which animated series won the Emmy Award for Best Animated Program?,Arcane.,1
126,llama-3.3-70b-versatile,noise_robustness,0.0,How many teams will be included in the expanded College Football Playoff?,12 teams will be included in the expanded College Football Playoff.,1
127,llama-3.3-70b-versatile,noise_robustness,0.0,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,Ecuador.,1
128,llama-3.3-70b-versatile,noise_robustness,0.0,Where did Leonard Francis escape from?,Torrey Highlands community of San Diego.,1
129,llama-3.3-70b-versatile,noise_robustness,0.0,When does the 2022 NFL Football Season begin?,"The 2022 NFL season begins on Thursday, September 8, 2022.",1
130,llama-3.3-70b-versatile,noise_robustness,0.0,When did Meta Connect take place?,"Meta Connect 2022 took place on October 11, 2022.",1
131,llama-3.3-70b-versatile,noise_robustness,0.0,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,"405 million euros, or just over $400 million.",1
132,llama-3.3-70b-versatile,noise_robustness,0.0,When was Gotham Knights released?,"Gotham Knights was released on October 21, 2022.",1
133,llama-3.3-70b-versatile,noise_robustness,0.0,How did Bernard Shaw die?,Bernard Shaw died from pneumonia unrelated to COVID-19.,1
134,llama-3.3-70b-versatile,noise_robustness,0.0,When did Queen Elizabeth II die?,"Queen Elizabeth II died on September 8, 2022, at 3:10 p.m. UK time (15:10 BST), at the age of 96.",1
135,llama-3.3-70b-versatile,noise_robustness,0.0,Where did Queen Elizabeth II die?,Balmoral Castle in Scotland.,1
136,llama-3.3-70b-versatile,noise_robustness,0.0,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,Frances Tiafoe,1
137,llama-3.3-70b-versatile,noise_robustness,0.0,when did king charles iii get crowned?,"King Charles III was crowned on Saturday, May 6, 2023, at Westminster Abbey.",1
138,llama-3.3-70b-versatile,noise_robustness,0.0,"What is Trace Adkins' role in ""Monarch""?","Trace Adkins plays the role of Albie Roman, the protective and rough-around-the-edges father of the Roman family and co-leader of the First Family of Country Music, alongside his wife Dottie Cantrell Roman (played by Susan Sarandon). He is also the reigning King of Country Music, also known as the Texas Truthteller.",1
139,llama-3.3-70b-versatile,noise_robustness,0.0,When does the iPhone 14 Plus release?,"The iPhone 14 Plus was made available on October 7, 2022.",1
140,llama-3.3-70b-versatile,noise_robustness,0.0,Who stars as Susie Wallis in Susie Searches?,Kiersey Clemons stars as Susie Wallis in Susie Searches.,1
141,llama-3.3-70b-versatile,noise_robustness,0.0,What is the new product at Chick-fil-A in fall 2022?,"The new product at Chick-fil-A in fall 2022 is the Autumn Spice Milkshake. Additionally, the Grilled Spicy Deluxe Sandwich is also returning for a limited time.",1
142,llama-3.3-70b-versatile,noise_robustness,0.0,Which team will Kyle Busch join in 2023?,Richard Childress Racing (RCR),1
143,llama-3.3-70b-versatile,noise_robustness,0.0,What is men's year-end No 1 in tennis in 2022?,Carlos Alcaraz,1
144,llama-3.3-70b-versatile,noise_robustness,0.0,Who was playing Lex Luthor in Titans?,Titus Welliver was playing Lex Luthor in Titans.,1
145,llama-3.3-70b-versatile,noise_robustness,0.0,What is Columbia University's QS ranking in 2023?,Columbia University's QS ranking in 2023 was 22nd.,1
146,llama-3.3-70b-versatile,noise_robustness,0.0,Who was the first Asian man to win Lead Actor in a Drama Series?,Lee Jung-jae,1
147,llama-3.3-70b-versatile,noise_robustness,0.0,How much did Google acquire Mandiant for?,$5.4 billion,1
148,llama-3.3-70b-versatile,noise_robustness,0.0,What was the inflation rate in the U.S. in August 2022?,The inflation rate in the U.S. in August 2022 was 8.3%.,1
149,llama-3.3-70b-versatile,noise_robustness,0.0,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,"Gayle King, the award-winning co-host of “CBS Mornings,” is receiving the 39th Walter Cronkite Award for Excellence in Journalism.",1
150,llama-3.3-70b-versatile,noise_robustness,0.0,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,The Legend of Zelda: Tears of the Kingdom.,1
151,llama-3.3-70b-versatile,noise_robustness,0.0,when was The Legend of Zelda: Tears of the Kingdom released?,"The Legend of Zelda: Tears of the Kingdom was released on May 12, 2023.",1
152,llama-3.3-70b-versatile,noise_robustness,0.0,When was Hocus Pocus 2 released on Disney+?,"Hocus Pocus 2 was released on Disney+ on September 30, 2022.",1
153,llama-3.3-70b-versatile,noise_robustness,0.0,When is ACL 2023 taking place?,"ACL 2023 is taking place from July 9 to July 14, 2023.",1
154,llama-3.3-70b-versatile,noise_robustness,0.0,Where is ACL 2023 taking place?,"Toronto, Canada.",1
155,llama-3.3-70b-versatile,noise_robustness,0.0,When is EMNLP 2023 taking place?,"EMNLP 2023 is taking place from December 6 to December 10, 2023, in Singapore.",1
156,llama-3.3-70b-versatile,noise_robustness,0.0,Where is EMNLP 2023 taking place?,Singapore,1
157,llama-3.3-70b-versatile,noise_robustness,0.0,What is the starting price for Virginia Tech 2023 football season tickets?,The starting price for Virginia Tech 2023 football season tickets is $350.,1
158,llama-3.3-70b-versatile,noise_robustness,0.0,What is the date of the Wine OFF the Fox benefit concert?,"The date of the Wine OFF the Fox benefit concert is Saturday, October 22.",1
159,llama-3.3-70b-versatile,noise_robustness,0.0,When is the funeral of Queen Elizabeth II?,The funeral of Queen Elizabeth II was on 19 September 2022.,1
160,llama-3.3-70b-versatile,noise_robustness,0.0,Where did Queen Elizabeth II's state funeral take place?,Westminster Abbey,1
161,llama-3.3-70b-versatile,noise_robustness,0.0,Who were the top two contestants in the America's Got Talent Season 17 finale?,The top two contestants in the America's Got Talent Season 17 finale were Mayyas and Kristy Sellars.,1
162,llama-3.3-70b-versatile,noise_robustness,0.0,When is MotorCity Cage Night XII?,"MotorCity Cage Night XII is on Friday, November 18, 2022.",1
163,llama-3.3-70b-versatile,noise_robustness,0.0,How many people died in the mid-air collision in Boulder County?,3 people died in the mid-air collision in Boulder County.,1
164,llama-3.3-70b-versatile,noise_robustness,0.0,Who is Italy's first female prime minister?,Giorgia Meloni.,1
165,llama-3.3-70b-versatile,noise_robustness,0.0,What caused Ben Davies to be unavailable for Wales in the upcoming Nations League matches?,"Ben Davies is unavailable for Wales in the upcoming Nations League matches due to a hairline fracture to the bone just underneath his knee, which he sustained during Tottenham's Champions League defeat by Sporting Lisbon.",1
166,llama-3.3-70b-versatile,noise_robustness,0.0,Who won the WNBA Finals 2022?,"The Las Vegas Aces won the WNBA Finals 2022, defeating the Connecticut Sun 3-1.",1
167,llama-3.3-70b-versatile,noise_robustness,0.0,When did the Golden Globe Awards 2023 take place?,"The 2023 Golden Globe Awards took place on Tuesday, January 10, 2023.",1
168,llama-3.3-70b-versatile,noise_robustness,0.0,What is the release date of the Pixel Watch?,"The release date of the Pixel Watch is October 13, 2022.",1
169,llama-3.3-70b-versatile,noise_robustness,0.0,Who was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala?,Robin Roberts was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala.,1
170,llama-3.3-70b-versatile,noise_robustness,0.0,Who performed at the Super Bowl LVII Halftime Show?,Rihanna performed at the Super Bowl LVII Halftime Show.,1
171,llama-3.3-70b-versatile,noise_robustness,0.0,when did Shinzo Abe die?,"Shinzo Abe died on July 8, 2022.",1
172,llama-3.3-70b-versatile,noise_robustness,0.0,who killed Shinzo Abe?,Tetsuya Yamagami killed Shinzo Abe.,1
173,llama-3.3-70b-versatile,noise_robustness,0.0,when was the State funeral of Shinzo Abe,"The state funeral of Shinzo Abe was held on Tuesday, September 27, 2022.",1
174,llama-3.3-70b-versatile,noise_robustness,0.0,What is the title of House of the Dragon's sixth episode?,The Princess and the Queen,1
175,llama-3.3-70b-versatile,noise_robustness,0.0,Who has acquired Times Square Grand Slam?,"EVO Entertainment Group, an Austin-based company, has acquired Times Square Grand Slam.",1
