id,model,ability,noise_ratio,query,model_response,accuracy
20,llama-3.1-8b-instant,noise_robustness,0.0,Super Bowl 2022 date,"The Super Bowl 2022 date is Sunday, February 13, 2022.",1
21,llama-3.1-8b-instant,noise_robustness,0.0,Who won the 2022 Nobel Prize for chemistry?,"Carolyn R. Bertozzi, Morten Meldal, and K. Barry Sharpless won the 2022 Nobel Prize for chemistry.",1
22,llama-3.1-8b-instant,noise_robustness,0.0,Who won the Super Bowl 2022?,"The Los Angeles Rams won the Super Bowl 2022, defeating the Cincinnati Bengals 23-20.",1
23,llama-3.1-8b-instant,noise_robustness,0.0,Who won women's 500m speed skating at the 2022 Winter Olympics?,Erin Jackson won the women's 500m speed skating at the 2022 Winter Olympics.,1
24,llama-3.1-8b-instant,noise_robustness,0.0,When was Lost Ark game release on Steam?,"According to Document 2: Lost Ark on Steam Title: Lost Ark ; Genre: Action, Adventure, Massively Multiplayer, RPG, Free to Play. Developer: Smilegate RPG. Publisher: Amazon Games ; Release Date: Feb 11

The release date of Lost Ark on Steam is February 11.",1
25,llama-3.1-8b-instant,noise_robustness,0.0,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,"According to the documents, Jessie Diggins won the following medals in the Beijing 2022 Olympic Games:

- Silver medal in the 30km mass start cross-country race
- Bronze medal in the individual sprint",1
26,llama-3.1-8b-instant,noise_robustness,0.0,What is the genre of The Endgame (TV show)?,The genre of The Endgame (TV show) is Crime drama · Thriller.,1
27,llama-3.1-8b-instant,noise_robustness,0.0,When did Russia invade Ukraine?,"According to Document 1, Document 2, Document 3, Document 4, and Document 5, Russia invaded Ukraine on February 24, 2022.",1
28,llama-3.1-8b-instant,noise_robustness,0.0,When was Elden Ring being released?,"According to Document 1, Document 2, Document 3, and Document 4, Elden Ring was released on February 25, 2022.",1
29,llama-3.1-8b-instant,noise_robustness,0.0,Who did Iga Swiatek defeat to win the Qatar Open 2022?,"According to Document 3, Iga Swiatek defeated Viktorija Golubic, Daria Kasatkina, Aryna Sabalenka, Maria Sakkari, and Anett Kontaveit to win the Qatar Open 2022.",1
30,llama-3.1-8b-instant,noise_robustness,0.0,Which country won the most medals at the 2022 Winter Olympics?,"According to Document 1, Document 4, and Document 5, Norway won the most medals at the 2022 Winter Olympics with a total of 37 medals.",1
31,llama-3.1-8b-instant,noise_robustness,0.0,Who won the Male Vocalist of the Year at the 2022 CMA ?,Chris Stapleton won the Male Vocalist of the Year at the 2022 CMA Awards.,1
32,llama-3.1-8b-instant,noise_robustness,0.0,Who won the ACC Tournament in 2022?,"The Virginia Tech Hokies won the 2022 ACC Tournament, their first ACC Tournament title and only their second conference tournament title in program history.",1
33,llama-3.1-8b-instant,noise_robustness,0.0,What chip does the iPhone 14 have?,The iPhone 14 has the A15 chip.,1
34,llama-3.1-8b-instant,noise_robustness,0.0,When is Google I/O 2022 scheduled to take place?,Google I/O 2022 is scheduled to take place on May 11 and 12.,1
35,llama-3.1-8b-instant,noise_robustness,0.0,who will direct Irredeemable film?,Jeymes Samuel will direct the Irredeemable film.,1
36,llama-3.1-8b-instant,noise_robustness,0.0,What is the name of China's rover on Mars?,Zhurong.,1
37,llama-3.1-8b-instant,noise_robustness,0.0,Who is being honored with the 2022 Warrior Award?,Shad Gaspard is being honored with the 2022 Warrior Award posthumously for his heroic efforts in saving his son's life before his own.,1
38,llama-3.1-8b-instant,noise_robustness,0.0,What is the weight of the Surface Laptop SE?,The weight of the Surface Laptop SE is 2.45 pounds.,1
39,llama-3.1-8b-instant,noise_robustness,0.0,Who stars in The Lost City?,"According to the documents, the main cast of The Lost City includes:

- Sandra Bullock as Loretta Sage
- Channing Tatum as Alan (also known as the cover model of Loretta's books)
- Daniel Radcliffe as Fairfax (also known as the lunatic billionaire who kidnaps Loretta)
- Da'Vine Joy Randolph
- Brad Pitt
- Oscar Nunez",1
40,llama-3.1-8b-instant,noise_robustness,0.0,What happened at the Academy Awards involving Will Smith and Chris Rock?,"During the 94th Academy Awards on March 27, 2022, Chris Rock was presenting an award when he made a joke about Will Smith's wife, Jada Pinkett Smith. Will Smith then walked onstage and slapped Chris Rock across the face. After the incident, Smith won the Oscar for Best Actor for his performance in King Richard.",1
41,llama-3.1-8b-instant,noise_robustness,0.0,When did Apple M2 chip?,I can not answer the question because of the insufficient information in documents.,0
42,llama-3.1-8b-instant,noise_robustness,0.0,What film won the 2022 Academy Award for Best Picture?,"""CODA"" won the 2022 Academy Award for Best Picture.",1
43,llama-3.1-8b-instant,noise_robustness,0.0,When will the 94th Academy Awards be held?,"The 94th Academy Awards will be held on Sunday, March 27, 2022, at the Dolby Theatre in Hollywood.",1
44,llama-3.1-8b-instant,noise_robustness,0.0,When was A House Between the Earth and the Moon published?,"According to Document 4, the publication date of ""A House Between Earth and the Moon: A Novel"" is March 29, 2022.",1
45,llama-3.1-8b-instant,noise_robustness,0.0,Which alnum won the Album of the Year GRAMMYs 2022,We Are by Jon Batiste won the Album of the Year GRAMMYs 2022.,1
46,llama-3.1-8b-instant,noise_robustness,0.0,When is the final of the 2022 FIFA World Cup?,The final of the 2022 FIFA World Cup was played on 18 December 2022.,1
47,llama-3.1-8b-instant,noise_robustness,0.0,How many vehicles did Tesla deliver in the first quarter of 2022?,"According to Document 2: Tesla delivered 310,048 vehicles from January through March, up 70% from the same period in 2021. 

According to Document 3: Tesla delivered 310,048 electric vehicles in the first quarter of 2022.

According to Document 5: Tesla delivered 310,048 electric vehicles in the first quarter of 2022.

All documents agree on the number of vehicles delivered in the first quarter of 2022.",1
48,llama-3.1-8b-instant,noise_robustness,0.0,Who acquired Twitter?,Elon Musk acquired Twitter.,1
49,llama-3.1-8b-instant,noise_robustness,0.0,How much did Elon Musk bought Twitter?,"According to Document 2, Elon Musk bought Twitter at his original offer price of $54.20 a share at a total cost of roughly $44 billion.",1
50,llama-3.1-8b-instant,noise_robustness,0.0,Who won the 2022 Masters Tournament?,Scottie Scheffler won the 2022 Masters Tournament.,1
51,llama-3.1-8b-instant,noise_robustness,0.0,Who won the women's singles Australian Open 2022?,"Based on the provided documents, the answer is: Ashleigh Barty.",1
52,llama-3.1-8b-instant,noise_robustness,0.0,Who won the women's singles Australian Open 2023?,Aryna Sabalenka won the women's singles Australian Open 2023.,1
53,llama-3.1-8b-instant,noise_robustness,0.0,Who won the men's singles Australian Open 2022?,Rafael Nadal won the men's singles Australian Open 2022.,1
54,llama-3.1-8b-instant,noise_robustness,0.0,Who won the men's singles Australian Open 2023?,"Novak Djokovic (Serbia) won the men's singles Australian Open 2023, defeating Stefanos Tsitsipas (Greece) in the final.",1
55,llama-3.1-8b-instant,noise_robustness,0.0,Who won the women's singles French Open 2022?,Iga Swiatek won the women's singles French Open 2022.,1
56,llama-3.1-8b-instant,noise_robustness,0.0,Who won the women's singles French Open 2023?,"Iga Swiatek won the women's singles French Open 2023 with a 6-2, 5-7, 6-4 win over Karolina Muchova in the final on Saturday.",1
57,llama-3.1-8b-instant,noise_robustness,0.0,Who is the runner-up in the women's singles at the 2023 French Open?,Karolina Muchova.,1
58,llama-3.1-8b-instant,noise_robustness,0.0,Who won the men's singles French Open 2022?,Rafael Nadal won the men's singles French Open 2022.,1
59,llama-3.1-8b-instant,noise_robustness,0.0,Who won the men's singles French Open 2023?,Novak Djokovic won the men's singles French Open 2023.,1
60,llama-3.1-8b-instant,noise_robustness,0.0,who the women's singles wimbledon 2022?,Elena Rybakina.,1
61,llama-3.1-8b-instant,noise_robustness,0.0,who the women's singles wimbledon 2023?,Markéta Vondroušová,1
62,llama-3.1-8b-instant,noise_robustness,0.0,Who won the men's singles wimbledon 2022?,Novak Djokovic won the men's singles Wimbledon 2022.,1
63,llama-3.1-8b-instant,noise_robustness,0.0,Who won the men's singles wimbledon 2023?,Carlos Alcaraz won the men's singles Wimbledon 2023.,1
64,llama-3.1-8b-instant,noise_robustness,0.0,How many titles has Swiatek won in 2022 season?,"According to Document 1, Świątek won eight titles in the 2022 season.",1
65,llama-3.1-8b-instant,noise_robustness,0.0,who the women's singles U.S. Open 2022?,Iga Swiatek.,1
66,llama-3.1-8b-instant,noise_robustness,0.0,Who won the men's singles U.S. Open 2022?,Carlos Alcaraz won the men's singles U.S. Open 2022.,1
67,llama-3.1-8b-instant,noise_robustness,0.0,Who is the new head coach of the Virginia Tech football team in 2022?,Brent Pry.,1
68,llama-3.1-8b-instant,noise_robustness,0.0,Where is Consensus 2022 taking place?,"Austin, Texas, US.",1
69,llama-3.1-8b-instant,noise_robustness,0.0,When did the 148th Kentucky Derby take place?,"The 148th Kentucky Derby took place on Saturday, May 7, 2022, at Churchill Downs in Louisville, Kentucky.",1
70,llama-3.1-8b-instant,noise_robustness,0.0,What was Tesla's revenue in Q1 2022?,"According to Document 2 and Document 3, Tesla reported $18.76 billion in revenue in Q1 2022.",1
71,llama-3.1-8b-instant,noise_robustness,0.0,When will Splatoon 3 be released?,"According to Document 2, the release date for Splatoon 3 was officially announced on April 22nd, 2022, and it will be released on September 9th, 2022, exclusively on the Nintendo Switch family of systems.",1
72,llama-3.1-8b-instant,noise_robustness,0.0,Who acquired STX Entertainment?,The Najafi Companies acquired STX Entertainment.,1
73,llama-3.1-8b-instant,noise_robustness,0.0,When did Orrin G. Hatch pass away?,"According to Document 1, Document 2, Document 3, Document 4, and Document 5, Orrin G. Hatch passed away on April 23, 2022.",1
74,llama-3.1-8b-instant,noise_robustness,0.0,Who was the new CEO of CNN?,"According to Document 1, Document 2, Document 3, Document 4, and Document 5, the new CEO of CNN is Chris Licht.",1
75,llama-3.1-8b-instant,noise_robustness,0.0,Who won the French Presidential Election 2022?,"Emmanuel Macron won the French Presidential Election 2022, securing 58.5% of the vote in the second round of voting.",1
76,llama-3.1-8b-instant,noise_robustness,0.0,What is the megapixel in main camera on the iPhone 14 Pro?,The megapixel in the main camera on the iPhone 14 Pro is 48 megapixels.,1
77,llama-3.1-8b-instant,noise_robustness,0.0,How much does it cost to rent a tool kit for Apple device repairs?,"According to Document 2 and Document 4, the cost to rent a tool kit for Apple device repairs is $49.",1
78,llama-3.1-8b-instant,noise_robustness,0.0,Where will the 2022 Met Gala take place?,"The 2022 Met Gala will take place at the Metropolitan Museum of Art in New York City, specifically in the American Wing period rooms that showcase American architecture and furnishings spanning from the 17th to 20th centuries (Document 2), and also in the storied museum's period-centric rooms (Document 3).",1
79,llama-3.1-8b-instant,noise_robustness,0.0,Who won the Champions League in the 2022-2023 season?,Manchester City won the Champions League in the 2022-2023 season.,1
80,llama-3.1-8b-instant,noise_robustness,0.0,Which teams are playing in the 2021-22 NBA Finals?,The Golden State Warriors and the Boston Celtics are playing in the 2021-22 NBA Finals.,1
81,llama-3.1-8b-instant,noise_robustness,0.0,What is the prize money for the Squid Game-inspired reality competition?,$4.56 million.,1
82,llama-3.1-8b-instant,noise_robustness,0.0,When was Overwatch 2 released?,"Overwatch 2 was released on October 4, 2022.",1
83,llama-3.1-8b-instant,noise_robustness,0.0,Who won the 2022 Tour de France?,Denmark's Jonas Vingegaard (Jumbo-Visma) won the 2022 Tour de France.,1
84,llama-3.1-8b-instant,noise_robustness,0.0,How much was Apple's revenue in Q3? 2022,"$83.0 billion (as per Document 1, Document 2, Document 3, and Document 4)",1
85,llama-3.1-8b-instant,noise_robustness,0.0,Who won the 2022 Atlanta Open?,Alex de Minaur won the 2022 Atlanta Open.,1
86,llama-3.1-8b-instant,noise_robustness,0.0,What was the revenue of AWS in Q2 2022?,$19.7 billion,1
87,llama-3.1-8b-instant,noise_robustness,0.0,when was xenoblade chronicles 3 released?,"According to Document 1, Document 2, Document 3, Document 4, and Document 5, Xenoblade Chronicles 3 was released on July 29, 2022.",1
88,llama-3.1-8b-instant,noise_robustness,0.0,"What is the name of the horse in the movie ""Nope""?","The documents mention three horses in the movie ""Nope"": 

1. Ghost 
2. Lucky 
3. Clover 

However, the question is asking for a single name. Based on the information provided, I can not answer the question because the documents do not specify a single horse as the main character or the name of the horse in the movie ""Nope"".",1
89,llama-3.1-8b-instant,noise_robustness,0.0,When did Neal Lemlein pass away?,"July 22, 2022.",1
90,llama-3.1-8b-instant,noise_robustness,0.0,Who is the lead actor in the film Carter?,"Joo Won is the lead actor in the film Carter, playing the role of Carter Lee / Michael Bane.",1
91,llama-3.1-8b-instant,noise_robustness,0.0,When was BlenderBot 3 released?,"According to Document 1, Document 2, Document 3, Document 4, and Document 5, BlenderBot 3 was released on August 5, 2022.",1
92,llama-3.1-8b-instant,noise_robustness,0.0,which company invented BlenderBot 3?,Meta.,1
93,llama-3.1-8b-instant,noise_robustness,0.0,When was ChatGPT released?,"According to Document 1, Document 2, Document 3, and Document 4, ChatGPT was released for public use on November 30, 2022.",1
94,llama-3.1-8b-instant,noise_robustness,0.0,When was GPT4 released?,"According to Document 1, Document 2, Document 3, Document 4, and Document 5, GPT-4 was released on March 14, 2023.",1
95,llama-3.1-8b-instant,noise_robustness,0.0,How much did Amazon agree to pay to acquire iRobot?,"According to Document 1, Document 2, Document 3, Document 4, and Document 5, Amazon agreed to pay approximately $1.7 billion to acquire iRobot. This includes iRobot's net debt, as mentioned in Document 3. The price per share is $61, as stated in Document 2 and Document 3.",1
96,llama-3.1-8b-instant,noise_robustness,0.0,What is the location of the Major League Baseball Field of Dreams Game 2022?,"The location of the Major League Baseball Field of Dreams Game 2022 is Dyersville, Iowa.",1
97,llama-3.1-8b-instant,noise_robustness,0.0,When did Microsoft release Windows 11 22H2?,"According to Document 1, Windows 11 22H2 has been available since September 20, 2022.",1
98,llama-3.1-8b-instant,noise_robustness,0.0,When did AMD unveil Ryzen 7000 processors?,"According to Document 4, AMD first unveiled their Ryzen 7000 platform and branding back at Computex 2022.",0
99,llama-3.1-8b-instant,noise_robustness,0.0,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,Konnor McClain won the U.S. all-around title at the U.S. Gymnastics Nationals 2022 with a combined eight-rotation score of 112.750.,1
100,llama-3.1-8b-instant,noise_robustness,0.0,What is the new price of Tesla's Full-Self Driving (FSD) software?,"$15,000.",1
101,llama-3.1-8b-instant,noise_robustness,0.0,What is the date of the premiere of House of the Dragon?,"August 21, 2022.",1
102,llama-3.1-8b-instant,noise_robustness,0.0,When is the release date for Sony's PlayStation VR2 headset?,The release date for Sony's PlayStation VR2 headset is 22 February 2023.,1
103,llama-3.1-8b-instant,noise_robustness,0.0,What is the new venture launched by Tiger Woods and Rory McIlroy?,"TMRW Sports, a sports media and technology company that plans to use technology as a way to bring golf to younger fans.",1
104,llama-3.1-8b-instant,noise_robustness,0.0,Which company recently acquired Super.tech?,ColdQuanta.,1
105,llama-3.1-8b-instant,noise_robustness,0.0,Who is the Heisman Trophy winner in 2022?,Caleb Williams is the 2022 Heisman Trophy winner.,1
106,llama-3.1-8b-instant,noise_robustness,0.0,When does The Amazing Race Season 34 premiere?,"The Amazing Race Season 34 premiered on Wednesday, September 21 at 9 p.m. ET.",1
107,llama-3.1-8b-instant,noise_robustness,0.0,Who is the chairman of Toulouse and under whose ownership are they currently?,"The chairman of Toulouse is Damien Comolli. They are currently under American ownership, specifically RedBird Capital Partners, who acquired an 85% majority stake in the club.",1
108,llama-3.1-8b-instant,noise_robustness,0.0,When will the TGL (Tech-Infused Golf League) season start?,"The TGL season will start in January 2024. This information is mentioned in multiple documents (Document 1, Document 2, Document 3, and Document 4).",1
109,llama-3.1-8b-instant,noise_robustness,0.0,Who is the director of BioShock movie?,Francis Lawrence is the director of the BioShock movie.,1
110,llama-3.1-8b-instant,noise_robustness,0.0,What is the premiere date of New Amsterdam Season 5?,"The premiere date of New Amsterdam Season 5 is September 20, 2022.",1
111,llama-3.1-8b-instant,noise_robustness,0.0,Who won the World Cup Final in 2022?,Argentina won the World Cup Final in 2022.,1
112,llama-3.1-8b-instant,noise_robustness,0.0,Who is the chief meteorologist for KPLR-TV?,John Fuller is the chief meteorologist for KPLR-TV.,1
113,llama-3.1-8b-instant,noise_robustness,0.0,Who is the new head of development at Riff Raff Entertainment?,Katie Sinclair has been named the new head of development at Riff Raff Entertainment.,1
114,llama-3.1-8b-instant,noise_robustness,0.0,How much money did Texas Tech pay Marlene Stollings in the settlement?,"According to the documents, Texas Tech paid Marlene Stollings approximately $740,000 in the settlement.",1
115,llama-3.1-8b-instant,noise_robustness,0.0,Who acquired a stake in FromSoftware?,"According to the documents, Sony and Tencent acquired a combined 30% stake in FromSoftware. Specifically, Sony acquired 14.09% and a Tencent subsidiary, Sixjoy, acquired 16.25%.",1
116,llama-3.1-8b-instant,noise_robustness,0.0,Who is the new Coach for The Voice Season 22?,Camila Cabello is the new Coach for The Voice Season 22.,1
117,llama-3.1-8b-instant,noise_robustness,0.0,What was the unemployment rate in August 2022 in U.S.?,"According to Document 1 and Document 3, the U.S. unemployment rate, not seasonally adjusted, in August 2022 was 3.8%.",0
118,llama-3.1-8b-instant,noise_robustness,0.0,Who did Serena Williams lose to in her last match at the U.S. Open?,Ajla Tomljanovic.,1
119,llama-3.1-8b-instant,noise_robustness,0.0,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,"According to Document 3, eight people were injured in the shuttle van accident on Palisades Interstate Parkway. Their injuries ranged from severe head trauma to minor physical injuries.",1
120,llama-3.1-8b-instant,noise_robustness,0.0,Who is the head coach of Virginia Tech football?,Brent Pry is the head coach of Virginia Tech football.,1
121,llama-3.1-8b-instant,noise_robustness,0.0,How did Tanya Pardazi die?,"According to Document 1, Document 2, and Document 5, Tanya Pardazi died in a skydiving accident. The specific cause of death is stated in Document 1 and Document 2 as: ""The skydiver released a quickly rotating main parachute at a low altitude without the time/altitude required for the reserve parachute to inflate.""",1
122,llama-3.1-8b-instant,noise_robustness,0.0,Who was named interim coach for Nebraska's 2022 season?,Mickey Joseph was named interim coach for Nebraska's 2022 season.,1
123,llama-3.1-8b-instant,noise_robustness,0.0,What is the release date of Jackie Evancho's album Carousel of Time?,"The release date of Jackie Evancho's album Carousel of Time is September 9, 2022.",1
124,llama-3.1-8b-instant,noise_robustness,0.0,Which companies are part of MATANA?,"The companies that are part of MATANA are:

1. Microsoft (MSFT)
2. Apple (AAPL)
3. Tesla (TSLA)
4. Alphabet (GOOGL)
5. Nvidia (NVDA)
6. Amazon (AMZN)",1
125,llama-3.1-8b-instant,noise_robustness,0.0,Which animated series won the Emmy Award for Best Animated Program?,Arcane won the Emmy Award for Best Animated Program.,1
126,llama-3.1-8b-instant,noise_robustness,0.0,How many teams will be included in the expanded College Football Playoff?,"According to Document 3, the College Football Playoff will expand to 12 teams beginning with the 2024 season.",1
127,llama-3.1-8b-instant,noise_robustness,0.0,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,"According to Document 4 and Document 5, the team that the host nation Qatar will play against in the opening match of the 2022 World Cup is Ecuador.",1
128,llama-3.1-8b-instant,noise_robustness,0.0,Where did Leonard Francis escape from?,"According to Document 1, Document 2, Document 3, Document 4, and Document 5, Leonard Francis escaped from his home in the Torrey Highlands community of San Diego.",1
129,llama-3.1-8b-instant,noise_robustness,0.0,When does the 2022 NFL Football Season begin?,"The 2022 NFL season begins on Thursday, September 8.",1
130,llama-3.1-8b-instant,noise_robustness,0.0,When did Meta Connect take place?,"According to Document 2, Document 3, and Document 5, Meta Connect 2022 took place on October 11, 2022.",1
131,llama-3.1-8b-instant,noise_robustness,0.0,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,"The fine that Meta is facing for failing to safeguard children's information on Instagram is 405 million euros, or just over $400 million.",1
132,llama-3.1-8b-instant,noise_robustness,0.0,When was Gotham Knights released?,"According to Document 1, Document 2, Document 3, and Document 5, Gotham Knights was released on October 21, 2022.",1
133,llama-3.1-8b-instant,noise_robustness,0.0,How did Bernard Shaw die?,"According to the documents, Bernard Shaw died from pneumonia.",1
134,llama-3.1-8b-instant,noise_robustness,0.0,When did Queen Elizabeth II die?,"According to Document 1, Document 2, Document 3, Document 4, and Document 5, Queen Elizabeth II died on September 8, 2022.",1
135,llama-3.1-8b-instant,noise_robustness,0.0,Where did Queen Elizabeth II die?,Balmoral Castle in Scotland.,1
136,llama-3.1-8b-instant,noise_robustness,0.0,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,I can not answer the question because of the insufficient information in documents.,0
137,llama-3.1-8b-instant,noise_robustness,0.0,when did king charles iii get crowned?,"According to Document 1: King Charles III was crowned Saturday at Westminster Abbey. 
According to Document 3: King Charles III's Coronation will take place on Saturday 6 May 2023 at Westminster Abbey in London.
According to Document 4: King Charles and Queen Camilla were both formally crowned Saturday in a historic ceremony at London's Westminster Abbey.

So, the answer is: Saturday, May 6, 2023.",1
138,llama-3.1-8b-instant,noise_robustness,0.0,"What is Trace Adkins' role in ""Monarch""?","According to Document 1, Document 2, Document 3, Document 4, and Document 5, Trace Adkins plays the role of Albie Roman in the country music-themed drama ""Monarch"".",1
139,llama-3.1-8b-instant,noise_robustness,0.0,When does the iPhone 14 Plus release?,"The iPhone 14 Plus was made available on October 7, 2022.",1
140,llama-3.1-8b-instant,noise_robustness,0.0,Who stars as Susie Wallis in Susie Searches?,Kiersey Clemons stars as Susie Wallis in Susie Searches.,1
141,llama-3.1-8b-instant,noise_robustness,0.0,What is the new product at Chick-fil-A in fall 2022?,"The new products at Chick-fil-A in fall 2022 are:

1. The Autumn Spice Milkshake
2. The returning Grilled Spicy Deluxe Sandwich",1
142,llama-3.1-8b-instant,noise_robustness,0.0,Which team will Kyle Busch join in 2023?,Richard Childress Racing.,1
143,llama-3.1-8b-instant,noise_robustness,0.0,What is men's year-end No 1 in tennis in 2022?,Carlos Alcaraz is the men's year-end No 1 in tennis in 2022.,1
144,llama-3.1-8b-instant,noise_robustness,0.0,Who was playing Lex Luthor in Titans?,Titus Welliver was playing Lex Luthor in Titans.,1
145,llama-3.1-8b-instant,noise_robustness,0.0,What is Columbia University's QS ranking in 2023?,"According to Document 1: In 2023, Columbia University QS ranking was 22nd.",1
146,llama-3.1-8b-instant,noise_robustness,0.0,Who was the first Asian man to win Lead Actor in a Drama Series?,Lee Jung-jae.,1
147,llama-3.1-8b-instant,noise_robustness,0.0,How much did Google acquire Mandiant for?,$5.4 billion.,1
148,llama-3.1-8b-instant,noise_robustness,0.0,What was the inflation rate in the U.S. in August 2022?,"The inflation rate in the U.S. in August 2022 was 8.3% according to Document 2, Document 3, and Document 4.",1
149,llama-3.1-8b-instant,noise_robustness,0.0,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,"Gayle King, the award-winning co-host of “CBS Mornings.”",1
150,llama-3.1-8b-instant,noise_robustness,0.0,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,The Legend of Zelda: Tears of the Kingdom.,1
151,llama-3.1-8b-instant,noise_robustness,0.0,when was The Legend of Zelda: Tears of the Kingdom released?,"The Legend of Zelda: Tears of the Kingdom was released on May 12, 2023.",1
152,llama-3.1-8b-instant,noise_robustness,0.0,When was Hocus Pocus 2 released on Disney+?,"According to Document 2, Document 3, Document 4, and Document 5, Hocus Pocus 2 was released on Disney+ on September 30, 2022.",1
153,llama-3.1-8b-instant,noise_robustness,0.0,When is ACL 2023 taking place?,"The 61st Annual Meeting of the Association for Computational Linguistics (ACL'23) will take place in Toronto, Canada from July 9th to July 14th, 2023.",1
154,llama-3.1-8b-instant,noise_robustness,0.0,Where is ACL 2023 taking place?,"The 61st Annual Meeting of the Association for Computational Linguistics (ACL'23) will take place in Toronto, Canada from July 9th to July 14th, 2023.",1
155,llama-3.1-8b-instant,noise_robustness,0.0,When is EMNLP 2023 taking place?,"EMNLP 2023 will take place in Singapore from December 6th to December 10th, 2023.",1
156,llama-3.1-8b-instant,noise_robustness,0.0,Where is EMNLP 2023 taking place?,EMNLP 2023 is taking place in Singapore.,1
157,llama-3.1-8b-instant,noise_robustness,0.0,What is the starting price for Virginia Tech 2023 football season tickets?,"Based on the provided documents, the starting price for Virginia Tech 2023 football season tickets is $350. This information is mentioned in Document 2, Document 4, and Document 5.",1
158,llama-3.1-8b-instant,noise_robustness,0.0,What is the date of the Wine OFF the Fox benefit concert?,"The date of the Wine OFF the Fox benefit concert is Saturday, October 22. This information is present in multiple documents (Document 1, Document 2, Document 3, Document 4, and Document 5).",1
