idx,our_relevance,our_utilization,our_completeness,our_adherence,ref_relevance,ref_utilization,ref_completeness,ref_adherence
43,0.4348,0.1304,0.0,0,0.05489260143198091,0.021479713603818614,0.391304347826087,1
44,0.2045,0.75,0.0,0,0.03636363636363636,0.02727272727272727,0.75,1
45,0.7333,0.3333,0.0,0,0.6176470588235294,0.14705882352941177,0.23809523809523808,1
46,0.3636,1.0,0.0,0,0.11428571428571428,0.11428571428571428,1.0,1
47,0.0615,0.1692,0.0,0,0.04918032786885246,0.0,0.0,0
48,0.2,0.2,1.0,0,0.00816326530612245,0.012244897959183673,0.5,1
49,0.5714,0.7857,0.0,0,0.05714285714285714,0.0380952380952381,0.6666666666666666,1
50,0.16,1.0,0.0,0,0.10661764705882353,0.029411764705882353,0.27586206896551724,1
51,0.7,0.7,1.0,0,0.14754098360655737,0.14754098360655737,1.0,1
52,0.275,0.15,0.0,0,0.07261410788381743,0.03941908713692946,0.5428571428571428,0
53,0.45,0.25,0.0,0,0.07853403141361257,0.005235602094240838,0.06666666666666667,0
54,0.7143,0.1905,0.0,0,0.0,0.0,1.0,0
55,0.4667,0.4667,1.0,0,0.0,0.0,1.0,0
56,0.6,0.6,1.0,0,0.050505050505050504,0.0,0.0,0
57,0.4,0.4,1.0,0,0.03424657534246575,0.03424657534246575,1.0,1
58,0.3846,0.4615,0.0,0,0.06542056074766354,0.028037383177570093,0.42857142857142855,1
60,0.1935,0.5161,0.0,0,0.21839080459770116,0.04597701149425287,0.21052631578947367,1
61,0.6316,0.5789,0.0,0,0.1297709923664122,0.03816793893129771,0.29411764705882354,1
62,0.3,0.2,0.0,0,0.025510204081632654,0.015306122448979591,0.6,1
63,0.0294,0.0588,1.0,0,0.004098360655737705,0.004098360655737705,1.0,1
64,0.2258,0.0645,0.0,0,0.0,0.0,1.0,0
65,0.3846,1.0,0.0,0,0.09448818897637795,0.007874015748031496,0.08333333333333333,0
66,0.4348,0.3478,0.0,0,0.013404825737265416,0.00804289544235925,0.6,1
67,0.3684,0.2105,0.0,0,0.1643192488262911,0.03755868544600939,0.22857142857142856,1
69,0.3214,0.8214,0.0,0,0.017543859649122806,0.017543859649122806,1.0,1
70,0.4167,0.3333,0.0,0,0.0,0.0,1.0,0
71,0.9167,0.0833,0.0,0,0.08333333333333333,0.015151515151515152,0.18181818181818182,0
72,0.8,0.2667,0.0,0,0.0,0.0,1.0,0
73,0.3182,0.0455,0.0,0,0.015594541910331383,0.0,0.0,0
75,0.6316,0.1053,0.0,0,0.20618556701030927,0.005154639175257732,0.025,0
76,0.2857,0.9286,0.0,0,0.016,0.016,1.0,1
77,0.3889,0.6389,0.0,0,0.027777777777777776,0.08333333333333333,0.5,1
78,0.3684,0.8684,0.0,0,0.0,0.0,1.0,0
79,0.0638,0.0851,0.0,0,0.013793103448275862,0.0,0.0,0
80,0.56,0.32,0.0,0,0.10810810810810811,0.08108108108108109,0.75,1
81,0.8462,0.8462,0.0,0,0.019417475728155338,0.009708737864077669,0.5,0
82,0.2941,0.0588,0.0,0,0.5304054054054054,0.0,0.0,0
83,0.4483,0.1379,0.0,0,0.04736842105263158,0.02631578947368421,0.5555555555555556,1
84,0.6071,0.5,0.0,0,0.1511627906976744,0.05813953488372093,0.38461538461538464,1
85,0.375,0.1667,0.0,0,0.0,0.0,1.0,0
86,0.6,0.5,0.0,0,0.42424242424242425,0.2727272727272727,0.6428571428571429,1
88,0.6316,0.8947,1.0,0,0.3315508021390374,0.0855614973262032,0.22580645161290322,1
89,0.4211,0.9474,0.0,0,0.10970464135021098,0.0,0.0,0
