idx,our_relevance,our_utilization,our_completeness,our_adherence,ref_relevance,ref_utilization,ref_completeness,ref_adherence
106,0.2273,0.2273,1.0,0,0.3,0.3,1.0,1
107,0.0541,0.0541,1.0,0,0.4666666666666667,0.06666666666666667,0.14285714285714285,0
108,0.0411,0.0411,1.0,0,0.1111111111111111,0.07407407407407407,0.6666666666666666,0
109,0.2432,0.2432,1.0,0,0.4,0.3333333333333333,0.8333333333333334,1
110,0.1311,0.0984,0.0,0,0.2608695652173913,0.08695652173913043,0.3333333333333333,0
111,0.1163,0.093,0.0,0,0.35294117647058826,0.23529411764705882,0.6666666666666666,1
112,0.1316,0.1842,0.0,0,0.10714285714285714,0.07142857142857142,0.6666666666666666,1
113,0.2162,0.2162,1.0,0,0.2,0.2,1.0,1
114,0.1406,0.1406,1.0,0,0.4583333333333333,0.20833333333333334,0.45454545454545453,1
115,0.4545,0.4545,1.0,0,0.4,0.1,0.25,1
116,0.0909,0.4091,1.0,0,0.2,0.2,1.0,1
117,0.1081,0.0811,0.0,0,0.4,0.2,0.5,1
118,0.0328,0.2131,0.0,0,0.391304347826087,0.21739130434782608,0.5555555555555556,1
119,0.0968,0.1935,1.0,0,0.15384615384615385,0.15384615384615385,1.0,0
120,0.0652,0.0652,1.0,0,0.05555555555555555,0.05555555555555555,1.0,1
121,0.0408,0.0408,1.0,1,0.2631578947368421,0.15789473684210525,0.6,1
122,0.1154,0.1154,1.0,1,0.65,0.25,0.38461538461538464,1
123,0.082,0.1475,1.0,0,0.30434782608695654,0.21739130434782608,0.7142857142857143,1
124,0.0328,0.0328,1.0,1,0.08695652173913043,0.08695652173913043,1.0,1
125,0.0364,0.0364,0.0,0,0.6190476190476191,0.42857142857142855,0.6923076923076923,1
126,0.1273,0.0364,0.0,0,0.38095238095238093,0.09523809523809523,0.25,1
127,0.1154,0.0962,0.0,0,0.4,0.05,0.125,1
128,0.2326,0.186,0.0,0,0.5294117647058824,0.5294117647058824,1.0,0
129,0.0385,0.0385,1.0,0,0.3,0.2,0.6666666666666666,1
130,0.069,0.0862,0.0,0,0.09090909090909091,0.045454545454545456,0.5,1
131,0.0429,0.0429,1.0,0,0.15384615384615385,0.15384615384615385,1.0,1
132,0.0727,0.0727,1.0,1,0.2857142857142857,0.047619047619047616,0.16666666666666666,1
133,0.28,0.28,1.0,0,0.18181818181818182,0.2727272727272727,1.0,1
134,0.1803,0.1475,0.3636,0,0.17391304347826086,0.043478260869565216,0.25,1
135,0.0429,0.1571,0.0,1,0.19230769230769232,0.11538461538461539,0.6,0
136,0.0192,0.0577,0.0,1,0.25,0.15,0.6,1
137,0.0149,0.0149,1.0,0,0.04,0.04,1.0,1
138,0.1273,0.1818,1.0,0,0.42857142857142855,0.3333333333333333,0.6666666666666666,1
139,0.0577,0.0577,1.0,0,0.55,0.0,0.0,1
140,0.1622,0.0811,0.0,0,0.5333333333333333,0.4666666666666667,0.875,1
141,0.0656,0.0656,1.0,0,0.17391304347826086,0.13043478260869565,0.75,1
142,0.1091,0.0909,0.0,0,0.23809523809523808,0.19047619047619047,0.8,1
143,0.0896,0.0448,0.0,0,0.32,0.2,0.625,1
144,0.2326,0.2326,1.0,1,0.11764705882352941,0.11764705882352941,1.0,1
145,0.0517,0.0517,1.0,0,0.18181818181818182,0.045454545454545456,0.25,1
146,0.0357,0.0357,0.0,1,0.5833333333333334,0.3333333333333333,0.5714285714285714,1
147,0.1163,0.0698,0.0,0,0.47058823529411764,0.23529411764705882,0.5,1
148,0.1957,0.1957,1.0,0,0.4444444444444444,0.3333333333333333,0.75,1
149,0.1,0.1,1.0,0,0.0,0.0,1.0,1
