id,model,ability,noise_ratio,query,model_response,accuracy
37,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who is being honored with the 2022 Warrior Award?,Shad Gaspard is being honored with the 2022 Warrior Award.,1
38,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What is the weight of the Surface Laptop SE?,"The weight of the Surface Laptop SE is 2.45 pounds (1,112.4 grams).",1
39,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who stars in The Lost City?,"Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph, and Brad Pitt star in The Lost City.",1
40,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What happened at the Academy Awards involving Will Smith and Chris Rock?,"Will Smith walked onstage and slapped comedian Chris Rock across the face during Rock's presentation for Best Documentary Feature at the 94th Academy Awards on March 27, 2022. The incident occurred in response to a joke Rock made about Smith's wife, Jada Pinkett Smith's, shaved head, which she had been shaving due to alopecia areata.",1
41,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When did Apple M2 chip?,I can not answer the question because of the insufficient information in documents.,0
42,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What film won the 2022 Academy Award for Best Picture?,CODA won the 2022 Academy Award for Best Picture.,1
43,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When will the 94th Academy Awards be held?,"The 94th Academy Awards will be held on Sunday, March 27, 2022, at the Dolby Theatre in Hollywood.",1
44,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When was A House Between the Earth and the Moon published?,"According to the document, A House Between Earth and the Moon was published on March 29, 2022.",1
45,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Which alnum won the Album of the Year GRAMMYs 2022,Jon Batiste's 'WE ARE' won the Album of the Year at the 2022 GRAMMYs.,1
46,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When is the final of the 2022 FIFA World Cup?,The final of the 2022 FIFA World Cup was played on 18 December 2022.,1
47,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,How many vehicles did Tesla deliver in the first quarter of 2022?,"According to the document, Tesla delivered 310,048 electric vehicles in the first quarter of 2022.",1
48,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who acquired Twitter?,Elon Musk acquired Twitter.,1
49,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,How much did Elon Musk bought Twitter?,"According to the documents, Elon Musk bought Twitter for $44 billion.",1
50,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the 2022 Masters Tournament?,Scottie Scheffler won the 2022 Masters Tournament.,1
51,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the women's singles Australian Open 2022?,"According to the document, Ashleigh Barty won the women's singles Australian Open 2022, defeating Danielle Collins in the final with a score of 6-3 7-6(7-2).",1
52,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the women's singles Australian Open 2023?,Aryna Sabalenka won the women's singles Australian Open 2023.,1
53,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the men's singles Australian Open 2022?,"Rafael Nadal won the men's singles Australian Open 2022, defeating Daniil Medvedev in the final with a score of 2-6, 6-7(5-7), 6-4, 6-4, 7-5.",1
54,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the men's singles Australian Open 2023?,Novak Djokovic won the men's singles Australian Open 2023.,1
55,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the women's singles French Open 2022?,Iga Swiatek won the women's singles French Open 2022.,1
56,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the women's singles French Open 2023?,Iga Swiatek won the women's singles French Open 2023.,1
57,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who is the runner-up in the women's singles at the 2023 French Open?,Karolina Muchova is the runner-up in the women's singles at the 2023 French Open.,1
58,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the men's singles French Open 2022?,Rafael Nadal won the men's singles French Open 2022.,1
59,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the men's singles French Open 2023?,Novak Djokovic won the men's singles French Open 2023.,1
60,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,who the women's singles wimbledon 2022?,Elena Rybakina.,1
61,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,who the women's singles wimbledon 2023?,Marketa Vondrousova won the women's singles Wimbledon 2023.,1
62,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the men's singles wimbledon 2022?,"According to the document, Novak Djokovic won the men's singles title at Wimbledon 2022.",1
63,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the men's singles wimbledon 2023?,"According to the provided document, Carlos Alcaraz won the men's singles Wimbledon 2023.",1
64,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,How many titles has Swiatek won in 2022 season?,"According to the document, Iga Świątek won 8 titles in the 2022 season.",1
65,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,who the women's singles U.S. Open 2022?,Iga Swiatek won the women's singles U.S. Open 2022.,1
66,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the men's singles U.S. Open 2022?,Carlos Alcaraz won the men's singles U.S. Open 2022.,1
67,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who is the new head coach of the Virginia Tech football team in 2022?,"According to the document, the new head coach of the Virginia Tech football team in 2022 is Brent Pry.",1
68,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Where is Consensus 2022 taking place?,"According to the document, Consensus 2022 is taking place in Austin, Texas, from June 9-12.",1
69,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When did the 148th Kentucky Derby take place?,"The 148th Kentucky Derby took place on Saturday, May 7, 2022.",1
70,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What was Tesla's revenue in Q1 2022?,"According to the document, Tesla's revenue in Q1 2022 was $18.76 billion.",1
71,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When will Splatoon 3 be released?,"According to the document, Splatoon 3 was released on September 9, 2022.",1
72,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who acquired STX Entertainment?,"The Najafi Companies, a private investment company, acquired STX Entertainment for $173 million, with an affiliate of The Najafi Companies being the actual buyer.",1
73,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When did Orrin G. Hatch pass away?,"According to the document, Orrin G. Hatch passed away on April 23, 2022, at 5:30 p.m. in Salt Lake City, Utah, surrounded by family.",1
74,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who was the new CEO of CNN?,"According to the document, the new CEO of CNN is Chris Licht.",1
75,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the French Presidential Election 2022?,"Emmanuel Macron won the French Presidential Election 2022, securing 58.6% of the vote in the second round of voting, defeating Marine Le Pen.",1
76,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What is the megapixel in main camera on the iPhone 14 Pro?,The main camera on the iPhone 14 Pro has a 48MP sensor.,1
77,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,How much does it cost to rent a tool kit for Apple device repairs?,"According to the documents, the cost to rent the tool set for fixing Apple devices is $49.",1
78,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Where will the 2022 Met Gala take place?,The 2022 Met Gala will take place at the Metropolitan Museum of Art in New York City.,1
79,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the Champions League in the 2022-2023 season?,Manchester City won the Champions League in the 2022-2023 season.,1
80,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Which teams are playing in the 2021-22 NBA Finals?,The teams playing in the 2021-22 NBA Finals are the Golden State Warriors and the Boston Celtics.,1
81,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What is the prize money for the Squid Game-inspired reality competition?,"The prize money for the Squid Game-inspired reality competition, ""Squid Game: The Challenge,"" is $4.56 million.",1
82,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When was Overwatch 2 released?,"Overwatch 2 was released on October 4, 2022.",1
83,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the 2022 Tour de France?,Denmark's Jonas Vingegaard (Team Jumbo–Visma) won the 2022 Tour de France.,1
84,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,How much was Apple's revenue in Q3? 2022,"According to the documents, Apple's revenue in Q3 2022 was $83.0 billion.",1
85,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the 2022 Atlanta Open?,Alex de Minaur won the 2022 Atlanta Open.,1
86,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What was the revenue of AWS in Q2 2022?,"According to the provided documents, the revenue of AWS in Q2 2022 was $19.7 billion, which represents a 33% increase from the previous year.",1
87,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,when was xenoblade chronicles 3 released?,"According to the documents, Xenoblade Chronicles 3 was released on July 29, 2022, for the Nintendo Switch.",1
88,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,"What is the name of the horse in the movie ""Nope""?","The name of the horse in the movie ""Nope"" is Ghost.",1
89,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When did Neal Lemlein pass away?,"According to the documents, Neal Charles Lemlein passed away on July 22, 2022.",1
90,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who is the lead actor in the film Carter?,Joo Won plays the lead role of Carter Lee / Michael Bane in the film Carter.,1
91,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When was BlenderBot 3 released?,"According to the document, BlenderBot 3 was released on August 5, 2022.",1
92,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,which company invented BlenderBot 3?,"According to the documents, the company that invented BlenderBot 3 is Meta, which is the parent company of Facebook.",1
93,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When was ChatGPT released?,"According to the document, ChatGPT was released on November 30, 2022.",1
94,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When was GPT4 released?,"According to the documents, GPT-4 was released on March 14, 2023.",1
95,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,How much did Amazon agree to pay to acquire iRobot?,"Amazon agreed to pay $61 per share in an all-cash transaction valued at approximately $1.7 billion, including iRobot's net debt.",1
96,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What is the location of the Major League Baseball Field of Dreams Game 2022?,"The location of the Major League Baseball Field of Dreams Game 2022 is Dyersville, Iowa.",1
97,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When did Microsoft release Windows 11 22H2?,"According to the document, Windows 11 22H2 was released on September 20, 2022.",1
98,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When did AMD unveil Ryzen 7000 processors?,"AMD unveiled its Ryzen 7000 desktop processors on August 29th, 2022, in a YouTube livestream.",1
99,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,Konnor McClain won the U.S. all-around title at the 2022 U.S. Gymnastics Championships with a combined score of 112.750.,1
100,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What is the new price of Tesla's Full-Self Driving (FSD) software?,"The new price of Tesla's Full-Self Driving (FSD) software is $15,000.",1
101,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What is the date of the premiere of House of the Dragon?,"The premiere of House of the Dragon was on August 21, 2022.",1
102,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When is the release date for Sony's PlayStation VR2 headset?,"The release date for Sony's PlayStation VR2 headset is February 22, 2023.",1
103,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What is the new venture launched by Tiger Woods and Rory McIlroy?,"TMRW Sports, a technology-focused venture that will develop ""progressive approaches to sports, media, and entertainment.""",1
104,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Which company recently acquired Super.tech?,"According to the document, ColdQuanta acquired Super.tech.",1
105,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who is the Heisman Trophy winner in 2022?,Caleb Williams is the 2022 Heisman Trophy winner.,1
106,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When does The Amazing Race Season 34 premiere?,"The Amazing Race Season 34 premiered on September 21, 2022.",1
107,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who is the chairman of Toulouse and under whose ownership are they currently?,"According to the document, the chairman of Toulouse FC is Damien Comolli, and the club is currently under American ownership, specifically RedBird Capital Partners, a United States-based investment fund valued at over $6 billion (£5.1 billion).",1
108,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When will the TGL (Tech-Infused Golf League) season start?,"According to the documents, the TGL season is set to start in January 2024.",1
109,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who is the director of BioShock movie?,The director of the BioShock movie is Francis Lawrence.,1
110,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What is the premiere date of New Amsterdam Season 5?,"There are factual errors in the provided documents. The documents state that New Amsterdam Season 5 premiered on September 20, 2022, but also mention that it is set to arrive on Netflix later in 2023. This is a contradiction.",1
111,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who won the World Cup Final in 2022?,Argentina won the World Cup Final in 2022.,1
112,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who is the chief meteorologist for KPLR-TV?,"According to the provided documents, John Fuller is the chief meteorologist for KPLR-TV.",1
113,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who is the new head of development at Riff Raff Entertainment?,Katie Sinclair has been named the new head of development at Riff Raff Entertainment.,1
114,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,How much money did Texas Tech pay Marlene Stollings in the settlement?,"According to the documents, Texas Tech paid Marlene Stollings a total of $740,000 in the settlement. This amount includes:

* $300,000 for alleged compensatory damages
* $300,000 for attorneys' fees and expenses
* $140,666.00 for back wages",1
115,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who acquired a stake in FromSoftware?,"According to the document, Sony and Tencent acquired a stake in FromSoftware. Specifically, Sony acquired 14.09% of FromSoftware's shares, while Tencent acquired 16.25% of FromSoftware's shares, resulting in a combined 30% ownership.",1
116,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who is the new Coach for The Voice Season 22?,Camila Cabello is the new Coach for The Voice Season 22.,1
117,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What was the unemployment rate in August 2022 in U.S.?,"According to the provided documents, the unemployment rate in the U.S. in August 2022 was 3.7% (seasonally adjusted) and 3.8% (not seasonally adjusted).",1
118,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who did Serena Williams lose to in her last match at the U.S. Open?,Serena Williams lost to Ajla Tomljanovic in her last match at the U.S. Open.,1
119,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,"According to the document, eight people were injured in the shuttle van accident on Palisades Interstate Parkway.",1
120,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who is the head coach of Virginia Tech football?,Brent Pry is the head coach of Virginia Tech football.,1
121,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,How did Tanya Pardazi die?,"Tanya Pardazi died in a skydiving accident on August 27, when she released a quickly-rotating main parachute at a low altitude without the time or altitude required for the reserve parachute to inflate.",1
122,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who was named interim coach for Nebraska's 2022 season?,"Mickey Joseph was named interim coach for Nebraska's 2022 season following a loss against the Georgia Southern Eagles at Memorial Stadium on September 10, 2022.",1
123,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What is the release date of Jackie Evancho's album Carousel of Time?,"According to the provided documents, the release date of Jackie Evancho's album ""Carousel of Time"" is September 9, 2022.",1
124,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Which companies are part of MATANA?,"The companies that are part of MATANA are:

1. Microsoft (NASDAQ: MSFT)
2. Apple (NASDAQ: AAPL)
3. Tesla (NASDAQ: TSLA)
4. Alphabet (NASDAQ: GOOG)
5. Nvidia (NASDAQ: NVDA)
6. Amazon (NASDAQ: AMZN)",1
125,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Which animated series won the Emmy Award for Best Animated Program?,Arcane won the Emmy Award for Best Animated Program.,1
126,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,How many teams will be included in the expanded College Football Playoff?,"According to the provided document, the College Football Playoff will expand to 12 teams, starting with the 2024 season.",1
127,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,"According to the document, the team that host nation Qatar played against in the opening match of the 2022 World Cup is Ecuador.",1
128,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Where did Leonard Francis escape from?,"According to the documents, Leonard Francis escaped from his home in the Torrey Highlands community of San Diego.",1
129,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When does the 2022 NFL Football Season begin?,"The 2022 NFL season begins on September 8, 2022.",1
130,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When did Meta Connect take place?,"According to the documents, Meta Connect 2022 will take place on October 11.",1
131,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,"According to the document, Meta is facing a fine of 405 million euros, or just over $400 million, for failing to safeguard children's information on Instagram.",1
132,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When was Gotham Knights released?,"Gotham Knights was released on October 21, 2022.",1
133,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,How did Bernard Shaw die?,"According to the document, Bernard Shaw died from pneumonia.",1
134,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When did Queen Elizabeth II die?,"According to the documents, Queen Elizabeth II died on September 8, 2022, at the age of 96. The exact time of death is listed as 15:10 BST (3:10 p.m. UK time) in one document, and 3:10 p.m. UK time (10:10 a.m. ET) in another document.",1
135,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Where did Queen Elizabeth II die?,Balmoral Castle in the Scottish Highlands.,1
136,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,Frances Tiafoe.,1
137,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,when did king charles iii get crowned?,"According to the provided documents, King Charles III was crowned on May 6, 2023.",1
138,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,"What is Trace Adkins' role in ""Monarch""?","Trace Adkins plays the role of Albie Roman, the husband of Dottie Roman and the King of Country Music, in the TV series ""Monarch"".",1
139,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,When does the iPhone 14 Plus release?,"The iPhone 14 Plus was made available on October 7, 2022.",1
140,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who stars as Susie Wallis in Susie Searches?,Kiersey Clemons stars as Susie Wallis in Susie Searches.,1
141,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What is the new product at Chick-fil-A in fall 2022?,The new product at Chick-fil-A in fall 2022 is the Autumn Spice Milkshake.,1
142,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Which team will Kyle Busch join in 2023?,Kyle Busch will join Richard Childress Racing in 2023.,1
143,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What is men's year-end No 1 in tennis in 2022?,Carlos Alcaraz is set to become the youngest year-end No. 1 in the history of men’s tennis after Rafael Nadal was knocked out of the ATP Finals.,1
144,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who was playing Lex Luthor in Titans?,Titus Welliver was playing Lex Luthor in the HBO Max series Titans.,1
145,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What is Columbia University's QS ranking in 2023?,"According to the documents, Columbia University's QS ranking in 2023 is 22nd.",1
146,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who was the first Asian man to win Lead Actor in a Drama Series?,"Lee Jung-jae, a South Korean actor, was the first Asian man to win the Emmy award for Lead Actor in a Drama Series for his role in Squid Game.",1
147,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,How much did Google acquire Mandiant for?,"According to the documents, Google acquired Mandiant for $5.4 billion.",1
148,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What was the inflation rate in the U.S. in August 2022?,"According to the document, the inflation rate in the U.S. in August 2022 was 8.3%.",1
149,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,Gayle King is receiving the 39th Walter Cronkite Award for Excellence in Journalism.,1
150,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.4,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,The name of the sequel to The Legend of Zelda: Breath of the Wild is The Legend of Zelda: Tears of the Kingdom.,1
