id,model,ability,noise_ratio,query,model_response,accuracy
14,openai/gpt-oss-20b,noise_robustness,0.8,When is the Sports Star of the Year Awards Show 2022?,"The 2022 Seattle Sports Star of the Year Awards Show was held on **May 26, 2022**.",1
15,openai/gpt-oss-20b,noise_robustness,0.8,Who are the recipients of the 2022 Ivan Allen Jr. Prize for Social Courage?,"The 2022 Ivan Allen Jr. Prize for Social Courage was awarded to four pioneering Black students from Georgia Tech:

1. **Ford Greene**  
2. **Ralph Long Jr.**  
3. **Lawrence Williams** (late)  
4. **Ronald Yancey**",1
16,openai/gpt-oss-20b,noise_robustness,0.8,What is the codename for Google's AR headset project?,The codename for Google's AR headset project is **Project Iris**.,1
17,openai/gpt-oss-20b,noise_robustness,0.8,What is the name of Meta's AI supercomputer?,Meta’s AI supercomputer is called the **AI Research SuperCluster (RSC)**.,1
18,openai/gpt-oss-20b,noise_robustness,0.8,When will American students start taking digital SAT exams?,American students will begin taking the digital SAT in the 2023 and 2024 testing cycles.,1
19,openai/gpt-oss-20b,noise_robustness,0.8,When do the Paralympic Winter Games 2022 start?,"The 2022 Paralympic Winter Games began on **March 4, 2022**.",1
20,openai/gpt-oss-20b,noise_robustness,0.8,Super Bowl 2022 date,"Super Bowl LVI (the 2022 Super Bowl) was played on **Sunday, February 13, 2022**.",1
21,openai/gpt-oss-20b,noise_robustness,0.8,Who won the 2022 Nobel Prize for chemistry?,"The 2022 Nobel Prize in Chemistry was awarded jointly to:

- **K. Barry Sharpless** (Scripps Research, USA)  
- **Carolyn R. Bertozzi** (Stanford University, USA)  
- **Morten Meldal** (University of Copenhagen, Denmark)  

They received the prize for their pioneering work on click chemistry and bioorthogonal chemistry.",1
22,openai/gpt-oss-20b,noise_robustness,0.8,Who won the Super Bowl 2022?,The Los Angeles Rams won the Super Bowl in 2022.,1
23,openai/gpt-oss-20b,noise_robustness,0.8,Who won women's 500m speed skating at the 2022 Winter Olympics?,Erin Jackson of the United States won the women's 500 m speed skating event at the 2022 Winter Olympics.,1
24,openai/gpt-oss-20b,noise_robustness,0.8,When was Lost Ark game release on Steam?,"Lost Ark was released on Steam on **February 11, 2023**.",1
25,openai/gpt-oss-20b,noise_robustness,0.8,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,"Jessie Diggins earned two medals at the Beijing 2022 Winter Olympics:

| Event | Medal |
|-------|-------|
| Women’s individual sprint (cross‑country) | **Bronze** |
| Women’s 30‑km freestyle (cross‑country) | **Silver** |

These two podium finishes gave her a complete set of Olympic medals (gold from the 2018 team sprint, bronze and silver from Beijing).",1
26,openai/gpt-oss-20b,noise_robustness,0.8,What is the genre of The Endgame (TV show)?,The Endgame is a **crime drama thriller** television series.,1
27,openai/gpt-oss-20b,noise_robustness,0.8,When did Russia invade Ukraine?,"Russia invaded Ukraine on **February 24, 2022**.",1
28,openai/gpt-oss-20b,noise_robustness,0.8,When was Elden Ring being released?,"Elden Ring was released on **February 25, 2022**.",1
29,openai/gpt-oss-20b,noise_robustness,0.8,Who did Iga Swiatek defeat to win the Qatar Open 2022?,Iga Świątek defeated **Jessica Pegula** to win the Qatar Open 2022.,0
30,openai/gpt-oss-20b,noise_robustness,0.8,Which country won the most medals at the 2022 Winter Olympics?,The country that won the most medals at the 2022 Winter Olympics was **Norway**.,1
31,openai/gpt-oss-20b,noise_robustness,0.8,Who won the Male Vocalist of the Year at the 2022 CMA ?,Chris Stapleton.,1
32,openai/gpt-oss-20b,noise_robustness,0.8,Who won the ACC Tournament in 2022?,Virginia Tech won the 2022 ACC Tournament.,1
33,openai/gpt-oss-20b,noise_robustness,0.8,What chip does the iPhone 14 have?,The iPhone 14 (and iPhone 14 Plus) is powered by the A15 Bionic chip.,1
34,openai/gpt-oss-20b,noise_robustness,0.8,When is Google I/O 2022 scheduled to take place?,"Google I/O 2022 is scheduled to take place on **May 11 and 12, 2022**.",1
35,openai/gpt-oss-20b,noise_robustness,0.8,who will direct Irredeemable film?,Jeymes Samuel will direct the Irredeemable film.,1
36,openai/gpt-oss-20b,noise_robustness,0.8,What is the name of China's rover on Mars?,The rover is named **Zhurong**.,1
37,openai/gpt-oss-20b,noise_robustness,0.8,Who is being honored with the 2022 Warrior Award?,The 2022 Warrior Award is being honored to **Shad Gaspard**.,1
38,openai/gpt-oss-20b,noise_robustness,0.8,What is the weight of the Surface Laptop SE?,The Surface Laptop SE weighs **2.45 lbs**.,1
39,openai/gpt-oss-20b,noise_robustness,0.8,Who stars in The Lost City?,"The film stars **Channing Tatum** (as Alan), **Daniel Radcliffe** (as Fairfax), **Sandra Bullock** (as Loretta Sage), and **Da’Vine Joy Randolph** (as Beth).",1
40,openai/gpt-oss-20b,noise_robustness,0.8,What happened at the Academy Awards involving Will Smith and Chris Rock?,"At the 2023 Academy Awards, Will Smith slapped comedian Chris Rock onstage after Rock made a joke about Smith’s wife, Jada Pinkett Smith. The incident was captured on camera, went viral, and led to police statements and discussions about violence at the ceremony.",1
41,openai/gpt-oss-20b,noise_robustness,0.8,When did Apple M2 chip?,"Apple announced the M2 chip on **June 6, 2022** at WWDC.",1
42,openai/gpt-oss-20b,noise_robustness,0.8,What film won the 2022 Academy Award for Best Picture?,The 2022 Academy Award for Best Picture was won by **CODA**.,1
43,openai/gpt-oss-20b,noise_robustness,0.8,When will the 94th Academy Awards be held?,"The 94th Academy Awards were held on **March 27, 2022**.",1
44,openai/gpt-oss-20b,noise_robustness,0.8,When was A House Between the Earth and the Moon published?,"A House Between the Earth and the Moon was first published on **March 29, 2022**.",1
45,openai/gpt-oss-20b,noise_robustness,0.8,Which alnum won the Album of the Year GRAMMYs 2022,The Album of the Year at the 2022 Grammy Awards was won by **Jon Batiste for his album “We Are.”**,1
46,openai/gpt-oss-20b,noise_robustness,0.8,When is the final of the 2022 FIFA World Cup?,The final of the 2022 FIFA World Cup was held on **18 December 2022**.,1
47,openai/gpt-oss-20b,noise_robustness,0.8,How many vehicles did Tesla deliver in the first quarter of 2022?,"Tesla delivered **310,048 vehicles** in the first quarter of 2022.",1
48,openai/gpt-oss-20b,noise_robustness,0.8,Who acquired Twitter?,Elon Musk acquired Twitter.,1
49,openai/gpt-oss-20b,noise_robustness,0.8,How much did Elon Musk bought Twitter?,Elon Musk bought Twitter for **$44 billion** (about £38 billion).,1
50,openai/gpt-oss-20b,noise_robustness,0.8,Who won the 2022 Masters Tournament?,Scottie Scheffler won the 2022 Masters Tournament.,1
51,openai/gpt-oss-20b,noise_robustness,0.8,Who won the women's singles Australian Open 2022?,Ashleigh Barty won the women's singles title at the 2022 Australian Open.,1
52,openai/gpt-oss-20b,noise_robustness,0.8,Who won the women's singles Australian Open 2023?,Aryna Sabalenka won the women’s singles title at the 2023 Australian Open.,1
53,openai/gpt-oss-20b,noise_robustness,0.8,Who won the men's singles Australian Open 2022?,Rafael Nadal won the men's singles title at the 2022 Australian Open.,1
54,openai/gpt-oss-20b,noise_robustness,0.8,Who won the men's singles Australian Open 2023?,The men's singles title at the 2023 Australian Open was won by **Novak Djokovic**.,1
55,openai/gpt-oss-20b,noise_robustness,0.8,Who won the women's singles French Open 2022?,Iga Świątek.,1
56,openai/gpt-oss-20b,noise_robustness,0.8,Who won the women's singles French Open 2023?,Iga Świątek won the women’s singles title at the 2023 French Open.,1
57,openai/gpt-oss-20b,noise_robustness,0.8,Who is the runner-up in the women's singles at the 2023 French Open?,The runner‑up in the women’s singles at the 2023 French Open was **Karolina Muchova**.,1
58,openai/gpt-oss-20b,noise_robustness,0.8,Who won the men's singles French Open 2022?,The men's singles champion at the 2022 French Open was **Rafael Nadal**.,1
59,openai/gpt-oss-20b,noise_robustness,0.8,Who won the men's singles French Open 2023?,Novak Djokovic.,1
60,openai/gpt-oss-20b,noise_robustness,0.8,who the women's singles wimbledon 2022?,"The women's singles title at Wimbledon 2022 was won by **Elena Rybakina**, who defeated Ons Jabeur in the final.",1
61,openai/gpt-oss-20b,noise_robustness,0.8,who the women's singles wimbledon 2023?,The women's singles champion at Wimbledon 2023 was **Markéta Vondroušová**.,1
62,openai/gpt-oss-20b,noise_robustness,0.8,Who won the men's singles wimbledon 2022?,Novak Djokovic won the men’s singles title at Wimbledon in 2022.,1
63,openai/gpt-oss-20b,noise_robustness,0.8,Who won the men's singles wimbledon 2023?,Carlos Alcaraz won the men’s singles title at Wimbledon 2023.,1
64,openai/gpt-oss-20b,noise_robustness,0.8,How many titles has Swiatek won in 2022 season?,Iga Świątek won **eight titles** during the 2022 season.,1
65,openai/gpt-oss-20b,noise_robustness,0.8,who the women's singles U.S. Open 2022?,Iga Swiatek.,1
66,openai/gpt-oss-20b,noise_robustness,0.8,Who won the men's singles U.S. Open 2022?,Carlos Alcaraz won the men’s singles title at the 2022 U.S. Open.,1
67,openai/gpt-oss-20b,noise_robustness,0.8,Who is the new head coach of the Virginia Tech football team in 2022?,The new head coach of the Virginia Tech football team in 2022 is **Brent Pry**.,1
68,openai/gpt-oss-20b,noise_robustness,0.8,Where is Consensus 2022 taking place?,"Consensus 2022 was held in Austin, Texas.",1
69,openai/gpt-oss-20b,noise_robustness,0.8,When did the 148th Kentucky Derby take place?,"The 148th Kentucky Derby took place on **Saturday, May 7, 2022** at Churchill Downs in Louisville, Kentucky.",1
70,openai/gpt-oss-20b,noise_robustness,0.8,What was Tesla's revenue in Q1 2022?,Tesla’s revenue in Q1 2022 was **$18.76 billion**.,1
71,openai/gpt-oss-20b,noise_robustness,0.8,When will Splatoon 3 be released?,"Splatoon 3 was officially released on **September 9, 2022**.",1
72,openai/gpt-oss-20b,noise_robustness,0.8,Who acquired STX Entertainment?,"STX Entertainment was acquired by Jahm Najafi’s Phoenix‑based company, The Najafi Companies.",1
73,openai/gpt-oss-20b,noise_robustness,0.8,When did Orrin G. Hatch pass away?,"Orrin G. Hatch passed away on **April 23, 2022**.",1
74,openai/gpt-oss-20b,noise_robustness,0.8,Who was the new CEO of CNN?,The new CEO of CNN was Chris Licht.,1
75,openai/gpt-oss-20b,noise_robustness,0.8,Who won the French Presidential Election 2022?,Emmanuel Macron won the French Presidential Election in 2022.,1
76,openai/gpt-oss-20b,noise_robustness,0.8,What is the megapixel in main camera on the iPhone 14 Pro?,The main (wide) camera on the iPhone 14 Pro is a **48‑megapixel** sensor.,1
77,openai/gpt-oss-20b,noise_robustness,0.8,How much does it cost to rent a tool kit for Apple device repairs?,It costs **$49** to rent a tool kit for Apple device repairs.,1
78,openai/gpt-oss-20b,noise_robustness,0.8,Where will the 2022 Met Gala take place?,The 2022 Met Gala will take place at the Metropolitan Museum of Art in New York City.,1
79,openai/gpt-oss-20b,noise_robustness,0.8,Who won the Champions League in the 2022-2023 season?,Manchester City won the UEFA Champions League in the 2022‑2023 season.,1
80,openai/gpt-oss-20b,noise_robustness,0.8,Which teams are playing in the 2021-22 NBA Finals?,The 2021‑22 NBA Finals featured the **Golden State Warriors** against the **Boston Celtics**.,1
81,openai/gpt-oss-20b,noise_robustness,0.8,What is the prize money for the Squid Game-inspired reality competition?,The prize money for the Squid Game‑inspired reality competition is **$4.56 million**.,1
82,openai/gpt-oss-20b,noise_robustness,0.8,When was Overwatch 2 released?,"Overwatch 2 was released on **October 4, 2022**.",1
83,openai/gpt-oss-20b,noise_robustness,0.8,Who won the 2022 Tour de France?,Jonas Vingegaard won the 2022 Tour de France.,1
84,openai/gpt-oss-20b,noise_robustness,0.8,How much was Apple's revenue in Q3? 2022,Apple’s revenue in Q3 2022 was **$83.0 billion**.,1
85,openai/gpt-oss-20b,noise_robustness,0.8,Who won the 2022 Atlanta Open?,Alex de Minaur won the 2022 Atlanta Open.,1
86,openai/gpt-oss-20b,noise_robustness,0.8,What was the revenue of AWS in Q2 2022?,The revenue (net sales) of Amazon Web Services (AWS) in Q2 2022 was **$19.7 billion**.,1
87,openai/gpt-oss-20b,noise_robustness,0.8,when was xenoblade chronicles 3 released?,"Xenoblade Chronicles 3 was released on **July 29, 2023**.",1
88,openai/gpt-oss-20b,noise_robustness,0.8,"What is the name of the horse in the movie ""Nope""?",The horse in the movie “Nope” is named **Ghost**.,1
89,openai/gpt-oss-20b,noise_robustness,0.8,When did Neal Lemlein pass away?,,0
90,openai/gpt-oss-20b,noise_robustness,0.8,Who is the lead actor in the film Carter?,The lead actor in the film *Carter* is **Joo Won**.,1
91,openai/gpt-oss-20b,noise_robustness,0.8,When was BlenderBot 3 released?,"BlenderBot 3 was released on **August 10, 2022**.",0
92,openai/gpt-oss-20b,noise_robustness,0.8,which company invented BlenderBot 3?,Meta (Facebook’s parent company) invented BlenderBot 3.,1
93,openai/gpt-oss-20b,noise_robustness,0.8,When was ChatGPT released?,"ChatGPT was first released on **November 30, 2022** as a free research preview using GPT‑3.5.",1
94,openai/gpt-oss-20b,noise_robustness,0.8,When was GPT4 released?,"GPT‑4 was released on **March 14, 2023**.",1
95,openai/gpt-oss-20b,noise_robustness,0.8,How much did Amazon agree to pay to acquire iRobot?,"Amazon agreed to acquire iRobot for **$61 per share in an all‑cash transaction, valuing the deal at approximately $1.7 billion (including iRobot’s net debt).**",1
96,openai/gpt-oss-20b,noise_robustness,0.8,What is the location of the Major League Baseball Field of Dreams Game 2022?,"The 2022 Major League Baseball Field of Dreams game was played at the **Field of Dreams ballpark in Dyersville, Iowa** (coordinates 42.498889 °N, 91.0571 °W).",1
97,openai/gpt-oss-20b,noise_robustness,0.8,When did Microsoft release Windows 11 22H2?,"Microsoft released Windows 11 22H2 on **September 20, 2022**.",1
98,openai/gpt-oss-20b,noise_robustness,0.8,When did AMD unveil Ryzen 7000 processors?,"AMD unveiled the Ryzen 7000 processors during a YouTube livestream that took place on **August 29, 2022** (the event was scheduled for 7 PM that day).",1
99,openai/gpt-oss-20b,noise_robustness,0.8,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,The U.S. all‑around title at the 2022 U.S. Gymnastics Nationals was won by **Konnor McClain**.,1
100,openai/gpt-oss-20b,noise_robustness,0.8,What is the new price of Tesla's Full-Self Driving (FSD) software?,"The latest price for Tesla’s Full‑Self Driving (FSD) software is **$15,000**.",1
101,openai/gpt-oss-20b,noise_robustness,0.8,What is the date of the premiere of House of the Dragon?,"The premiere of *House of the Dragon* was on **August 21, 2022**.",1
102,openai/gpt-oss-20b,noise_robustness,0.8,When is the release date for Sony's PlayStation VR2 headset?,The Sony PlayStation VR2 was released worldwide on **22 February 2023**.,1
103,openai/gpt-oss-20b,noise_robustness,0.8,What is the new venture launched by Tiger Woods and Rory McIlroy?,The new venture launched by Tiger Woods and Rory McIlroy is called **TMRW Sports**.,1
104,openai/gpt-oss-20b,noise_robustness,0.8,Which company recently acquired Super.tech?,ColdQuanta recently acquired Super.tech.,1
105,openai/gpt-oss-20b,noise_robustness,0.8,Who is the Heisman Trophy winner in 2022?,The Heisman Trophy winner in 2022 was **Caleb Williams** of the University of Southern California (USC).,1
106,openai/gpt-oss-20b,noise_robustness,0.8,When does The Amazing Race Season 34 premiere?,"The Amazing Race Season 34 premiered on **Wednesday, September 21** (at 10 p.m./9 p.m. Central) on CBS.",1
107,openai/gpt-oss-20b,noise_robustness,0.8,Who is the chairman of Toulouse and under whose ownership are they currently?,"The chairman (president) of Toulouse FC is **Damien Comolli**.  
He is also the current owner of the club, having taken over after the previous owner, businessman Olivier Sadran.",1
108,openai/gpt-oss-20b,noise_robustness,0.8,When will the TGL (Tech-Infused Golf League) season start?,The TGL season is scheduled to start in **January 2024**.,1
109,openai/gpt-oss-20b,noise_robustness,0.8,Who is the director of BioShock movie?,The director of the BioShock movie is **Francis Lawrence**.,1
110,openai/gpt-oss-20b,noise_robustness,0.8,What is the premiere date of New Amsterdam Season 5?,"There are factual errors in the provided documents. The correct premiere date for New Amsterdam Season 5 is **September 20, 2022**.",1
111,openai/gpt-oss-20b,noise_robustness,0.8,Who won the World Cup Final in 2022?,Argentina won the 2022 FIFA World Cup Final.,1
112,openai/gpt-oss-20b,noise_robustness,0.8,Who is the chief meteorologist for KPLR-TV?,The chief meteorologist for KPLR-TV is **John Fuller**.,1
113,openai/gpt-oss-20b,noise_robustness,0.8,Who is the new head of development at Riff Raff Entertainment?,The new head of development at Riff Raff Entertainment is **Katie Sinclair**.,1
114,openai/gpt-oss-20b,noise_robustness,0.8,How much money did Texas Tech pay Marlene Stollings in the settlement?,"Texas Tech paid **$740,000** to Marlene Stollings in the settlement.",1
115,openai/gpt-oss-20b,noise_robustness,0.8,Who acquired a stake in FromSoftware?,The stake in FromSoftware was acquired by **Kadokawa** (Kadokawa Corporation).,0
116,openai/gpt-oss-20b,noise_robustness,0.8,Who is the new Coach for The Voice Season 22?,The new coach for The Voice Season 22 is **Camila Cabello**.,1
117,openai/gpt-oss-20b,noise_robustness,0.8,What was the unemployment rate in August 2022 in U.S.?,I can not answer the question because of the insufficient information in documents.,0
118,openai/gpt-oss-20b,noise_robustness,0.8,Who did Serena Williams lose to in her last match at the U.S. Open?,Serena Williams lost her last U.S. Open match to **Ajla Tomljanović**.,1
119,openai/gpt-oss-20b,noise_robustness,0.8,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,Eight people were injured in the shuttle van accident on Palisades Interstate Parkway.,1
120,openai/gpt-oss-20b,noise_robustness,0.8,Who is the head coach of Virginia Tech football?,The head coach of Virginia Tech football is Brent Pry.,1
121,openai/gpt-oss-20b,noise_robustness,0.8,How did Tanya Pardazi die?,Tanya Pardazi died in a skydiving accident at Skydive Toronto on the evening of August 27.,1
122,openai/gpt-oss-20b,noise_robustness,0.8,Who was named interim coach for Nebraska's 2022 season?,Mickey Joseph was named interim coach for Nebraska’s 2022 season.,1
123,openai/gpt-oss-20b,noise_robustness,0.8,What is the release date of Jackie Evancho's album Carousel of Time?,"The album **Carousel of Time** by Jackie Evancho was released on **September 9, 2022**.",1
124,openai/gpt-oss-20b,noise_robustness,0.8,Which companies are part of MATANA?,"The MATANA group consists of the following six technology companies:

1. **Microsoft Corporation** (NASDAQ: MSFT)  
2. **Apple Inc.**  
3. **Tesla Inc.** (NASDAQ: TSLA)  
4. **Alphabet Inc.** (NASDAQ: GOOGL)  
5. **Nvidia Corp.** (NASDAQ: NVDA)  
6. **Amazon.com Inc.**",1
125,openai/gpt-oss-20b,noise_robustness,0.8,Which animated series won the Emmy Award for Best Animated Program?,The animated series that won the Emmy Award for Best Animated Program is **Arcane**.,1
126,openai/gpt-oss-20b,noise_robustness,0.8,How many teams will be included in the expanded College Football Playoff?,The expanded College Football Playoff will include **12 teams**.,1
127,openai/gpt-oss-20b,noise_robustness,0.8,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,The host nation Qatar played against **Ecuador** in the opening match of the 2022 World Cup.,1
128,openai/gpt-oss-20b,noise_robustness,0.8,Where did Leonard Francis escape from?,Leonard Francis escaped from his home‑arrest situation in San Diego.,1
129,openai/gpt-oss-20b,noise_robustness,0.8,When does the 2022 NFL Football Season begin?,"The 2022 NFL season began on Thursday, September 8, 2022.",1
130,openai/gpt-oss-20b,noise_robustness,0.8,When did Meta Connect take place?,"Meta Connect took place on **October 11, 2022**.",1
131,openai/gpt-oss-20b,noise_robustness,0.8,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,Meta is facing a fine of **405 million euros** (about $401 million) for failing to safeguard children’s information on Instagram.,1
132,openai/gpt-oss-20b,noise_robustness,0.8,When was Gotham Knights released?,"Gotham Knights was released on **October 21, 2022**.",1
133,openai/gpt-oss-20b,noise_robustness,0.8,How did Bernard Shaw die?,Bernard Shaw died from pneumonia.,1
134,openai/gpt-oss-20b,noise_robustness,0.8,When did Queen Elizabeth II die?,Queen Elizabeth II died on **8 September 2022** (at 15:10 BST).,1
135,openai/gpt-oss-20b,noise_robustness,0.8,Where did Queen Elizabeth II die?,Queen Elizabeth II died at Balmoral Castle in Scotland.,1
136,openai/gpt-oss-20b,noise_robustness,0.8,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,Carlos Alcaraz defeated **Frances Tiafoe** in the 2022 U.S. Open men’s semifinal.,1
137,openai/gpt-oss-20b,noise_robustness,0.8,when did king charles iii get crowned?,"King Charles III was crowned on **May 6, 2023**.",1
138,openai/gpt-oss-20b,noise_robustness,0.8,"What is Trace Adkins' role in ""Monarch""?","Trace Adkins plays **Albie Roman, the patriarch of the Roman family** in the Fox drama *Monarch*.",1
139,openai/gpt-oss-20b,noise_robustness,0.8,When does the iPhone 14 Plus release?,"The iPhone 14 Plus became available on **Friday, October 7, 2023**.",1
140,openai/gpt-oss-20b,noise_robustness,0.8,Who stars as Susie Wallis in Susie Searches?,The character Susie Wallis in *Susie Searches* is played by **Kiersey Clemons**.,1
141,openai/gpt-oss-20b,noise_robustness,0.8,What is the new product at Chick-fil-A in fall 2022?,"The new product introduced by Chick‑fil‑A for the fall of 2022 is the **Autumn Spice Milkshake** – a hand‑spun, cinnamon‑flavored milkshake topped with whipped cream (and a cherry at some locations).",1
142,openai/gpt-oss-20b,noise_robustness,0.8,Which team will Kyle Busch join in 2023?,Kyle Busch will join **Richard Childress Racing (RCR)** in 2023.,1
143,openai/gpt-oss-20b,noise_robustness,0.8,What is men's year-end No 1 in tennis in 2022?,The men's year‑end No. 1 in tennis for 2022 was **Carlos Alcaraz**.,1
144,openai/gpt-oss-20b,noise_robustness,0.8,Who was playing Lex Luthor in Titans?,The actor playing Lex Luthor in *Titans* is **Titus Welliver**.,1
145,openai/gpt-oss-20b,noise_robustness,0.8,What is Columbia University's QS ranking in 2023?,Columbia University was ranked **22nd** in the QS World University Rankings for 2023.,1
146,openai/gpt-oss-20b,noise_robustness,0.8,Who was the first Asian man to win Lead Actor in a Drama Series?,The first Asian man to win the Primetime Emmy Award for Lead Actor in a Drama Series was **Lee Jung‑jae** for his performance in *Squid Game*.,1
147,openai/gpt-oss-20b,noise_robustness,0.8,How much did Google acquire Mandiant for?,Google acquired Mandiant for **$5.4 billion**.,1
148,openai/gpt-oss-20b,noise_robustness,0.8,What was the inflation rate in the U.S. in August 2022?,The inflation rate in the U.S. in August 2022 was **8.3 %** (annualized).,0
149,openai/gpt-oss-20b,noise_robustness,0.8,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,The 39th Walter Cronkite Award for Excellence in Journalism is being awarded to **Gayle King**.,1
150,openai/gpt-oss-20b,noise_robustness,0.8,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,The sequel to *The Legend of Zelda: Breath of the Wild* is titled **“The Legend of Zelda: Tears of the Kingdom.”**,1
151,openai/gpt-oss-20b,noise_robustness,0.8,when was The Legend of Zelda: Tears of the Kingdom released?,"The Legend of Zelda: Tears of the Kingdom was released on **May 12, 2023**.",1
152,openai/gpt-oss-20b,noise_robustness,0.8,When was Hocus Pocus 2 released on Disney+?,"Hocus Pocus 2 premiered on Disney+ on **September 30, 2022**.",1
153,openai/gpt-oss-20b,noise_robustness,0.8,When is ACL 2023 taking place?,I can not answer the question because of the insufficient information in documents.,0
154,openai/gpt-oss-20b,noise_robustness,0.8,Where is ACL 2023 taking place?,"ACL 2023 is taking place in **Toronto, Canada**.",1
155,openai/gpt-oss-20b,noise_robustness,0.8,When is EMNLP 2023 taking place?,"EMNLP 2023 is scheduled to take place from **December 6 to 10, 2023**.",1
156,openai/gpt-oss-20b,noise_robustness,0.8,Where is EMNLP 2023 taking place?,EMNLP 2023 is taking place in **Singapore**.,1
157,openai/gpt-oss-20b,noise_robustness,0.8,What is the starting price for Virginia Tech 2023 football season tickets?,The starting price for Virginia Tech 2023 football season tickets is **$350 per ticket**.,1
158,openai/gpt-oss-20b,noise_robustness,0.8,What is the date of the Wine OFF the Fox benefit concert?,"The Wine OFF the Fox benefit concert is scheduled for **Saturday, October 22**.",1
159,openai/gpt-oss-20b,noise_robustness,0.8,When is the funeral of Queen Elizabeth II?,"The state funeral of Queen Elizabeth II was held on **Monday, 19 September 2022**.",1
160,openai/gpt-oss-20b,noise_robustness,0.8,Where did Queen Elizabeth II's state funeral take place?,Queen Elizabeth II’s state funeral was held at **Westminster Abbey in London**.,1
161,openai/gpt-oss-20b,noise_robustness,0.8,Who were the top two contestants in the America's Got Talent Season 17 finale?,"The top two contestants in the **America’s Got Talent Season 17 finale** were:

1. **Mayyas** – the Lebanese modern‑dance collective that won the $1 million prize.  
2. **Kristy Sellars** – the Australian pole‑dancer/multimedia storyteller who finished in second place.",1
162,openai/gpt-oss-20b,noise_robustness,0.8,When is MotorCity Cage Night XII?,MotorCity Cage Night XII is scheduled for **November 18**.,1
163,openai/gpt-oss-20b,noise_robustness,0.8,How many people died in the mid-air collision in Boulder County?,Three people died in the mid‑air collision in Boulder County.,1
164,openai/gpt-oss-20b,noise_robustness,0.8,Who is Italy's first female prime minister?,Italy's first female prime minister is **Giorgia Meloni**.,1
165,openai/gpt-oss-20b,noise_robustness,0.8,What caused Ben Davies to be unavailable for Wales in the upcoming Nations League matches?,Ben Davies was ruled out of Wales’ upcoming Nations League fixtures because he suffered a **hair‑line fracture just below his knee** during a robust challenge in the first half of Tottenham’s Champions League match against Sporting Lisbon. This injury kept him unavailable for the national team.,1
166,openai/gpt-oss-20b,noise_robustness,0.8,Who won the WNBA Finals 2022?,The Las Vegas Aces won the 2022 WNBA Finals.,1
167,openai/gpt-oss-20b,noise_robustness,0.8,When did the Golden Globe Awards 2023 take place?,"The Golden Globe Awards 2023 took place on **Tuesday, January 10, 2023** at the Beverly Hilton in California.",1
