id,model,ability,noise_ratio,query,model_response,accuracy
40,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,What happened at the Academy Awards involving Will Smith and Chris Rock?,"At the 2022 Academy Awards, Will Smith slapped Chris Rock on stage after Rock made a joke about Smith's wife, Jada Pinkett Smith, referencing her bald head in a joke about the movie ""G.I. Jane."" Smith then approached Rock and told him to ""keep my wife's name out of your fucking mouth."" The incident caused a significant disruption during the ceremony, and Smith later apologized to the Academy and his fellow nominees, though he did not mention Rock by name. The LAPD was aware of the incident, but no police report was filed as Rock declined to press charges. Nearly a year later, Chris Rock addressed the incident in a live Netflix stand-up show, making jokes about the event and Smith.",1
41,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When did Apple M2 chip?,"Apple announced the M2 chip on June 6, 2022, at WWDC.",1
42,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,What film won the 2022 Academy Award for Best Picture?,The film that won the 2022 Academy Award for Best Picture is **CODA**.,1
43,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When will the 94th Academy Awards be held?,"The 94th Academy Awards were held on March 27, 2022.",1
44,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When was A House Between the Earth and the Moon published?,"According to the document, ""A House Between Earth and the Moon"" by Rebecca Scherm was first published on March 29, 2022.",1
45,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Which alnum won the Album of the Year GRAMMYs 2022,"The Album of the Year at the 2022 Grammy Awards was won by Jon Batiste for his album ""We Are.""",1
46,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When is the final of the 2022 FIFA World Cup?,"The document states that the 2022 FIFA World Cup was scheduled to take place from 20 November to 18 December in Qatar. Therefore, the final of the 2022 FIFA World Cup is on December 18, 2022.",1
47,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,How many vehicles did Tesla deliver in the first quarter of 2022?,"Tesla delivered 310,048 vehicles in the first quarter of 2022.",1
48,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who acquired Twitter?,Elon Musk acquired Twitter.,1
49,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,How much did Elon Musk bought Twitter?,Elon Musk bought Twitter for $44 billion.,1
50,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the 2022 Masters Tournament?,Scottie Scheffler won the 2022 Masters Tournament.,1
51,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the women's singles Australian Open 2022?,The women's singles title at the 2022 Australian Open was won by Ashleigh Barty. She defeated 27th seed Danielle Collins in the final.,1
52,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the women's singles Australian Open 2023?,"Aryna Sabalenka of Belarus won the women's singles final at the Australian Open 2023, defeating Elena Rybakina of Kazakhstan.",1
53,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the men's singles Australian Open 2022?,Rafael Nadal won the men's singles title at the 2022 Australian Open.,1
54,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the men's singles Australian Open 2023?,The men's singles Australian Open 2023 was won by Novak Djokovic.,1
55,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the women's singles French Open 2022?,Iga Swiatek won the women's singles French Open 2022.,1
56,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the women's singles French Open 2023?,Iga Swiatek won the women's singles French Open 2023.,1
57,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who is the runner-up in the women's singles at the 2023 French Open?,The runner-up in the women's singles at the 2023 French Open is Karolina Muchova.,1
58,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the men's singles French Open 2022?,"The document does not explicitly state the winner of the men's singles French Open 2022. However, it mentions that Rafael Nadal won the French Open in 2022, which implies he won the men's singles title. Therefore, the answer is:

Rafael Nadal won the men's singles French Open 2022.",1
59,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the men's singles French Open 2023?,Novak Djokovic won the men's singles French Open 2023.,1
60,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,who the women's singles wimbledon 2022?,"The women's singles Wimbledon 2022 title was won by Elena Rybakina, who defeated Ons Jabeur in the final.",1
61,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,who the women's singles wimbledon 2023?,"The women's singles Wimbledon 2023 champion is Marketa Vondrousova. She defeated Ons Jabeur in the final with a score of 6-4, 6-4.",1
62,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the men's singles wimbledon 2022?,Novak Djokovic won the men's singles Wimbledon in 2022.,1
63,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the men's singles wimbledon 2023?,Carlos Alcaraz won the men's singles Wimbledon 2023.,1
64,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,How many titles has Swiatek won in 2022 season?,"According to the document, Iga Świątek won eight titles in the 2022 season.",1
65,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,who the women's singles U.S. Open 2022?,"The women's singles U.S. Open 2022 was won by Iga Swiatek. She defeated Ons Jabeur with a score of 6-2, 7-6 [7-5].",1
66,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the men's singles U.S. Open 2022?,Carlos Alcaraz of Spain won the men's singles U.S. Open 2022.,1
67,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who is the new head coach of the Virginia Tech football team in 2022?,The new head coach of the Virginia Tech football team in 2022 is Brent Pry.,1
68,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Where is Consensus 2022 taking place?,"Consensus 2022 took place in Austin, Texas.",1
69,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When did the 148th Kentucky Derby take place?,"The 148th Kentucky Derby took place on Saturday, May 7, 2022.",1
70,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,What was Tesla's revenue in Q1 2022?,Tesla's revenue in Q1 2022 was $18.76 billion.,1
71,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When will Splatoon 3 be released?,"Splatoon 3 was released on September 9, 2022.",1
72,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who acquired STX Entertainment?,STX Entertainment was acquired by Jahm Najafi's Phoenix-based The Najafi Companies for $173M.,1
73,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When did Orrin G. Hatch pass away?,"Orrin G. Hatch passed away on April 23, 2022.",1
74,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who was the new CEO of CNN?,"The new CEO of CNN was Chris Licht. This is evident from the document which states, ""On Feb. 28, Chris Licht was named CNN's new chief executive.""",1
75,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the French Presidential Election 2022?,Emmanuel Macron won the French Presidential Election 2022.,1
76,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,What is the megapixel in main camera on the iPhone 14 Pro?,The main camera on the iPhone 14 Pro has a 48 megapixel sensor.,1
77,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,How much does it cost to rent a tool kit for Apple device repairs?,The cost to rent a tool kit for Apple device repairs is $49.,1
78,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Where will the 2022 Met Gala take place?,The 2022 Met Gala will take place at the Metropolitan Museum of Art.,1
79,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the Champions League in the 2022-2023 season?,"According to the document, Manchester City won the UEFA Champions League in the 2022-2023 season.",1
80,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Which teams are playing in the 2021-22 NBA Finals?,The teams playing in the 2021-22 NBA Finals are the Golden State Warriors and the Boston Celtics.,1
81,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,What is the prize money for the Squid Game-inspired reality competition?,The prize money for the Squid Game-inspired reality competition is $4.56 million.,1
82,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When was Overwatch 2 released?,"Overwatch 2 was released on October 4, 2022.",1
83,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the 2022 Tour de France?,The 2022 Tour de France was won by Denmark's Jonas Vingegaard (Jumbo-Visma).,1
84,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,How much was Apple's revenue in Q3? 2022,Apple's revenue in Q3 2022 was $83.0 billion.,1
85,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the 2022 Atlanta Open?,Alex de Minaur won the 2022 Atlanta Open.,1
86,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,What was the revenue of AWS in Q2 2022?,"Based on the information provided in the document, AWS segment sales for Q2 2022 were $19.7 billion.",1
87,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,when was xenoblade chronicles 3 released?,"Xenoblade Chronicles 3 was released on July 29, 2023.",1
88,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,"What is the name of the horse in the movie ""Nope""?","The movie ""Nope"" features several horses, and one of them is named Ghost. Ghost is the horse who initially rings the alarm by bolting away. However, the document does not provide the names of the other horses, so we can only confirm that Ghost is one of the horses in the movie.",1
89,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When did Neal Lemlein pass away?,"Neal Lemlein passed away on July 22, 2022, in Aurora, Colorado, of kidney cancer. He was 71.",1
90,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who is the lead actor in the film Carter?,"The lead actor in the film ""Carter"" is Joo Won. This can be inferred from the reviews and comments about his performance in the film, particularly noting his action sequences and his role as the main character, Carter.",1
91,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When was BlenderBot 3 released?,"Based on the information provided in the document, BlenderBot 3 was announced and released by Meta AI on August 10, 2022.",0
92,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,which company invented BlenderBot 3?,"The company that invented BlenderBot 3 is Meta, which is the parent company of Facebook.",1
93,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When was ChatGPT released?,"According to the document, ChatGPT was introduced by OpenAI on November 30, 2022, using GPT-3.5 as part of a free research preview.",1
94,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When was GPT4 released?,"GPT-4 was released on March 14, 2023.",1
95,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,How much did Amazon agree to pay to acquire iRobot?,"Amazon agreed to pay $61 per share in an all-cash transaction valued at approximately $1.7 billion, including iRobot's net debt, to acquire iRobot.",1
96,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,What is the location of the Major League Baseball Field of Dreams Game 2022?,"The 2022 Major League Baseball Field of Dreams Game is located at the Field of Dreams ballpark in Dyersville, Iowa.",1
97,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When did Microsoft release Windows 11 22H2?,"According to the document, Microsoft released Windows 11 22H2 on September 20, 2022.",1
98,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When did AMD unveil Ryzen 7000 processors?,AMD unveiled the Ryzen 7000 processors in a YouTube livestream event on August 29th.,1
99,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,Konnor McClain won the U.S. all-around title at the U.S. Gymnastics Nationals 2022.,1
100,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,What is the new price of Tesla's Full-Self Driving (FSD) software?,"The new price of Tesla's Full-Self Driving (FSD) software is $15,000.",1
101,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,What is the date of the premiere of House of the Dragon?,"The premiere date of House of the Dragon is August 21, 2022.",1
102,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When is the release date for Sony's PlayStation VR2 headset?,The PlayStation VR2 headset was released worldwide on 22 February 2023.,1
103,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,What is the new venture launched by Tiger Woods and Rory McIlroy?,"The new venture launched by Tiger Woods and Rory McIlroy is called TMRW Sports. This sports entertainment venture was officially launched in August and is backed by a wide roster of investors from the worlds of sports, tech, and entertainment.",1
104,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Which company recently acquired Super.tech?,"The document states that Super.tech was acquired by ColdQuanta. The relevant excerpt is: ""but now with the backing, expertise, and resources of ColdQuanta.""",1
105,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who is the Heisman Trophy winner in 2022?,"The Heisman Trophy winner in 2022 is Caleb Williams, the quarterback from Southern California (USC).",1
106,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When does The Amazing Race Season 34 premiere?,"The Amazing Race Season 34 premiered on Wednesday, September 21 at 10/9c on CBS.",1
107,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who is the chairman of Toulouse and under whose ownership are they currently?,"The president (chairman) of Toulouse FC is Damien Comolli. The document does not provide information about the current ownership of the club, only mentioning that Damien Comolli succeeded Olivier Sadran, who took over the club following its bankruptcy in 2001. Therefore, I cannot provide the current ownership information based on the given document.",1
108,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When will the TGL (Tech-Infused Golf League) season start?,The TGL (Tech-Infused Golf League) season is set to kick off in January 2024.,1
109,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who is the director of BioShock movie?,The director of the BioShock movie is Francis Lawrence.,1
110,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,What is the premiere date of New Amsterdam Season 5?,"The premiere date of New Amsterdam Season 5 is September 20, 2022.",1
111,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who won the World Cup Final in 2022?,Argentina won the 2022 FIFA World Cup Final.,1
112,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who is the chief meteorologist for KPLR-TV?,"Based on the provided document, the Chief Meteorologist for KPLR-TV is John Fuller. This information is found in the context of the introduction of the ""News 11 at Noon"" newscast, where it is mentioned that John Fuller, along with Christine Buck, will anchor the newscast.",1
113,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who is the new head of development at Riff Raff Entertainment?,The new head of development at Riff Raff Entertainment is Katie Sinclair.,1
114,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,How much money did Texas Tech pay Marlene Stollings in the settlement?,"According to the document, Texas Tech paid $740,000 to settle a breach-of-contract lawsuit filed by former women's basketball coach Marlene Stollings.",1
115,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who acquired a stake in FromSoftware?,"According to the document, Sixjoy, which is a subsidiary of Tencent, acquired a stake in FromSoftware. Sony is also mentioned as potentially interested, but the document does not state that Sony acquired a stake. The document specifies that Sixjoy will buy 1,703 shares for 11,450,000 yen (about US$82,533) per share, and Kadokawa will retain a 69.66% majority stake in FromSoftware.",1
116,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who is the new Coach for The Voice Season 22?,The new Coach for The Voice Season 22 is Camila Cabello.,1
117,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,What was the unemployment rate in August 2022 in U.S.?,"The unemployment rate in August 2022 in the U.S. was 3.7%. This information is derived from the statement that Wyoming's unemployment rate was much lower than its August 2022 level of 3.7%, and it is also mentioned that the current U.S. unemployment rate (as of the document's date) is 3.8%.",1
118,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who did Serena Williams lose to in her last match at the U.S. Open?,"According to the document, Serena Williams lost to Ajla Tomljanović in her last match at the U.S. Open.",0
119,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,"According to the document, eight people were injured in the shuttle van accident on Palisades Interstate Parkway.",1
120,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who is the head coach of Virginia Tech football?,The head coach of Virginia Tech football is Brent Pry.,1
121,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,How did Tanya Pardazi die?,Tanya Pardazi died in a skydiving accident at Skydive Toronto on the evening of August 27.,1
122,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who was named interim coach for Nebraska's 2022 season?,Mickey Joseph was named interim coach for Nebraska's 2022 season following a loss against the Georgia Southern Eagles.,1
123,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,What is the release date of Jackie Evancho's album Carousel of Time?,"The document does not provide a specific release date for Jackie Evancho's album ""Carousel of Time."" It only mentions that the album is available on Amazon mp3 and iTunes. Therefore, I cannot answer the question because of the insufficient information in the documents.",0
124,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Which companies are part of MATANA?,"The MATANA group is composed of the following six high-level technology companies:

1. Microsoft Corporation (NASDAQ: MSFT)
2. Apple Inc (NASDAQ: AAPL)
3. Tesla Inc (NASDAQ: TSLA)
4. Alphabet Inc (NASDAQ: GOOGL)
5. Nvidia Corp (NASDAQ: NVDA)
6. Amazon.com Inc (NASDAQ: AMZN)",1
125,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Which animated series won the Emmy Award for Best Animated Program?,"The animated series ""Arcane"" won the Emmy Award for Best Animated Program. Specifically, it was episode 6, ""When These Walls Come Tumbling Down,"" that secured this achievement.",1
126,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,How many teams will be included in the expanded College Football Playoff?,The expanded College Football Playoff will include 12 teams.,1
127,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,"The document states that Qatar, the host nation, played against Ecuador in their opening match of the 2022 World Cup. Therefore, the answer to the question is:

Ecuador.",1
128,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Where did Leonard Francis escape from?,"Leonard Francis escaped from home arrest in San Diego, where he was under home detention and wearing a GPS ankle bracelet.",1
129,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When does the 2022 NFL Football Season begin?,"The 2022 NFL Football Season begins on Thursday, September 8, with the Buffalo Bills playing against the Los Angeles Rams.",1
130,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When did Meta Connect take place?,"According to the document, Meta Connect 2022 took place on October 11, 2022.",1
131,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,The fine that Meta is facing for failing to safeguard children's information on Instagram is 405 million euros (U.S. $401 million).,1
132,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When was Gotham Knights released?,"According to the document, Gotham Knights was released on October 21, 2022.",1
133,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,How did Bernard Shaw die?,"Bernard Shaw died on September 8, 2022, from pneumonia. He was 82 years old.",1
134,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When did Queen Elizabeth II die?,Queen Elizabeth II died at 15:10 BST on 8 September 2022.,1
135,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Where did Queen Elizabeth II die?,Queen Elizabeth II died at Balmoral Castle in Scotland.,1
136,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,Alcaraz beat Frances Tiafoe in the U.S. Open 2022 Men's Semifinals.,1
137,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,when did king charles iii get crowned?,"King Charles III was crowned on May 6, 2023.",1
138,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,"What is Trace Adkins' role in ""Monarch""?","Trace Adkins plays the role of Albie Roman, the patriarch, in the Fox primetime drama ""Monarch.""",1
139,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,When does the iPhone 14 Plus release?,"The iPhone 14 Plus will be available for purchase starting Friday, October 7.",1
140,qwen/qwen-2.5-72b-instruct,noise_robustness,0.8,Who stars as Susie Wallis in Susie Searches?,"The document states that Kiersey Clemons stars as Susie Wallis in the film ""Susie Searches.""",1
