id,model,ability,noise_ratio,query,model_response,accuracy
14,llama-3.3-70b-versatile,noise_robustness,0.2,When is the Sports Star of the Year Awards Show 2022?,"The 87th annual Seattle Sports Star of the Year Awards Show took place on May 26, 2022.",1
15,llama-3.3-70b-versatile,noise_robustness,0.2,Who are the recipients of the 2022 Ivan Allen Jr. Prize for Social Courage?,"The recipients of the 2022 Ivan Allen Jr. Prize for Social Courage are Ford Greene, Ralph Long Jr., Lawrence Williams, and Ronald Yancey, who were Georgia Tech's first Black students and first Black graduate.",1
16,llama-3.3-70b-versatile,noise_robustness,0.2,What is the codename for Google's AR headset project?,The codename for Google's AR headset project is Project Iris.,1
17,llama-3.3-70b-versatile,noise_robustness,0.2,What is the name of Meta's AI supercomputer?,The name of Meta's AI supercomputer is the AI Research SuperCluster (RSC).,1
18,llama-3.3-70b-versatile,noise_robustness,0.2,When will American students start taking digital SAT exams?,"American students, also referred to as U.S. students, will begin taking the digital SAT in Spring 2024.",1
19,llama-3.3-70b-versatile,noise_robustness,0.2,When do the Paralympic Winter Games 2022 start?,"The 2022 Paralympic Winter Games start on Friday, March 4, 2022.",1
20,llama-3.3-70b-versatile,noise_robustness,0.2,Super Bowl 2022 date,"The Super Bowl 2022 date is Sunday, February 13, 2022.",1
21,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the 2022 Nobel Prize for chemistry?,"The 2022 Nobel Prize in Chemistry was awarded to Carolyn R. Bertozzi, Morten Meldal, and K. Barry Sharpless for the development of click chemistry and bioorthogonal chemistry.",1
22,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the Super Bowl 2022?,"The Los Angeles Rams won the 2022 Super Bowl, also known as Super Bowl LVI, by defeating the Cincinnati Bengals 23-20.",1
23,llama-3.3-70b-versatile,noise_robustness,0.2,Who won women's 500m speed skating at the 2022 Winter Olympics?,Erin Jackson of the United States won the women's 500m speed skating event at the 2022 Winter Olympics with a time of 37.04 seconds.,1
24,llama-3.3-70b-versatile,noise_robustness,0.2,When was Lost Ark game release on Steam?,"Lost Ark was released on Steam on February 11, 2022, although Founders Pack owners were able to play the game 3 days earlier, starting on February 8, 2022.",1
25,llama-3.3-70b-versatile,noise_robustness,0.2,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,"According to the document, Jessie Diggins won two medals in the Beijing 2022 Olympic Games: 

1. Bronze medal in the women's individual cross-country sprint.
2. Silver medal in the 30-kilometer freestyle race.",1
26,llama-3.3-70b-versatile,noise_robustness,0.2,What is the genre of The Endgame (TV show)?,The genre of The Endgame (TV show) is Crime drama and Thriller.,1
27,llama-3.3-70b-versatile,noise_robustness,0.2,When did Russia invade Ukraine?,Russia invaded Ukraine on 24 February 2022.,1
28,llama-3.3-70b-versatile,noise_robustness,0.2,When was Elden Ring being released?,"Elden Ring was released on February 25, 2022, for PS4, PS5, Xbox One, Xbox Series X, and PC.",1
29,llama-3.3-70b-versatile,noise_robustness,0.2,Who did Iga Swiatek defeat to win the Qatar Open 2022?,"Iga Swiatek defeated Anett Kontaveit to win the Qatar Open 2022, with a score of 6-2, 6-0, and also 6-2, 6-0 in the Doha final, losing only 2 games.",1
30,llama-3.3-70b-versatile,noise_robustness,0.2,Which country won the most medals at the 2022 Winter Olympics?,"Norway won the most medals at the 2022 Winter Olympics, with a total of 37 medals (16 gold, 8 silver, and 13 bronze).",1
31,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the Male Vocalist of the Year at the 2022 CMA ?,Chris Stapleton won the Male Vocalist of the Year at the 2022 CMA Awards.,1
32,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the ACC Tournament in 2022?,The Virginia Tech Hokies won the 2022 ACC Tournament.,1
33,llama-3.3-70b-versatile,noise_robustness,0.2,What chip does the iPhone 14 have?,"The iPhone 14 has the A15 Bionic chip, which is the same chip that was found in the iPhone 13 Pro. It has a 6-core CPU, a 5-core GPU, and a 16-core Neural Engine.",1
34,llama-3.3-70b-versatile,noise_robustness,0.2,When is Google I/O 2022 scheduled to take place?,"Google I/O 2022 is scheduled to take place on May 11 and 12, 2022.",1
35,llama-3.3-70b-versatile,noise_robustness,0.2,who will direct Irredeemable film?,Jeymes Samuel will direct the Netflix film adaptation of Irredeemable and Incorruptible.,1
36,llama-3.3-70b-versatile,noise_robustness,0.2,What is the name of China's rover on Mars?,The name of China's rover on Mars is Zhurong.,1
37,llama-3.3-70b-versatile,noise_robustness,0.2,Who is being honored with the 2022 Warrior Award?,"Shad Gaspard is being honored with the 2022 Warrior Award. He is being recognized posthumously for his bravery and selflessness, particularly in the incident where he instructed lifeguards to save his son before himself while caught in a strong current in Venice Beach, California, ultimately sacrificing his own life.",1
38,llama-3.3-70b-versatile,noise_robustness,0.2,What is the weight of the Surface Laptop SE?,"The weight of the Surface Laptop SE is 2.45 pounds (1,112.4 g) or 2.45 lbs.",1
39,llama-3.3-70b-versatile,noise_robustness,0.2,Who stars in The Lost City?,"The stars of ""The Lost City"" include Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph, and Brad Pitt.",1
40,llama-3.3-70b-versatile,noise_robustness,0.2,What happened at the Academy Awards involving Will Smith and Chris Rock?,"At the 94th Academy Awards on March 27, 2022, actor Will Smith walked onstage and slapped comedian Chris Rock across the face during Rock's presentation for Best Documentary Feature. The slap was in response to Rock's joke about Smith's wife Jada Pinkett Smith's shaved head, which she had been shaving since 2021 due to alopecia areata. After the incident, Smith returned to his seat and shouted profanity at Rock, who briefly responded but completed his presentation without further interruption. Later that evening, Smith won the Best Actor award and apologized to the Academy and other nominees, but not to Rock, in his acceptance speech. The next day, he issued an apology to Rock and the Academy through social media. As a result of the incident, Smith was banned from attending Academy events for 10 years, effective April 8, and had previously resigned his Academy membership on April 1.",1
41,llama-3.3-70b-versatile,noise_robustness,0.2,When did Apple M2 chip?,"The Apple M2 chip was unveiled at Apple's WWDC 2022 keynote on June 6, 2022.",1
42,llama-3.3-70b-versatile,noise_robustness,0.2,What film won the 2022 Academy Award for Best Picture?,"The film that won the 2022 Academy Award for Best Picture is ""CODA"".",1
43,llama-3.3-70b-versatile,noise_robustness,0.2,When will the 94th Academy Awards be held?,"The 94th Academy Awards will be held on Sunday, March 27, 2022, at the Dolby Theatre in Hollywood.",1
44,llama-3.3-70b-versatile,noise_robustness,0.2,When was A House Between the Earth and the Moon published?,"A House Between Earth and the Moon was published on March 29, 2022.",1
45,llama-3.3-70b-versatile,noise_robustness,0.2,Which alnum won the Album of the Year GRAMMYs 2022,Jon Batiste's 'WE ARE' won the Album of the Year at the 2022 GRAMMYs.,1
46,llama-3.3-70b-versatile,noise_robustness,0.2,When is the final of the 2022 FIFA World Cup?,"The final of the 2022 FIFA World Cup was played on 18 December 2022, at Lusail Stadium in Lusail, Qatar, which is also the Qatari National Day.",1
47,llama-3.3-70b-versatile,noise_robustness,0.2,How many vehicles did Tesla deliver in the first quarter of 2022?,"Tesla delivered 310,048 vehicles in the first quarter of 2022.",1
48,llama-3.3-70b-versatile,noise_robustness,0.2,Who acquired Twitter?,"Elon Musk acquired Twitter. He completed his $44 billion takeover of the company on October 27, 2022.",1
49,llama-3.3-70b-versatile,noise_robustness,0.2,How much did Elon Musk bought Twitter?,Elon Musk bought Twitter for $44 billion.,1
50,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the 2022 Masters Tournament?,Scottie Scheffler won the 2022 Masters Tournament.,1
51,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the women's singles Australian Open 2022?,"Ashleigh Barty won the women's singles Australian Open 2022, defeating Danielle Collins in the final by 6-3, 7-6(2).",1
52,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the women's singles Australian Open 2023?,"Aryna Sabalenka won the women's singles Australian Open 2023, defeating Elena Rybakina 4-6, 6-3, 6-4 in the final.",1
53,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the men's singles Australian Open 2022?,"Rafael Nadal won the men's singles Australian Open 2022, defeating Daniil Medvedev in the final with a score of 2-6, 6-7 (5), 6-4, 6-4, 7-5.",1
54,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the men's singles Australian Open 2023?,"Novak Djokovic won the men's singles Australian Open 2023. He defeated Stefanos Tsitsipas in the final with a score of 6–3, 7–6(7–4), 7–6(7–5).",1
55,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the women's singles French Open 2022?,"Iga Swiatek won the women's singles French Open 2022, defeating Coco Gauff with a 6-1, 6-3 win in the final.",1
56,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the women's singles French Open 2023?,"Iga Swiatek won the women's singles French Open 2023, beating Karolina Muchova in the final with a score of 6-2, 5-7, 6-4.",1
57,llama-3.3-70b-versatile,noise_robustness,0.2,Who is the runner-up in the women's singles at the 2023 French Open?,The runner-up in the women's singles at the 2023 French Open is Karolina Muchova.,1
58,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the men's singles French Open 2022?,"Rafael Nadal won the men's singles French Open in 2022, which was his 14th French Open title and his 22nd Grand Slam title. He defeated Casper Ruud in the final in straight sets.",1
59,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the men's singles French Open 2023?,"Novak Djokovic won the men's singles French Open 2023, defeating Casper Ruud in the final with a score of 7-6(7-1), 6-3, 7-5.",1
60,llama-3.3-70b-versatile,noise_robustness,0.2,who the women's singles wimbledon 2022?,"Elena Rybakina won the women's singles title at the 2022 Wimbledon Championships, defeating Ons Jabeur in the final with a score of 3–6, 6–2, 6–2.",1
61,llama-3.3-70b-versatile,noise_robustness,0.2,who the women's singles wimbledon 2023?,"The winner of the women's singles title at Wimbledon 2023 is Marketa Vondrousova of the Czech Republic. She defeated Ons Jabeur of Tunisia in the final with a score of 6-4, 6-4.",1
62,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the men's singles wimbledon 2022?,"Novak Djokovic won the men's singles Wimbledon 2022, defeating Nick Kyrgios in the final with a score of 4-6, 6-3, 6-4, 7-6 (3). This was his 21st Grand Slam title and his seventh singles title at Wimbledon.",1
63,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the men's singles wimbledon 2023?,"Carlos Alcaraz won the men's singles Wimbledon 2023, defeating Novak Djokovic in the final in a five-set victory.",1
64,llama-3.3-70b-versatile,noise_robustness,0.2,How many titles has Swiatek won in 2022 season?,Iga Swiatek has won 8 titles in the 2022 season.,1
65,llama-3.3-70b-versatile,noise_robustness,0.2,who the women's singles U.S. Open 2022?,"Iga Swiatek won the women's singles U.S. Open 2022, defeating Ons Jabeur with a score of 6-2, 7-6 (5).",1
66,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the men's singles U.S. Open 2022?,"Carlos Alcaraz of Spain won the men's singles U.S. Open 2022, defeating Norway's Casper Ruud in four sets with a score of 6–4, 2–6, 7–6(7–1), 6–3.",1
67,llama-3.3-70b-versatile,noise_robustness,0.2,Who is the new head coach of the Virginia Tech football team in 2022?,The new head coach of the Virginia Tech football team in 2022 is Brent Pry.,1
68,llama-3.3-70b-versatile,noise_robustness,0.2,Where is Consensus 2022 taking place?,"Consensus 2022 is taking place in Austin, Texas, US, from June 9-12, 2022.",1
69,llama-3.3-70b-versatile,noise_robustness,0.2,When did the 148th Kentucky Derby take place?,"The 148th Kentucky Derby took place on Saturday, May 7, 2022, at Churchill Downs in Louisville, Kentucky.",1
70,llama-3.3-70b-versatile,noise_robustness,0.2,What was Tesla's revenue in Q1 2022?,Tesla's revenue in Q1 2022 was $18.76 billion.,1
71,llama-3.3-70b-versatile,noise_robustness,0.2,When will Splatoon 3 be released?,"Splatoon 3 was released on September 9, 2022.",1
72,llama-3.3-70b-versatile,noise_robustness,0.2,Who acquired STX Entertainment?,"The Najafi Companies, a Phoenix-based private-equity firm, acquired STX Entertainment for $173 million. The deal included STX Entertainment repaying $148 million in debt.",1
73,llama-3.3-70b-versatile,noise_robustness,0.2,When did Orrin G. Hatch pass away?,"Orrin G. Hatch passed away on April 23, 2022, at 5:30 p.m. in Salt Lake City, Utah, surrounded by family, due to complications from a stroke he had the week prior. He was 88 years old.",1
74,llama-3.3-70b-versatile,noise_robustness,0.2,Who was the new CEO of CNN?,The new CEO of CNN was Chris Licht.,1
75,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the French Presidential Election 2022?,"Emmanuel Macron won the French Presidential Election 2022, beating Marine Le Pen in the presidential runoff with 58.6% of the vote.",1
76,llama-3.3-70b-versatile,noise_robustness,0.2,What is the megapixel in main camera on the iPhone 14 Pro?,The main camera on the iPhone 14 Pro has a 48-megapixel sensor.,1
77,llama-3.3-70b-versatile,noise_robustness,0.2,How much does it cost to rent a tool kit for Apple device repairs?,The cost to rent a tool kit for Apple device repairs is $49.,1
78,llama-3.3-70b-versatile,noise_robustness,0.2,Where will the 2022 Met Gala take place?,"The 2022 Met Gala will take place at the Metropolitan Museum of Art in New York City, specifically in the American Wing period rooms.",1
79,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the Champions League in the 2022-2023 season?,"Manchester City won the Champions League in the 2022-2023 season, defeating Inter Milan 1-0 in the final with a goal from Rodri.",1
80,llama-3.3-70b-versatile,noise_robustness,0.2,Which teams are playing in the 2021-22 NBA Finals?,The teams playing in the 2021-22 NBA Finals are the Golden State Warriors and the Boston Celtics.,1
81,llama-3.3-70b-versatile,noise_robustness,0.2,What is the prize money for the Squid Game-inspired reality competition?,"The prize money for the Squid Game-inspired reality competition, ""Squid Game: The Challenge,"" is $4.56 million. According to Netflix, this is the ""largest cast and lump sum cash prize in reality TV history.""",1
82,llama-3.3-70b-versatile,noise_robustness,0.2,When was Overwatch 2 released?,"Overwatch 2 was released in early access on October 4, 2022, for Nintendo Switch, PlayStation 4, PlayStation 5, Windows, Xbox One, and Xbox Series X/S.",1
83,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the 2022 Tour de France?,"Jonas Vingegaard of Denmark, riding for Team Jumbo-Visma, won the 2022 Tour de France.",1
84,llama-3.3-70b-versatile,noise_robustness,0.2,How much was Apple's revenue in Q3? 2022,Apple's revenue in Q3 2022 was $83.0 billion.,1
85,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the 2022 Atlanta Open?,"Alex de Minaur won the 2022 Atlanta Open, defeating Jenson Brooksby in the final with a score of 6-3, 6-3.",1
86,llama-3.3-70b-versatile,noise_robustness,0.2,What was the revenue of AWS in Q2 2022?,"The revenue of AWS in Q2 2022 was $19.7 billion, which represents a 33% increase from the same quarter in 2021.",1
87,llama-3.3-70b-versatile,noise_robustness,0.2,when was xenoblade chronicles 3 released?,"Xenoblade Chronicles 3 was released on July 29, 2022.",1
88,llama-3.3-70b-versatile,noise_robustness,0.2,"What is the name of the horse in the movie ""Nope""?","The names of the horses in the movie ""Nope"" are Ghost, Lucky, and Clover, as well as Jean Jacket, which is actually a UFO, not a horse, but there is also a mention of horses being used as sacrificial bait for Jean Jacket.",1
89,llama-3.3-70b-versatile,noise_robustness,0.2,When did Neal Lemlein pass away?,"Neal Lemlein passed away on July 22, 2022.",1
90,llama-3.3-70b-versatile,noise_robustness,0.2,Who is the lead actor in the film Carter?,"The lead actor in the film Carter is Joo Won, who plays the role of Carter Lee, also known as Michael Bane.",1
91,llama-3.3-70b-versatile,noise_robustness,0.2,When was BlenderBot 3 released?,"BlenderBot 3 was released on August 5, 2022.",1
92,llama-3.3-70b-versatile,noise_robustness,0.2,which company invented BlenderBot 3?,"The company that invented BlenderBot 3 is Meta, which is the parent company of Facebook.",1
93,llama-3.3-70b-versatile,noise_robustness,0.2,When was ChatGPT released?,"ChatGPT was released on November 30, 2022.",1
94,llama-3.3-70b-versatile,noise_robustness,0.2,When was GPT4 released?,"GPT-4 was released on March 14, 2023.",1
95,llama-3.3-70b-versatile,noise_robustness,0.2,How much did Amazon agree to pay to acquire iRobot?,"Amazon agreed to pay approximately $1.7 billion to acquire iRobot, which includes iRobot's net debt, at a price of $61 per share in an all-cash transaction.",1
96,llama-3.3-70b-versatile,noise_robustness,0.2,What is the location of the Major League Baseball Field of Dreams Game 2022?,"The location of the Major League Baseball Field of Dreams Game 2022 is Dyersville, Iowa, at the Field of Dreams ballpark.",1
97,llama-3.3-70b-versatile,noise_robustness,0.2,When did Microsoft release Windows 11 22H2?,"Microsoft released Windows 11 22H2 on September 20, 2022.",1
98,llama-3.3-70b-versatile,noise_robustness,0.2,When did AMD unveil Ryzen 7000 processors?,"AMD unveiled the Ryzen 7000 desktop processor lineup on August 29, 2022.",1
99,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,"Konnor McClain won the U.S. all-around title at the U.S. Gymnastics Nationals 2022, with a combined score of 112.750.",1
100,llama-3.3-70b-versatile,noise_robustness,0.2,What is the new price of Tesla's Full-Self Driving (FSD) software?,"The new price of Tesla's Full-Self Driving (FSD) software is $15,000.",1
101,llama-3.3-70b-versatile,noise_robustness,0.2,What is the date of the premiere of House of the Dragon?,"The premiere date of House of the Dragon is August 21, 2022.",1
102,llama-3.3-70b-versatile,noise_robustness,0.2,When is the release date for Sony's PlayStation VR2 headset?,"The release date for Sony's PlayStation VR2 headset is February 22, 2023.",1
103,llama-3.3-70b-versatile,noise_robustness,0.2,What is the new venture launched by Tiger Woods and Rory McIlroy?,"The new venture launched by Tiger Woods and Rory McIlroy is called TMRW Sports, which aims to develop ""progressive approaches to sports, media, and entertainment.""",1
104,llama-3.3-70b-versatile,noise_robustness,0.2,Which company recently acquired Super.tech?,ColdQuanta recently acquired Super.tech.,1
105,llama-3.3-70b-versatile,noise_robustness,0.2,Who is the Heisman Trophy winner in 2022?,"The Heisman Trophy winner in 2022 is Caleb Williams, the quarterback of the University of Southern California (USC) Trojans.",1
106,llama-3.3-70b-versatile,noise_robustness,0.2,When does The Amazing Race Season 34 premiere?,"The Amazing Race Season 34 premiered on Wednesday, September 21, 2022, at 10 p.m. Eastern on CBS.",1
107,llama-3.3-70b-versatile,noise_robustness,0.2,Who is the chairman of Toulouse and under whose ownership are they currently?,"The chairman of Toulouse FC is Damien Comolli. The club is currently under the ownership of RedBird Capital Partners, a US investment firm, which has an 85% majority stake in the club. The previous owner, Olivier Sadran, retains a 15% stake in the club and remains a member of the board of directors.",1
108,llama-3.3-70b-versatile,noise_robustness,0.2,When will the TGL (Tech-Infused Golf League) season start?,The TGL (Tech-Infused Golf League) season is scheduled to start in January 2024.,1
109,llama-3.3-70b-versatile,noise_robustness,0.2,Who is the director of BioShock movie?,"The director of the BioShock movie is Francis Lawrence, who is known for his work on films such as ""I Am Legend"", ""The Hunger Games: Catching Fire"", and ""Slumberland"".",1
110,llama-3.3-70b-versatile,noise_robustness,0.2,What is the premiere date of New Amsterdam Season 5?,"The premiere date of New Amsterdam Season 5 is September 20, 2022.",1
111,llama-3.3-70b-versatile,noise_robustness,0.2,Who won the World Cup Final in 2022?,"Argentina won the 2022 FIFA World Cup final, defeating France 4-2 in a penalty shootout after the match ended 3-3.",1
112,llama-3.3-70b-versatile,noise_robustness,0.2,Who is the chief meteorologist for KPLR-TV?,John Fuller is the chief meteorologist for KPLR-TV.,1
113,llama-3.3-70b-versatile,noise_robustness,0.2,Who is the new head of development at Riff Raff Entertainment?,Katie Sinclair is the new head of development at Riff Raff Entertainment.,1
114,llama-3.3-70b-versatile,noise_robustness,0.2,How much money did Texas Tech pay Marlene Stollings in the settlement?,"Texas Tech paid Marlene Stollings approximately $740,000 in the settlement. The breakdown of the settlement is as follows: $300,000 for alleged compensatory damages, $300,000 for attorneys' fees and expenses, and $140,666 for back wages.",1
115,llama-3.3-70b-versatile,noise_robustness,0.2,Who acquired a stake in FromSoftware?,"Sony and Tencent acquired a stake in FromSoftware. Specifically, Sony Interactive Entertainment acquired 14.09% of FromSoftware's shares, while Sixjoy Hong Kong Limited, a subsidiary of Tencent, acquired 16.25% of the shares, bringing their collective stake to 30.34%.",1
116,llama-3.3-70b-versatile,noise_robustness,0.2,Who is the new Coach for The Voice Season 22?,"The new Coach for The Voice Season 22 is Camila Cabello. She is replacing Kelly Clarkson and will be joining returning coaches Blake Shelton, John Legend, and Gwen Stefani.",1
117,llama-3.3-70b-versatile,noise_robustness,0.2,What was the unemployment rate in August 2022 in U.S.?,The unemployment rate in the U.S. in August 2022 was 3.7% (seasonally adjusted) and 3.8% (not seasonally adjusted).,1
118,llama-3.3-70b-versatile,noise_robustness,0.2,Who did Serena Williams lose to in her last match at the U.S. Open?,"Serena Williams lost to Ajla Tomljanovic in her last match at the U.S. Open. The final score was 7-5, 6-7 (4), 6-1 in favor of Tomljanovic.",1
119,llama-3.3-70b-versatile,noise_robustness,0.2,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,"According to the documents, 8 people were injured in the shuttle van accident on Palisades Interstate Parkway. Their injuries ranged from severe head trauma to minor physical complaints.",1
120,llama-3.3-70b-versatile,noise_robustness,0.2,Who is the head coach of Virginia Tech football?,The head coach of Virginia Tech football is Brent Pry.,1
121,llama-3.3-70b-versatile,noise_robustness,0.2,How did Tanya Pardazi die?,"Tanya Pardazi died in a skydiving accident in Toronto. She was on her first solo dive after completing a skydiving course with Skydive Toronto when she released a quickly rotating main parachute at a low altitude without the time/altitude required for the reserve parachute to inflate, resulting in fatal injuries.",1
122,llama-3.3-70b-versatile,noise_robustness,0.2,Who was named interim coach for Nebraska's 2022 season?,"Mickey Joseph was named interim coach for Nebraska's 2022 season, following the firing of Scott Frost.",1
123,llama-3.3-70b-versatile,noise_robustness,0.2,What is the release date of Jackie Evancho's album Carousel of Time?,"The release date of Jackie Evancho's album Carousel of Time is September 9, 2022.",1
124,llama-3.3-70b-versatile,noise_robustness,0.2,Which companies are part of MATANA?,"The companies that are part of MATANA are:

1. Microsoft (MSFT)
2. Apple (AAPL)
3. Tesla (TSLA)
4. Alphabet (GOOGL)
5. Nvidia (NVDA)
6. Amazon (AMZN)",1
125,llama-3.3-70b-versatile,noise_robustness,0.2,Which animated series won the Emmy Award for Best Animated Program?,"Arcane, a Netflix series based on League of Legends, won the Emmy Award for Outstanding Animated Program.",1
126,llama-3.3-70b-versatile,noise_robustness,0.2,How many teams will be included in the expanded College Football Playoff?,"The expanded College Football Playoff will include 12 teams, starting in 2024.",1
127,llama-3.3-70b-versatile,noise_robustness,0.2,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,The host nation Qatar will play against Ecuador in the opening match of the 2022 World Cup.,1
128,llama-3.3-70b-versatile,noise_robustness,0.2,Where did Leonard Francis escape from?,"Leonard Francis, also known as ""Fat Leonard"", escaped from his home in the Torrey Highlands community of San Diego, California, where he was under house arrest.",1
129,llama-3.3-70b-versatile,noise_robustness,0.2,When does the 2022 NFL Football Season begin?,"The 2022 NFL season begins on Thursday, September 8, 2022.",1
130,llama-3.3-70b-versatile,noise_robustness,0.2,When did Meta Connect take place?,"Meta Connect 2022 took place on October 11, 2022.",1
131,llama-3.3-70b-versatile,noise_robustness,0.2,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,"The fine that Meta is facing for failing to safeguard children's information on Instagram is 405 million euros, or just over $400 million.",1
132,llama-3.3-70b-versatile,noise_robustness,0.2,When was Gotham Knights released?,"Gotham Knights was released on October 21, 2022, for PlayStation 5, Windows, and Xbox Series X/S.",1
133,llama-3.3-70b-versatile,noise_robustness,0.2,How did Bernard Shaw die?,Bernard Shaw died from pneumonia unrelated to COVID-19.,1
134,llama-3.3-70b-versatile,noise_robustness,0.2,When did Queen Elizabeth II die?,"Queen Elizabeth II died on September 8, 2022, at 15:10 BST (3:10 p.m. UK time), at the age of 96, at Balmoral Castle in Aberdeenshire, Scotland.",1
135,llama-3.3-70b-versatile,noise_robustness,0.2,Where did Queen Elizabeth II die?,Queen Elizabeth II died at Balmoral Castle in the Scottish Highlands.,1
136,llama-3.3-70b-versatile,noise_robustness,0.2,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,Alcaraz beat Frances Tiafoe in the U.S. Open 2022 Men's Semifinals.,1
137,llama-3.3-70b-versatile,noise_robustness,0.2,when did king charles iii get crowned?,"King Charles III was crowned on Saturday, May 6, 2023, at Westminster Abbey in London.",1
138,llama-3.3-70b-versatile,noise_robustness,0.2,"What is Trace Adkins' role in ""Monarch""?","Trace Adkins plays the role of Albie Roman, the husband of Dottie Cantrell Roman (played by Susan Sarandon) and the reigning King of Country Music, in the Fox series ""Monarch"".",1
139,llama-3.3-70b-versatile,noise_robustness,0.2,When does the iPhone 14 Plus release?,"The iPhone 14 Plus was made available on October 7, 2022.",1
140,llama-3.3-70b-versatile,noise_robustness,0.2,Who stars as Susie Wallis in Susie Searches?,Kiersey Clemons stars as Susie Wallis in Susie Searches.,1
141,llama-3.3-70b-versatile,noise_robustness,0.2,What is the new product at Chick-fil-A in fall 2022?,"The new product at Chick-fil-A in fall 2022 is the Autumn Spice Milkshake, which features a cinnamon flavor with crunchy bits of brown sugar. Additionally, the Grilled Spicy Deluxe Sandwich is also returning to the menu, featuring grilled chicken marinated in a spicy seasoning served on a toasted Multigrain Brioche Bun with Colby-Jack cheese, lettuce, and tomato.",1
