id,model,ability,noise_ratio,query,model_response,accuracy
104,openai/gpt-oss-120b,noise_robustness,0.4,Which company recently acquired Super.tech?,ColdQuanta recently acquired Super.tech.,1
105,openai/gpt-oss-120b,noise_robustness,0.4,Who is the Heisman Trophy winner in 2022?,The 2022 Heisman Trophy was awarded to USC quarterback **Caleb Williams**.,1
106,openai/gpt-oss-120b,noise_robustness,0.4,When does The Amazing Race Season 34 premiere?,"The Amazing Race Season 34 premiered on **September 21, 2022** (Wednesday).",1
107,openai/gpt-oss-120b,noise_robustness,0.4,Who is the chairman of Toulouse and under whose ownership are they currently?,"The chairman of Toulouse FC is **Damien Comolli**, and the club is currently owned by **RedBird Capital Partners**, the U.S. investment fund that purchased the club.",1
108,openai/gpt-oss-120b,noise_robustness,0.4,When will the TGL (Tech-Infused Golf League) season start?,The TGL season is slated to begin in **January 2024**.,1
109,openai/gpt-oss-120b,noise_robustness,0.4,Who is the director of BioShock movie?,The director of the BioShock movie is **Francis Lawrence**.,1
110,openai/gpt-oss-120b,noise_robustness,0.4,What is the premiere date of New Amsterdam Season 5?,"The premiere date of **New Amsterdam Season 5** was **September 20, 2022**.",1
111,openai/gpt-oss-120b,noise_robustness,0.4,Who won the World Cup Final in 2022?,Argentina won the 2022 FIFA World Cup Final.,1
112,openai/gpt-oss-120b,noise_robustness,0.4,Who is the chief meteorologist for KPLR-TV?,John Fuller is the chief meteorologist for KPLR‑TV.,1
113,openai/gpt-oss-120b,noise_robustness,0.4,Who is the new head of development at Riff Raff Entertainment?,The new head of development at Riff Raff Entertainment is **Katie Sinclair**.,1
114,openai/gpt-oss-120b,noise_robustness,0.4,How much money did Texas Tech pay Marlene Stollings in the settlement?,"Texas Tech’s settlement with former women’s‑basketball coach Marlene Stollings totaled a little more than $740 000 – roughly $300,000 for compensatory damages, $300,000 for attorneys’ fees and expenses, and about $140,666 in back‑wages, for a combined payment of approximately $740,666.",0
115,openai/gpt-oss-120b,noise_robustness,0.4,Who acquired a stake in FromSoftware?,"Sony and Tencent each acquired a stake in FromSoftware – Sony (through SIE) bought about 14.09 % of the company’s shares, while Tencent (via its subsidiary Sixjoy) purchased roughly 16.25 % of the shares.",1
116,openai/gpt-oss-120b,noise_robustness,0.4,Who is the new Coach for The Voice Season 22?,The new Coach for The Voice Season 22 is **Camila Cabello**.,1
117,openai/gpt-oss-120b,noise_robustness,0.4,What was the unemployment rate in August 2022 in U.S.?,"The documents state two related figures for August 2022:

* **Seasonally adjusted unemployment rate:** **3.7 %**  
* **Not‑seasonally adjusted unemployment rate:** **3.8 %**

Both numbers are reported for the United States in August 2022.",0
118,openai/gpt-oss-120b,noise_robustness,0.4,Who did Serena Williams lose to in her last match at the U.S. Open?,Serena Williams lost to Australian player **Ajla Tomljanović** in her final match at the U.S. Open.,0
119,openai/gpt-oss-120b,noise_robustness,0.4,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,Eight people were injured in the shuttle van accident on the Palisades Interstate Parkway.,1
120,openai/gpt-oss-120b,noise_robustness,0.4,Who is the head coach of Virginia Tech football?,The head coach of Virginia Tech football is Brent Pry.,1
121,openai/gpt-oss-120b,noise_robustness,0.4,How did Tanya Pardazi die?,"Tanya Pardazi died in a sky‑diving accident. While completing her first solo jump after a training course with Skydive Toronto, her main parachute released in a rapid, rotating malfunction at a very low altitude, leaving insufficient time for the reserve chute to open, and she sustained fatal injuries.",0
122,openai/gpt-oss-120b,noise_robustness,0.4,Who was named interim coach for Nebraska's 2022 season?,Mickey Joseph was named the interim head coach for Nebraska’s 2022 football season.,1
123,openai/gpt-oss-120b,noise_robustness,0.4,What is the release date of Jackie Evancho's album Carousel of Time?,"Jackie Evancho’s album **Carousel of Time** was released on **September 9, 2022**.",1
124,openai/gpt-oss-120b,noise_robustness,0.4,Which companies are part of MATANA?,"The MATANA acronym refers to the six leading technology companies:

- Microsoft (NASDAQ: MSFT)  
- Apple (NASDAQ: AAPL)  
- Tesla (NASDAQ: TSLA)  
- Alphabet (NASDAQ: GOOG/GOOGL)  
- Nvidia (NASDAQ: NVDA)  
- Amazon (NASDAQ: AMZN)",1
125,openai/gpt-oss-120b,noise_robustness,0.4,Which animated series won the Emmy Award for Best Animated Program?,The Emmy Award for Best Animated Program was won by **Netflix’s animated series “Arcane.”**,1
126,openai/gpt-oss-120b,noise_robustness,0.4,How many teams will be included in the expanded College Football Playoff?,The expanded College Football Playoff will include **12 teams**.,1
127,openai/gpt-oss-120b,noise_robustness,0.4,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,Qatar’s opening match of the 2022 World Cup was against **Ecuador**.,1
128,openai/gpt-oss-120b,noise_robustness,0.4,Where did Leonard Francis escape from?,"Leonard Francis fled from his own residence – the house where he was under home‑confinement in the Torrey Highlands community of San Diego, California.",1
129,openai/gpt-oss-120b,noise_robustness,0.4,When does the 2022 NFL Football Season begin?,"The 2022 NFL season began on **Thursday, September 8, 2022**.",1
130,openai/gpt-oss-120b,noise_robustness,0.4,When did Meta Connect take place?,"Meta Connect took place on **October 11, 2022** (streamed at 7 p.m. CEST / 1 p.m. EST).",1
131,openai/gpt-oss-120b,noise_robustness,0.4,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,"Meta is facing a fine of **405 million euros**, which is a little over **$400 million**.",1
132,openai/gpt-oss-120b,noise_robustness,0.4,When was Gotham Knights released?,"Gotham Knights was released on **October 21, 2022**.",1
133,openai/gpt-oss-120b,noise_robustness,0.4,How did Bernard Shaw die?,Bernard Shaw died of pneumonia.,1
134,openai/gpt-oss-120b,noise_robustness,0.4,When did Queen Elizabeth II die?,Queen Elizabeth II died on **8 September 2022**.,1
135,openai/gpt-oss-120b,noise_robustness,0.4,Where did Queen Elizabeth II die?,"Queen Elizabeth II died at Balmoral Castle, her estate in Ballater in the Scottish Highlands.",1
136,openai/gpt-oss-120b,noise_robustness,0.4,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,Alcaraz defeated **Frances Tiafoe** in the U.S. Open 2022 men’s semifinal.,1
137,openai/gpt-oss-120b,noise_robustness,0.4,when did king charles iii get crowned?,"King Charles III was crowned on **May 6, 2023** at Westminster Abbey.",1
138,openai/gpt-oss-120b,noise_robustness,0.4,"What is Trace Adkins' role in ""Monarch""?","Trace Adkins portrays **Albie Roman**, the “Texas Truthteller” and reigning King of Country Music who is Dottie Roman’s husband and a central figure in the series.",1
139,openai/gpt-oss-120b,noise_robustness,0.4,When does the iPhone 14 Plus release?,"The iPhone 14 Plus was released on **October 7, 2022**.",1
140,openai/gpt-oss-120b,noise_robustness,0.4,Who stars as Susie Wallis in Susie Searches?,Kiersey Clemons stars as Susie Wallis in *Susie Searches*.,1
141,openai/gpt-oss-120b,noise_robustness,0.4,What is the new product at Chick-fil-A in fall 2022?,The new product introduced by Chick‑fil‑A for the fall of 2022 is the **Autumn Spice Milkshake**.,1
142,openai/gpt-oss-120b,noise_robustness,0.4,Which team will Kyle Busch join in 2023?,Kyle Busch will join **Richard Childress Racing** for the 2023 NASCAR Cup Series.,1
143,openai/gpt-oss-120b,noise_robustness,0.4,What is men's year-end No 1 in tennis in 2022?,The men's year‑end No. 1 for 2022 was **Carlos Alcaraz**.,1
144,openai/gpt-oss-120b,noise_robustness,0.4,Who was playing Lex Luthor in Titans?,Titus Welliver is playing Lex Luthor in Titans.,1
145,openai/gpt-oss-120b,noise_robustness,0.4,What is Columbia University's QS ranking in 2023?,Columbia University was ranked **22nd** in the QS World University Rankings for 2023.,1
146,openai/gpt-oss-120b,noise_robustness,0.4,Who was the first Asian man to win Lead Actor in a Drama Series?,The first Asian man to win the Emmy for Lead Actor in a Drama Series was **Lee Jung‑jae**.,0
147,openai/gpt-oss-120b,noise_robustness,0.4,How much did Google acquire Mandiant for?,Google acquired Mandiant for **$5.4 billion**.,1
148,openai/gpt-oss-120b,noise_robustness,0.4,What was the inflation rate in the U.S. in August 2022?,The U.S. inflation rate in August 2022 was **8.3 % year‑over‑year**.,0
149,openai/gpt-oss-120b,noise_robustness,0.4,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,Gayle King is the recipient of the 39th Walter Cronkite Award for Excellence in Journalism.,1
150,openai/gpt-oss-120b,noise_robustness,0.4,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,The sequel to *The Legend of Zelda: Breath of the Wild* is titled **The Legend of Zelda: Tears of the Kingdom**.,1
151,openai/gpt-oss-120b,noise_robustness,0.4,when was The Legend of Zelda: Tears of the Kingdom released?,"The Legend of Zelda: Tears of the Kingdom was released on **May 12, 2023**.",1
152,openai/gpt-oss-120b,noise_robustness,0.4,When was Hocus Pocus 2 released on Disney+?,"Hocus Pocus 2 was released on Disney+ on **September 30, 2022**.",1
153,openai/gpt-oss-120b,noise_robustness,0.4,When is ACL 2023 taking place?,"ACL 2023 (the 61st Annual Meeting of the Association for Computational Linguistics) is scheduled to take place in Toronto, Canada from **July 9 to July 14, 2023**.",1
154,openai/gpt-oss-120b,noise_robustness,0.4,Where is ACL 2023 taking place?,"ACL 2023 is taking place in Toronto, Canada.",1
155,openai/gpt-oss-120b,noise_robustness,0.4,When is EMNLP 2023 taking place?,"EMNLP 2023 is scheduled for **December 6 – December 10, 2023** (in Singapore).",1
156,openai/gpt-oss-120b,noise_robustness,0.4,Where is EMNLP 2023 taking place?,EMNLP 2023 is taking place in **Singapore**.,1
157,openai/gpt-oss-120b,noise_robustness,0.4,What is the starting price for Virginia Tech 2023 football season tickets?,The starting price for Virginia Tech 2023 football season tickets is **$350** per ticket.,1
158,openai/gpt-oss-120b,noise_robustness,0.4,What is the date of the Wine OFF the Fox benefit concert?,"The Wine OFF the Fox benefit concert is scheduled for **Saturday, October 22**.",1
159,openai/gpt-oss-120b,noise_robustness,0.4,When is the funeral of Queen Elizabeth II?,The funeral of Queen Elizabeth II was held on **19 September 2022**.,1
160,openai/gpt-oss-120b,noise_robustness,0.4,Where did Queen Elizabeth II's state funeral take place?,Queen Elizabeth II’s state funeral took place at **Westminster Abbey**.,1
161,openai/gpt-oss-120b,noise_robustness,0.4,Who were the top two contestants in the America's Got Talent Season 17 finale?,"The finale’s top two contestants were the dance group **Mayyas**, who won the season, and pole‑dancer **Kristy Sellars**, who finished as the runner‑up.",1
