id,model,ability,noise_ratio,query,model_response,accuracy
14,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When is the Sports Star of the Year Awards Show 2022?,"The Sports Star of the Year Awards Show 2022 was held on May 26, 2022.",1
15,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who are the recipients of the 2022 Ivan Allen Jr. Prize for Social Courage?,"The recipients of the 2022 Ivan Allen Jr. Prize for Social Courage are Ford Greene, Ralph Long Jr., Lawrence Williams, and Ronald Yancey.",1
16,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the codename for Google's AR headset project?,The codename for Google's AR headset project is Project Iris.,1
17,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the name of Meta's AI supercomputer?,The name of Meta's AI supercomputer is the AI Research SuperCluster (RSC).,1
18,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When will American students start taking digital SAT exams?,"According to the document, American students will start taking digital SAT exams in the spring of 2024.",1
19,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When do the Paralympic Winter Games 2022 start?,"The 2022 Paralympic Winter Games begin on Friday, March 4, 2022, and will end on Sunday, March 13, 2022.",1
20,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Super Bowl 2022 date,"The Super Bowl 2022 will take place on Sunday, February 13, 2022.",1
21,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the 2022 Nobel Prize for chemistry?,"The 2022 Nobel Prize in Chemistry was awarded to Carolyn R. Bertozzi, Morten Meldal, and K. Barry Sharpless for the development of click chemistry and bioorthogonal chemistry.",1
22,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the Super Bowl 2022?,The Los Angeles Rams won the Super Bowl 2022 with a 23-20 victory over the Cincinnati Bengals.,1
23,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won women's 500m speed skating at the 2022 Winter Olympics?,Erin Jackson of the United States won the women's 500m speed skating event at the 2022 Winter Olympics.,1
24,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When was Lost Ark game release on Steam?,"According to the document, Lost Ark was released on Steam on February 11, 2022.",1
25,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,"Jessie Diggins won the following medals in the Beijing 2022 Olympic Games:

* Bronze medal in the women's individual cross-country sprint on February 8, 2022
* Silver medal in the 30-kilometer freestyle race on February 20, 2022",1
26,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the genre of The Endgame (TV show)?,The genre of The Endgame (TV show) is Crime drama · Thriller.,1
27,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When did Russia invade Ukraine?,"According to the documents, Russia invaded Ukraine on February 24, 2022.",1
28,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When was Elden Ring being released?,"According to the provided documents, Elden Ring was released on February 25, 2022, for PS4, PS5, Xbox One, Xbox Series X, and PC.",1
29,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who did Iga Swiatek defeat to win the Qatar Open 2022?,"According to the document, Iga Swiatek defeated Anett Kontaveit to win the Qatar Open 2022.",1
30,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Which country won the most medals at the 2022 Winter Olympics?,"According to the documents, Norway won the most medals at the 2022 Winter Olympics with a total of 37 medals.",1
31,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the Male Vocalist of the Year at the 2022 CMA ?,Chris Stapleton won the Male Vocalist of the Year at the 2022 CMA Awards.,1
32,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the ACC Tournament in 2022?,The Virginia Tech Hokies won the 2022 ACC Tournament.,1
33,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What chip does the iPhone 14 have?,The iPhone 14 has the A15 chip.,1
34,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When is Google I/O 2022 scheduled to take place?,"Google I/O 2022 is scheduled to take place on May 11 and 12, 2022.",1
35,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,who will direct Irredeemable film?,Jeymes Samuel will direct the Irredeemable film.,1
36,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the name of China's rover on Mars?,The name of China's rover on Mars is Zhurong.,1
37,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who is being honored with the 2022 Warrior Award?,Shad Gaspard is being honored with the 2022 Warrior Award.,1
38,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the weight of the Surface Laptop SE?,"According to the document, the weight of the Surface Laptop SE is 2.45 pounds (1,112.4 g).",1
39,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who stars in The Lost City?,"Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph, and Brad Pitt star in The Lost City.",1
40,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What happened at the Academy Awards involving Will Smith and Chris Rock?,"According to the documents, during the 94th Academy Awards on March 27, 2022, actor Will Smith walked onstage and slapped comedian Chris Rock across the face during Rock's presentation for Best Documentary Feature. The incident occurred in response to a joke Rock made about Smith's wife, Jada Pinkett Smith's, shaved head, which she had been shaving due to alopecia areata. After the slap, Smith returned to his seat and shouted profanity at Rock, who briefly responded but completed his presentation without further interruption. Later that evening, Smith won the Oscar for Best Actor and apologized to the Academy and other nominees, but not to Rock, in his acceptance speech.",1
41,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When did Apple M2 chip?,"The Apple M2 chip was announced on June 6, 2022, at WWDC.",1
42,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What film won the 2022 Academy Award for Best Picture?,"The film that won the 2022 Academy Award for Best Picture was ""CODA"".",1
43,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When will the 94th Academy Awards be held?,"The 94th Academy Awards will be held on Sunday, March 27, 2022, at the Dolby Theatre in Hollywood.",1
44,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When was A House Between the Earth and the Moon published?,"According to the document, A House Between Earth and the Moon was published on March 29, 2022.",1
45,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Which alnum won the Album of the Year GRAMMYs 2022,Jon Batiste's 'We Are' won the Album of the Year GRAMMYs 2022.,1
46,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When is the final of the 2022 FIFA World Cup?,The final of the 2022 FIFA World Cup was played on 18 December 2022.,1
47,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,How many vehicles did Tesla deliver in the first quarter of 2022?,"According to the document, Tesla delivered 310,048 vehicles in the first quarter of 2022.",1
48,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who acquired Twitter?,Elon Musk acquired Twitter.,1
49,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,How much did Elon Musk bought Twitter?,"According to the documents, Elon Musk bought Twitter for $44 billion.",1
50,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the 2022 Masters Tournament?,Scottie Scheffler won the 2022 Masters Tournament.,1
51,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the women's singles Australian Open 2022?,Ashleigh Barty won the women's singles Australian Open 2022.,1
52,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the women's singles Australian Open 2023?,Aryna Sabalenka won the women's singles Australian Open 2023.,1
53,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the men's singles Australian Open 2022?,Rafael Nadal won the men's singles Australian Open 2022.,1
54,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the men's singles Australian Open 2023?,Novak Djokovic won the men's singles Australian Open 2023.,1
55,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the women's singles French Open 2022?,Iga Swiatek won the women's singles French Open 2022.,1
56,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the women's singles French Open 2023?,"Iga Swiatek won the women's singles French Open 2023 with a 6-2, 5-7, 6-4 win over Karolina Muchova in the final on Saturday.",1
57,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who is the runner-up in the women's singles at the 2023 French Open?,Karolina Muchova is the runner-up in the women's singles at the 2023 French Open.,1
58,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the men's singles French Open 2022?,Rafael Nadal won the men's singles French Open 2022.,1
59,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the men's singles French Open 2023?,Novak Djokovic won the men's singles French Open 2023.,1
60,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,who the women's singles wimbledon 2022?,Elena Rybakina.,1
61,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,who the women's singles wimbledon 2023?,Marketa Vondrousova won the women's singles title at Wimbledon 2023.,1
62,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the men's singles wimbledon 2022?,Novak Djokovic won the men's singles Wimbledon 2022.,1
63,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the men's singles wimbledon 2023?,Carlos Alcaraz won the men's singles Wimbledon 2023.,1
64,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,How many titles has Swiatek won in 2022 season?,"According to the document, Iga Swiatek has won 8 titles in the 2022 season.",1
65,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,who the women's singles U.S. Open 2022?,Iga Swiatek won the women's singles U.S. Open 2022.,1
66,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the men's singles U.S. Open 2022?,Carlos Alcaraz won the men's singles U.S. Open 2022.,1
67,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who is the new head coach of the Virginia Tech football team in 2022?,Brent Pry is the new head coach of the Virginia Tech football team in 2022.,1
68,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Where is Consensus 2022 taking place?,"According to the documents, Consensus 2022 is taking place in Austin, Texas, US from June 9-12, 2022.",1
69,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When did the 148th Kentucky Derby take place?,"The 148th Kentucky Derby took place on Saturday, May 7, 2022.",1
70,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What was Tesla's revenue in Q1 2022?,"According to the document, Tesla's revenue in Q1 2022 was $18.76 billion.",1
71,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When will Splatoon 3 be released?,"According to the document, Splatoon 3 was released on September 9, 2022.",1
72,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who acquired STX Entertainment?,The Najafi Companies acquired STX Entertainment.,1
73,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When did Orrin G. Hatch pass away?,"According to the documents, Orrin G. Hatch passed away on April 23, 2022, at the age of 88, from complications of a stroke he had the week prior.",1
74,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who was the new CEO of CNN?,Chris Licht was the new CEO of CNN.,1
75,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the French Presidential Election 2022?,Emmanuel Macron won the French Presidential Election 2022.,1
76,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the megapixel in main camera on the iPhone 14 Pro?,The main camera on the iPhone 14 Pro has a 48-megapixel sensor.,1
77,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,How much does it cost to rent a tool kit for Apple device repairs?,"According to the documents, the cost to rent a tool kit for Apple device repairs is $49.",1
78,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Where will the 2022 Met Gala take place?,The 2022 Met Gala will take place at the Metropolitan Museum of Art in New York City.,1
79,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the Champions League in the 2022-2023 season?,Manchester City won the Champions League in the 2022-2023 season.,1
80,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Which teams are playing in the 2021-22 NBA Finals?,The teams playing in the 2021-22 NBA Finals are the Golden State Warriors and the Boston Celtics.,1
81,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the prize money for the Squid Game-inspired reality competition?,The prize money for the Squid Game-inspired reality competition is $4.56 million.,1
82,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When was Overwatch 2 released?,"According to the documents, Overwatch 2 was released in early access on October 4, 2022, for Windows, PlayStation 4 and 5, Xbox One and Series X/S, and Nintendo Switch.",1
83,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the 2022 Tour de France?,Jonas Vingegaard (Jumbo-Visma) won the 2022 Tour de France.,1
84,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,How much was Apple's revenue in Q3? 2022,"According to the documents, Apple's revenue in Q3 2022 was $83 billion.",1
85,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the 2022 Atlanta Open?,Alex de Minaur won the 2022 Atlanta Open.,1
86,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What was the revenue of AWS in Q2 2022?,"According to the document, the revenue of AWS in Q2 2022 was $19.7 billion, which represents a 33% increase from the same quarter in 2021.",1
87,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,when was xenoblade chronicles 3 released?,"According to the documents, Xenoblade Chronicles 3 was released on July 29, 2023.",1
88,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,"What is the name of the horse in the movie ""Nope""?","According to the provided document, the names of the horses in the movie ""Nope"" are:

1. Ghost
2. Lucky
3. Clover
4. Jean Jacket (note: Jean Jacket is not a horse, but a UFO, and it eats horses)

The document does not provide a single main horse character, but rather mentions several horses that play important roles in the story.",1
89,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When did Neal Lemlein pass away?,"Neal Lemlein passed away on July 22, 2022.",1
90,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who is the lead actor in the film Carter?,Joo Won plays the lead role of Carter Lee / Michael Bane in the film Carter.,1
91,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When was BlenderBot 3 released?,"According to the document, BlenderBot 3 was released on August 5, 2022.",1
92,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,which company invented BlenderBot 3?,"According to the provided document, Meta's AI research labs created BlenderBot 3.",1
93,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When was ChatGPT released?,"According to the documents, ChatGPT was released on November 30, 2022.",1
94,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When was GPT4 released?,"According to the documents, GPT-4 was released on March 14, 2023.",1
95,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,How much did Amazon agree to pay to acquire iRobot?,"Amazon agreed to pay $61 per share in an all-cash transaction valued at approximately $1.7 billion, including iRobot's net debt.",1
96,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the location of the Major League Baseball Field of Dreams Game 2022?,"The location of the Major League Baseball Field of Dreams Game 2022 is Dyersville, Iowa.",1
97,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When did Microsoft release Windows 11 22H2?,"Windows 11 22H2 was released on September 20, 2022.",1
98,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When did AMD unveil Ryzen 7000 processors?,"According to the documents, AMD unveiled the Ryzen 7000 desktop processors on August 29th, 2022, in a YouTube livestream.",1
99,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,Konnor McClain won the U.S. all-around title at the U.S. Gymnastics Nationals 2022 with a combined score of 112.750.,1
100,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the new price of Tesla's Full-Self Driving (FSD) software?,"The new price of Tesla's Full-Self Driving (FSD) software is $15,000.",1
101,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the date of the premiere of House of the Dragon?,"The premiere of House of the Dragon was on August 21, 2022.",1
102,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When is the release date for Sony's PlayStation VR2 headset?,"The release date for Sony's PlayStation VR2 headset is February 22, 2023.",1
103,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the new venture launched by Tiger Woods and Rory McIlroy?,"TMRW Sports, a technology-focused venture that aims to develop ""progressive approaches to sports, media, and entertainment.""",1
104,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Which company recently acquired Super.tech?,"According to the document, ColdQuanta recently acquired Super.tech.",1
105,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who is the Heisman Trophy winner in 2022?,Caleb Williams is the Heisman Trophy winner in 2022.,1
106,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When does The Amazing Race Season 34 premiere?,"The Amazing Race Season 34 premiered on September 21, 2022.",1
107,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who is the chairman of Toulouse and under whose ownership are they currently?,"According to the documents, the chairman of Toulouse FC is Damien Comolli. The club is currently under the ownership of RedBird Capital Partners, a United States-based investment fund valued at over $6 billion, which acquired an 85% majority stake in the club.",1
108,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When will the TGL (Tech-Infused Golf League) season start?,The TGL season is set to start in January 2024.,1
109,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who is the director of BioShock movie?,The director of the BioShock movie is Francis Lawrence.,1
110,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the premiere date of New Amsterdam Season 5?,"The premiere date of New Amsterdam Season 5 is September 20, 2022.",1
111,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who won the World Cup Final in 2022?,"Argentina won the World Cup Final in 2022, defeating France 4-2 in a penalty shootout after the match ended 3-3.",1
112,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who is the chief meteorologist for KPLR-TV?,"According to the document, the chief meteorologist for KPLR-TV is John Fuller.",1
113,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who is the new head of development at Riff Raff Entertainment?,Katie Sinclair is the new head of development at Riff Raff Entertainment.,1
114,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,How much money did Texas Tech pay Marlene Stollings in the settlement?,"According to the documents, Texas Tech paid Marlene Stollings approximately $740,000 in the settlement.",1
115,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who acquired a stake in FromSoftware?,"Sony and Tencent acquired a stake in FromSoftware. Specifically, Sony acquired 14.09% of FromSoftware's shares, and Tencent acquired 16.25% of FromSoftware's shares, bringing their collective stake to 30.34%.",1
116,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who is the new Coach for The Voice Season 22?,Camila Cabello is the new Coach for The Voice Season 22.,1
117,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What was the unemployment rate in August 2022 in U.S.?,"According to the documents, the unemployment rate in the U.S. in August 2022 was 3.7% (seasonally adjusted) and 3.8% (not seasonally adjusted).",1
118,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who did Serena Williams lose to in her last match at the U.S. Open?,Serena Williams lost to Ajla Tomljanovic in her last match at the U.S. Open.,1
119,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,"According to the documents, 8 people were injured in the shuttle van accident on Palisades Interstate Parkway.",1
120,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who is the head coach of Virginia Tech football?,Brent Pry is the head coach of Virginia Tech football.,1
121,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,How did Tanya Pardazi die?,"Tanya Pardazi died in a skydiving accident on August 27, 2022, after succumbing to fatal injuries obtained from an emergency situation during her first solo dive after completing a skydiving course with Skydive Toronto.",1
122,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who was named interim coach for Nebraska's 2022 season?,Mickey Joseph was named interim coach for Nebraska's 2022 season after Scott Frost's firing.,1
123,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the release date of Jackie Evancho's album Carousel of Time?,"The release date of Jackie Evancho's album Carousel of Time is September 9, 2022.",1
124,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Which companies are part of MATANA?,"The companies that are part of MATANA are:

1. Microsoft (NASDAQ: MSFT)
2. Apple (NASDAQ: AAPL)
3. Tesla (NASDAQ: TSLA)
4. Alphabet (NASDAQ: GOOGL)
5. Nvidia (NASDAQ: NVDA)
6. Amazon (NASDAQ: AMZN)",1
125,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Which animated series won the Emmy Award for Best Animated Program?,"Arcane, a Netflix's League of Legends-based animated series, won the Emmy Award for Outstanding Animated Program.",1
126,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,How many teams will be included in the expanded College Football Playoff?,"According to the document, the College Football Playoff will expand to 12 teams.",1
127,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,"According to the document, the host nation Qatar will play against Ecuador in the opening match of the 2022 World Cup.",1
128,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Where did Leonard Francis escape from?,"According to the documents, Leonard Francis escaped from his home in the Torrey Highlands community of San Diego.",1
129,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When does the 2022 NFL Football Season begin?,"The 2022 NFL season begins on Thursday, September 8.",1
130,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When did Meta Connect take place?,"According to the documents, Meta Connect 2022 will take place on October 11.",1
131,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,"According to the documents, Meta is facing a fine of 405 million euros, or just over $400 million, for failing to safeguard children's information on Instagram.",1
132,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When was Gotham Knights released?,"The game Gotham Knights was released on October 21, 2022, for PlayStation 5, Windows, and Xbox Series X/S.",1
133,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,How did Bernard Shaw die?,I can not answer the question because of the insufficient information in documents.,0
134,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When did Queen Elizabeth II die?,"According to the documents, Queen Elizabeth II died on September 8, 2022, at the age of 96.",1
135,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Where did Queen Elizabeth II die?,"According to the documents, Queen Elizabeth II died at Balmoral Castle in Scotland.",1
136,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,"According to the documents, Carlos Alcaraz beat Frances Tiafoe in the U.S. Open 2022 Men's Semifinals.",1
137,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,when did king charles iii get crowned?,"According to the documents, King Charles III was crowned on May 6, 2023.",1
138,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,"What is Trace Adkins' role in ""Monarch""?","Trace Adkins plays the role of Albie Roman, the husband of Dottie Cantrell Roman (played by Susan Sarandon) and the King of Country Music, in the TV series ""Monarch"".",1
139,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,When does the iPhone 14 Plus release?,"The iPhone 14 Plus was made available on October 7, 2022.",1
140,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who stars as Susie Wallis in Susie Searches?,Kiersey Clemons stars as Susie Wallis in Susie Searches.,1
141,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the new product at Chick-fil-A in fall 2022?,"The new products at Chick-fil-A in fall 2022 are:

1. Autumn Spice Milkshake
2. Grilled Spicy Deluxe Sandwich",1
142,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Which team will Kyle Busch join in 2023?,Kyle Busch will join Richard Childress Racing in 2023.,1
143,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is men's year-end No 1 in tennis in 2022?,Carlos Alcaraz is the men's year-end No. 1 in tennis in 2022.,1
144,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who was playing Lex Luthor in Titans?,Titus Welliver was playing Lex Luthor in the HBO Max series Titans.,1
145,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is Columbia University's QS ranking in 2023?,"According to the documents, Columbia University's QS ranking in 2023 is 22nd.",1
146,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who was the first Asian man to win Lead Actor in a Drama Series?,"Lee Jung-jae, the actor from the Netflix show Squid Game, was the first Asian man to win the Emmy for Lead Actor in a Drama Series.",1
147,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,How much did Google acquire Mandiant for?,"According to the document, Google acquired Mandiant for $5.4 billion.",1
148,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What was the inflation rate in the U.S. in August 2022?,The inflation rate in the U.S. in August 2022 was 8.3% according to the Bureau of Labor Statistics.,1
149,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,Gayle King is receiving the 39th Walter Cronkite Award for Excellence in Journalism.,1
150,meta-llama/llama-3.1-8b-instruct,noise_robustness,0.2,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,The Legend of Zelda: Tears of the Kingdom.,1
